Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 20:00:00,5827,(H) Sevilla,(V) Valencia,1,1,1.17197,1.74903,10.000,10.000,9.875,10.000,10.000,9.731,10.000,10.000,10.019
2014-08-30 22:00:00,5841,(H) Espanyol,(V) Sevilla,1,2,1.36011,0.945745,10.125,9.875,10.313,9.980,9.731,10.022,10.270,10.019,10.353
2014-09-14 18:00:00,5793,(H) Sevilla,(V) Getafe,2,0,2.03978,0.30148,9.813,10.313,10.563,9.742,10.022,10.262,10.008,10.353,10.207
2014-09-21 18:00:00,5803,(H) Cordoba,(V) Sevilla,1,3,2.64146,0.901931,9.812,10.563,11.000,9.956,10.262,10.745,9.950,10.207,10.333
2014-09-24 21:00:00,5811,(H) Sevilla,(V) Real Sociedad,1,0,2.02336,0.248733,9.879,11.000,10.845,10.105,10.745,10.904,9.696,10.333,9.855
2014-09-27 19:00:00,5819,(H) Atletico Madrid,(V) Sevilla,4,0,0.178376,2.70863,10.660,10.845,9.924,10.805,10.904,10.372,9.941,9.855,9.634
2014-10-05 11:00:00,5760,(H) Sevilla,(V) Deportivo La Coruna,4,1,3.9035,0.227817,8.674,9.924,10.236,9.814,10.372,11.026,8.778,9.634,9.126
2014-10-19 18:00:00,5771,(H) Elche,(V) Sevilla,0,2,2.52963,0.47658,9.212,10.236,10.605,8.761,11.026,11.098,10.536,9.126,9.590
2014-10-26 18:00:00,5782,(H) Sevilla,(V) Villarreal,2,1,1.03012,1.3659,10.878,10.605,10.798,11.037,11.098,10.874,9.758,9.590,9.841
2014-11-02 11:00:00,5720,(H) Athletic Club,(V) Sevilla,1,0,0.151226,0.43055,9.532,10.798,10.356,10.133,10.874,10.744,9.483,9.841,9.696
2014-11-09 11:00:00,5731,(H) Sevilla,(V) Levante,1,1,1.53921,1.11455,8.550,10.356,9.780,8.694,10.744,10.213,9.784,9.696,9.487
2014-11-22 19:00:00,5738,(H) Barcelona,(V) Sevilla,5,1,0.113587,3.11963,10.977,9.780,9.204,11.540,10.213,9.918,9.553,9.487,9.380
2014-11-30 16:00:00,5751,(H) Sevilla,(V) Granada,5,1,3.80926,1.19502,9.306,9.204,10.104,9.652,9.918,10.380,9.627,9.380,9.663
2014-12-07 11:00:00,5691,(H) Rayo Vallecano,(V) Sevilla,0,1,1.58437,1.41398,9.809,10.104,10.405,9.382,10.380,10.298,10.593,9.663,10.228
2014-12-14 16:00:00,5703,(H) Sevilla,(V) Eibar,0,0,1.29083,0.132624,10.334,10.405,10.262,9.095,10.298,10.162,11.271,10.228,10.074
2015-01-03 17:00:00,5643,(H) Sevilla,(V) Celta Vigo,1,0,0.846357,0.947026,9.154,10.262,10.110,9.706,10.162,9.898,9.555,10.074,10.094
2015-01-11 11:00:00,5657,(H) Almeria,(V) Sevilla,0,2,1.07199,1.13032,10.024,10.110,10.713,10.190,9.898,10.081,10.147,10.094,10.747
2015-01-18 20:00:00,5671,(H) Sevilla,(V) Malaga,2,0,1.94535,0.364,10.028,10.713,10.917,9.743,10.081,10.267,10.158,10.747,10.579
2015-01-25 20:00:00,5680,(H) Valencia,(V) Sevilla,3,1,1.97883,2.66487,10.693,10.917,10.486,10.003,10.267,10.154,10.732,10.579,10.414
2015-02-01 18:00:00,5604,(H) Sevilla,(V) Espanyol,3,2,3.32956,0.904898,10.274,10.486,10.558,10.437,10.154,10.706,9.778,10.414,9.774
2015-02-04 19:45:00,5607,(H) Real Madrid,(V) Sevilla,2,1,2.47777,2.44168,11.976,10.558,10.788,11.347,10.706,11.000,10.669,9.774,9.864
