Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-02 18:30:00,6420,(H) CSKA Moscow,(V) Torpedo Moscow,4,1,3.13827,0.578158,10.000,10.000,10.625,10.000,10.000,10.515,10.000,10.000,9.985
2014-08-09 10:30:00,6427,(H) Mordovya,(V) CSKA Moscow,0,1,1.54445,0.435517,10.375,10.625,10.937,10.375,10.515,10.882,10.125,9.985,10.118
2014-08-13 17:00:00,6437,(H) CSKA Moscow,(V) FK Akhmat,1,0,1.16511,1.12884,10.250,10.937,10.890,9.968,10.882,10.538,10.032,10.118,10.212
2014-08-17 10:30:00,6443,(H) CSKA Moscow,(V) Spartak Moscow,0,1,0.880551,1.1632,10.234,10.890,10.351,10.059,10.538,10.223,10.488,10.212,9.977
2014-08-23 17:00:00,6452,(H) Rubin Kazan,(V) CSKA Moscow,2,1,1.60649,1.8365,9.457,10.351,10.002,9.861,10.223,10.200,9.498,9.977,9.790
2014-08-31 10:30:00,6461,(H) CSKA Moscow,(V) FC Rostov,6,0,3.60484,0.209485,9.655,10.002,11.290,9.898,10.200,10.848,9.687,9.790,10.290
2014-09-13 10:30:00,6393,(H) CSKA Moscow,(V) Arsenal Tula,2,1,1.81451,0.305538,8.590,11.290,10.740,9.078,10.848,10.658,9.199,10.290,9.765
2014-09-21 10:30:00,6406,(H) CSKA Moscow,(V) Lokomotiv Moscow,1,0,1.606,0.614898,9.693,10.740,10.603,10.241,10.658,10.677,9.294,9.765,9.524
2014-09-27 10:30:00,6409,(H) Ural,(V) CSKA Moscow,3,4,2.79568,1.84161,9.929,10.603,10.810,9.586,10.677,10.768,10.502,9.524,9.905
2014-10-18 11:30:00,6377,(H) CSKA Moscow,(V) Kuban Krasnodar,6,0,4.48407,0.866784,10.702,10.810,12.158,10.256,10.768,11.419,10.582,9.905,10.545
2014-10-26 10:30:00,6388,(H) FC Ufa,(V) CSKA Moscow,3,3,3.15643,2.29967,10.095,12.158,11.767,9.118,11.419,11.183,11.076,10.545,10.589
2014-11-01 13:00:00,6346,(H) CSKA Moscow,(V) Zenit St. Petersburg,0,1,0.616726,1.77423,11.748,11.767,11.387,10.931,11.183,10.706,10.754,10.589,10.545
2014-11-09 10:30:00,6357,(H) Dinamo Moscow,(V) CSKA Moscow,1,0,0.944489,2.43323,9.932,11.387,10.898,9.891,10.706,10.255,10.104,10.545,10.682
2014-11-22 13:30:00,6363,(H) FC Krasnodar,(V) CSKA Moscow,2,1,0.779559,1.52531,10.593,10.898,10.697,10.512,10.255,10.258,9.888,10.682,10.545
2014-11-29 12:45:00,6371,(H) CSKA Moscow,(V) FC Ufa,5,0,3.31277,0.247345,10.055,10.697,11.662,9.720,10.258,10.765,10.382,10.545,10.863
2014-12-02 16:00:00,6331,(H) CSKA Moscow,(V) Amkar,2,1,1.2634,0.433426,8.726,11.662,11.053,9.263,10.765,10.472,9.724,10.863,10.496
2014-12-06 16:00:00,6339,(H) Kuban Krasnodar,(V) CSKA Moscow,0,1,1.34466,0.608338,9.901,11.053,11.140,10.088,10.472,10.685,9.695,10.496,10.487
2015-03-07 13:00:00,6306,(H) FK Akhmat,(V) CSKA Moscow,1,2,0.806751,0.586805,9.621,11.140,11.135,9.737,10.685,10.628,9.537,10.487,10.570
2015-03-14 13:00:00,6316,(H) CSKA Moscow,(V) Mordovya,4,0,1.68616,0.204032,9.704,11.135,11.652,9.450,10.628,10.579,10.128,10.570,10.964
2015-03-21 11:15:00,6325,(H) Arsenal Tula,(V) CSKA Moscow,1,4,2.14059,0.535359,10.082,11.652,12.135,9.795,10.579,10.909,10.515,10.964,11.325
2015-04-05 11:30:00,6269,(H) Zenit St. Petersburg,(V) CSKA Moscow,2,1,0.490455,2.1629,11.600,12.135,11.876,10.913,10.909,10.617,10.926,11.325,11.518
2015-04-08 18:30:00,6278,(H) CSKA Moscow,(V) Dinamo Moscow,1,2,1.15481,1.01731,10.337,11.876,11.116,9.918,10.617,10.352,10.281,11.518,10.799
2015-04-13 15:15:00,6286,(H) Amkar,(V) CSKA Moscow,1,0,0.940992,1.08825,8.513,11.116,10.340,9.418,10.352,10.207,9.337,10.799,10.345
2015-04-19 11:30:00,6292,(H) CSKA Moscow,(V) FC Krasnodar,1,1,1.00304,0.672758,10.986,10.340,10.377,10.590,10.207,10.260,10.317,10.345,10.130
2015-04-25 14:00:00,6300,(H) Torpedo Moscow,(V) CSKA Moscow,0,2,0.702854,0.763399,9.641,10.377,10.818,9.652,10.260,10.218,10.045,10.130,10.749
2015-05-04 16:00:00,6232,(H) CSKA Moscow,(V) Ural,3,1,2.31018,0.820909,9.911,10.818,10.966,9.465,10.218,10.277,10.633,10.749,10.723
2015-05-10 11:30:00,6235,(H) Lokomotiv Moscow,(V) CSKA Moscow,1,3,1.66472,0.12453,9.926,10.966,11.331,10.026,10.277,10.724,10.187,10.723,10.829
2015-05-17 11:30:00,6245,(H) Spartak Moscow,(V) CSKA Moscow,0,4,2.45526,0.825789,9.979,11.331,12.118,10.540,10.724,11.210,9.474,10.829,11.208
2015-05-25 18:45:00,6256,(H) CSKA Moscow,(V) Rubin Kazan,3,0,0.918086,0.87442,9.449,12.118,12.076,10.522,11.210,10.924,9.058,11.208,11.285
2015-05-30 11:30:00,6264,(H) FC Rostov,(V) CSKA Moscow,1,1,0.690136,0.822864,9.605,12.076,11.583,10.071,10.924,10.803,9.622,11.285,11.027
