Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2015-07-19 22:00:00,2354,(H) Anzhi Makhachkala,(V) Krylya Sovetov Samara,0,1,2.06919,0.797897,10.000,10.000,9.625,10.000,10.000,10.193,10.000,10.000,9.307
2015-07-27 21:00:00,2364,(H) Anzhi Makhachkala,(V) Lokomotiv Moscow,1,3,0.854646,1.10953,10.290,9.625,9.166,9.767,10.193,9.898,10.665,9.307,9.085
2015-08-01 20:30:00,2368,(H) CSKA Moscow,(V) Anzhi Makhachkala,1,0,1.00708,1.88274,11.649,9.166,9.662,11.272,9.898,10.148,10.641,9.085,9.568
2015-08-08 21:00:00,2375,(H) Anzhi Makhachkala,(V) Dinamo Moscow,2,3,1.70111,1.30867,9.912,9.662,9.350,9.455,10.148,9.948,10.473,9.568,9.321
2015-08-14 18:00:00,2381,(H) Amkar,(V) Anzhi Makhachkala,1,1,1.5378,0.412044,10.305,9.350,9.714,10.045,9.948,10.379,10.346,9.321,9.421
2015-08-22 21:30:00,2392,(H) Anzhi Makhachkala,(V) Ural,1,1,1.9344,0.778051,9.495,9.714,9.534,9.949,10.379,10.436,9.694,9.421,9.075
2015-08-29 20:30:00,2401,(H) Spartak Moscow,(V) Anzhi Makhachkala,1,2,0.939741,2.51455,10.897,9.534,10.250,10.906,10.436,10.285,9.983,9.075,10.071
2015-09-13 20:00:00,2410,(H) Anzhi Makhachkala,(V) FK Akhmat,0,2,0.805453,2.09936,9.868,10.250,9.530,9.721,10.285,9.696,10.295,10.071,9.825
2015-09-18 20:00:00,2413,(H) FC Rostov,(V) Anzhi Makhachkala,1,0,1.06202,0.806301,10.143,9.530,9.558,10.784,9.696,10.157,9.346,9.825,9.516
2015-09-26 17:30:00,2422,(H) Anzhi Makhachkala,(V) FC Ufa,1,1,1.98135,0.18675,8.662,9.558,9.209,9.225,10.157,10.248,9.589,9.516,8.961
2015-10-03 20:30:00,2432,(H) Kuban Krasnodar,(V) Anzhi Makhachkala,1,1,0.364723,2.25792,10.025,9.209,9.538,10.113,10.248,9.866,9.890,8.961,9.792
2015-10-18 19:30:00,2443,(H) Anzhi Makhachkala,(V) FC Krasnodar,2,2,1.4435,1.72226,10.232,9.538,9.586,10.069,9.866,9.722,10.326,9.792,9.870
2015-10-24 18:00:00,2448,(H) Zenit St. Petersburg,(V) Anzhi Makhachkala,5,1,1.06016,3.33146,10.560,9.586,8.955,10.990,9.722,9.596,9.529,9.870,9.478
2015-11-01 17:30:00,2456,(H) Anzhi Makhachkala,(V) Rubin Kazan,1,2,1.61711,2.63628,9.996,8.955,8.840,9.512,9.596,9.195,10.669,9.478,9.656
2015-11-06 20:00:00,2461,(H) Mordovya,(V) Anzhi Makhachkala,4,0,0.90302,1.87958,9.761,8.840,8.195,10.239,9.195,9.337,9.466,9.656,8.978
2015-11-21 20:00:00,2472,(H) Lokomotiv Moscow,(V) Anzhi Makhachkala,0,2,0.617351,0.550852,9.938,8.195,9.256,10.606,9.337,9.796,9.134,8.978,9.625
2015-11-29 16:00:00,2481,(H) Anzhi Makhachkala,(V) CSKA Moscow,1,1,0.485458,0.992361,9.816,9.256,9.271,10.271,9.796,9.663,9.581,9.625,9.616
2015-12-04 20:00:00,2492,(H) Dinamo Moscow,(V) Anzhi Makhachkala,1,2,0.694083,0.941521,9.715,9.271,9.757,9.975,9.663,9.804,9.532,9.616,10.032
2016-03-07 18:00:00,2500,(H) Anzhi Makhachkala,(V) Amkar,0,1,0.304827,0.899186,10.021,9.757,9.448,9.427,9.804,9.436,10.657,10.032,9.962
2016-03-12 15:30:00,2502,(H) Ural,(V) Anzhi Makhachkala,4,2,0.701237,1.27263,9.718,9.448,9.140,9.793,9.436,9.507,9.709,9.962,9.667
2016-03-18 20:30:00,2510,(H) Anzhi Makhachkala,(V) Spartak Moscow,0,4,0.26248,1.63389,10.217,9.140,8.284,10.410,9.507,9.265,9.880,9.667,8.938
2016-04-02 15:30:00,2518,(H) FK Akhmat,(V) Anzhi Makhachkala,3,2,0.555524,1.42204,10.456,8.284,8.702,10.540,9.265,9.492,9.695,8.938,9.219
2016-04-08 20:00:00,2525,(H) Anzhi Makhachkala,(V) FC Rostov,0,0,0.409266,0.942416,11.221,8.702,9.207,10.194,9.492,9.409,11.106,9.219,9.699
2016-04-17 15:30:00,2537,(H) FC Ufa,(V) Anzhi Makhachkala,2,0,0.517618,1.13091,9.604,9.207,8.931,9.477,9.409,9.398,9.900,9.699,9.528
2016-04-24 20:30:00,2547,(H) Anzhi Makhachkala,(V) Kuban Krasnodar,1,0,1.61587,0.461313,9.843,8.931,9.284,9.135,9.398,9.496,10.790,9.528,9.680
2016-05-01 20:30:00,2556,(H) FC Krasnodar,(V) Anzhi Makhachkala,3,0,0.208808,1.54054,12.326,9.284,9.419,10.653,9.496,9.577,11.440,9.680,9.828
2016-05-07 18:00:00,2560,(H) Anzhi Makhachkala,(V) Zenit St. Petersburg,0,1,0.178789,0.721491,11.224,9.419,9.495,11.006,9.577,9.674,10.302,9.828,9.707
2016-05-11 20:00:00,2566,(H) Rubin Kazan,(V) Anzhi Makhachkala,1,2,1.152,1.04069,10.361,9.495,10.087,9.621,9.674,9.814,10.504,9.707,10.253
2016-05-15 18:00:00,2574,(H) Anzhi Makhachkala,(V) Mordovya,3,0,0.876394,0.208277,9.419,10.087,10.545,9.393,9.814,9.751,10.110,10.253,10.675
2016-05-21 14:30:00,2581,(H) Krylya Sovetov Samara,(V) Anzhi Makhachkala,0,0,0.890141,0.109391,9.717,10.545,10.463,9.838,9.751,10.093,9.641,10.675,10.346
2016-07-30 21:00:00,2590,(H) Anzhi Makhachkala,(V) CSKA Moscow,0,0,0.198839,1.18828,11.687,10.463,10.644,10.911,10.093,9.925,10.733,10.346,10.565
2016-08-07 17:30:00,2600,(H) Amkar,(V) Anzhi Makhachkala,2,0,0.279843,2.1208,9.831,10.644,10.066,10.011,9.925,9.611,9.889,10.565,10.481
2016-08-14 21:00:00,2610,(H) Anzhi Makhachkala,(V) Arsenal Tula,1,0,0.574041,1.02833,8.795,10.066,9.873,9.584,9.611,9.366,9.272,10.481,10.417
2016-08-19 20:30:00,2613,(H) Rubin Kazan,(V) Anzhi Makhachkala,1,2,0.968127,1.74836,9.486,9.873,10.151,9.803,9.366,9.405,9.496,10.417,10.757
2016-08-28 22:30:00,2628,(H) Anzhi Makhachkala,(V) Spartak Moscow,0,2,1.10356,1.94536,11.008,10.151,9.740,10.339,9.405,9.303,10.499,10.757,10.278
2016-09-10 19:00:00,2631,(H) FC Orenburg,(V) Anzhi Makhachkala,0,0,0.576329,0.30175,9.605,9.740,9.831,9.751,9.303,9.609,9.705,10.278,10.191
2016-09-17 17:30:00,2639,(H) Ural,(V) Anzhi Makhachkala,0,1,0.209932,0.534521,9.396,9.831,10.097,9.691,9.609,9.673,9.754,10.191,10.538
