Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6187,(H) Evian Thonon Gaillard,(V) Caen,0,3,1.23869,0.813737,10.000,10.000,10.875,10.000,10.000,10.231,10.000,10.000,10.769
2014-08-15 19:30:00,6195,(H) Caen,(V) Lille,0,1,0.273799,0.945961,9.875,10.875,10.250,10.247,10.231,9.942,9.503,10.769,10.246
2014-08-23 19:00:00,6209,(H) Reims,(V) Caen,0,2,1.80265,1.8721,9.687,10.250,10.734,9.339,9.942,9.899,10.411,10.246,10.930
2014-08-30 19:00:00,6219,(H) Caen,(V) Rennes,0,1,0.419379,1.17366,10.610,10.734,10.328,9.902,9.899,9.586,10.771,10.930,10.704
2014-09-13 19:00:00,6147,(H) Saint-Etienne,(V) Caen,1,0,0.54212,1.40877,9.320,10.328,9.951,10.241,9.586,9.658,9.087,10.704,10.391
2014-09-20 19:00:00,6160,(H) Toulouse,(V) Caen,3,3,0.664786,3.64275,9.161,9.951,9.878,10.146,9.658,9.161,9.101,10.391,10.938
2014-09-24 20:00:00,6173,(H) Caen,(V) Paris Saint Germain,0,2,0.943355,2.14743,10.823,9.878,9.489,10.886,9.161,9.166,9.868,10.938,10.347
2014-09-28 16:00:00,6182,(H) Lens,(V) Caen,0,0,0.375391,0.518773,9.449,9.489,9.604,10.157,9.166,9.503,9.369,10.347,10.263
2014-10-04 16:00:00,6115,(H) Caen,(V) Marseille,1,2,0.496129,2.73148,12.059,9.604,9.843,11.061,9.503,9.209,10.920,10.263,10.611
2014-10-19 16:00:00,6132,(H) Bordeaux,(V) Caen,1,1,0.602559,1.38912,9.575,9.843,9.901,9.682,9.209,9.256,9.984,10.611,10.776
2014-10-25 19:00:00,6138,(H) Caen,(V) Lorient,2,1,2.02942,1.13471,9.201,9.901,9.851,9.439,9.256,9.400,9.673,10.776,10.402
2014-11-01 19:00:00,6077,(H) Metz,(V) Caen,3,2,0.791375,2.32422,9.667,9.851,9.680,9.993,9.400,9.290,9.768,10.402,10.502
2014-11-08 19:00:00,6089,(H) Caen,(V) Nantes,1,2,0.549958,0.719069,10.291,9.680,9.458,10.533,9.290,9.433,9.663,10.502,9.960
2014-11-22 19:00:00,6100,(H) Monaco,(V) Caen,2,2,0.456666,3.04804,10.576,9.458,9.863,10.426,9.433,9.158,10.240,9.960,10.803
2014-11-29 19:00:00,6110,(H) Caen,(V) Montpellier,1,1,2.34821,0.618174,9.796,9.863,9.721,9.901,9.158,9.651,9.863,10.803,10.010
2014-12-03 18:00:00,6043,(H) Guingamp,(V) Caen,5,1,0.585605,2.5562,8.761,9.721,8.606,9.678,9.651,9.290,9.009,10.010,9.377
2014-12-06 19:00:00,6051,(H) Caen,(V) Nice,2,3,1.73894,2.42286,9.902,8.606,8.555,10.051,9.290,9.184,9.724,9.377,9.260
2014-12-12 19:30:00,6056,(H) Lyon,(V) Caen,3,0,0.374308,4.08802,10.818,8.555,8.496,10.673,9.184,8.753,10.159,9.260,9.788
