Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2018-08-17 21:15:00,9957,(H) Girona,(V) Real Valladolid,0,0,0.030934,0.626716,9.424,10.000,9.981,10.070,10.000,9.994,9.499,10.000,10.149
2018-08-25 23:15:00,9971,(H) Real Valladolid,(V) Barcelona,0,1,0.510742,1.20392,12.124,9.981,10.142,11.035,9.994,9.956,10.821,10.149,10.115
2018-08-31 21:00:00,9977,(H) Getafe,(V) Real Valladolid,0,0,1.09505,1.0807,10.601,10.142,10.382,10.312,9.956,10.174,10.409,10.115,10.310
2018-09-16 16:30:00,9994,(H) Real Valladolid,(V) Alaves,0,1,1.10397,0.848478,10.610,10.382,10.064,9.351,10.174,9.907,11.112,10.310,10.072
2018-09-22 14:15:00,10005,(H) Celta Vigo,(V) Real Valladolid,3,3,2.16098,2.13067,10.614,10.064,10.327,10.284,9.907,10.134,10.335,10.072,10.255
2018-09-27 18:00:00,10009,(H) Real Valladolid,(V) Levante,2,1,1.25362,1.09992,9.124,10.327,10.151,9.435,10.134,9.873,9.550,10.255,10.165
2018-09-30 14:15:00,10026,(H) Villarreal,(V) Real Valladolid,0,1,0.848198,2.90806,11.193,10.151,10.786,10.778,9.873,9.709,10.412,10.165,11.117
2018-10-07 10:00:00,10036,(H) Real Valladolid,(V) SD Huesca,1,0,0.927264,0.800191,9.295,10.786,10.538,9.951,9.709,9.676,9.285,11.117,10.752
2018-10-21 18:45:00,10045,(H) Real Betis,(V) Real Valladolid,0,1,0.501587,0.820674,10.838,10.538,10.988,11.005,9.676,10.053,9.897,10.752,10.993
2018-10-26 19:00:00,10049,(H) Real Valladolid,(V) Espanyol,1,1,1.2412,0.508367,11.307,10.988,10.943,11.197,10.053,10.397,10.203,10.993,10.487
2018-11-03 15:15:00,10065,(H) Real Madrid,(V) Real Valladolid,2,0,1.1095,1.93382,9.708,10.943,10.259,10.627,10.397,10.373,9.150,10.487,9.984
2018-11-10 12:00:00,10068,(H) Real Valladolid,(V) Eibar,0,0,0.407826,1.21893,9.899,10.259,10.044,10.248,10.373,10.014,9.543,9.984,9.952
2018-11-25 15:15:00,10081,(H) Sevilla,(V) Real Valladolid,1,0,0.53321,1.40358,11.014,10.044,10.161,11.214,10.014,10.221,9.733,9.952,9.990
2018-12-01 15:15:00,10096,(H) Real Valladolid,(V) Leganes,2,4,1.85147,1.6677,10.668,10.161,9.663,10.721,10.221,10.267,9.914,9.990,9.300
2018-12-09 17:30:00,10102,(H) Real Sociedad,(V) Real Valladolid,1,2,1.31256,1.7451,10.785,9.663,10.318,10.460,10.267,10.332,10.423,9.300,10.064
2018-12-15 15:15:00,10111,(H) Real Valladolid,(V) Atletico Madrid,2,3,0.691151,1.94316,11.540,10.318,10.248,10.497,10.332,9.935,10.908,10.064,10.213
2018-12-22 19:45:00,10119,(H) Athletic Club,(V) Real Valladolid,1,1,0.59208,1.14498,10.122,10.248,10.342,10.143,9.935,9.974,10.117,10.213,10.452
2019-01-05 12:00:00,10136,(H) Real Valladolid,(V) Rayo Vallecano,0,1,1.7931,1.02768,10.042,10.342,9.892,10.081,9.974,10.067,9.945,10.452,9.759
2019-01-12 15:15:00,10142,(H) Valencia,(V) Real Valladolid,1,1,0.167732,3.62567,10.270,9.892,10.112,10.780,10.067,9.506,9.534,9.759,10.692
2019-01-20 17:30:00,10156,(H) Levante,(V) Real Valladolid,2,0,1.49778,1.42912,9.986,10.112,9.706,9.400,9.506,9.622,10.726,10.692,10.308
2019-01-27 11:00:00,10160,(H) Real Valladolid,(V) Celta Vigo,2,1,1.95805,0.902965,9.674,9.706,9.823,10.210,9.622,9.908,9.398,10.308,9.942
2019-02-01 20:00:00,10173,(H) SD Huesca,(V) Real Valladolid,4,0,0.546436,1.97934,9.872,9.823,8.960,10.125,9.908,9.729,9.780,9.942,9.385
2019-02-08 20:00:00,10181,(H) Real Valladolid,(V) Villarreal,0,0,0.504205,1.32176,9.437,8.960,8.954,10.589,9.729,9.615,8.707,9.385,9.295
2019-02-16 19:45:00,10187,(H) Barcelona,(V) Real Valladolid,1,0,0.306817,3.7496,11.836,8.954,9.549,10.535,9.615,9.109,11.311,9.295,10.535
2019-02-24 17:30:00,10206,(H) Real Valladolid,(V) Real Betis,0,2,0.586609,0.826265,10.007,9.549,9.039,10.365,9.109,9.238,9.523,10.535,9.717
2019-03-02 12:00:00,10214,(H) Espanyol,(V) Real Valladolid,3,1,1.44858,2.93379,10.232,9.039,8.962,10.094,9.238,9.206,10.007,9.717,9.786
2019-03-10 19:45:00,10218,(H) Real Valladolid,(V) Real Madrid,1,4,2.02975,2.61033,10.875,8.962,8.565,10.553,9.206,9.273,10.333,9.786,9.193
2019-03-17 11:00:00,10235,(H) Eibar,(V) Real Valladolid,1,2,2.20799,1.64354,10.740,8.565,9.484,10.688,9.273,9.893,10.215,9.193,9.682
2019-03-31 16:30:00,10242,(H) Real Valladolid,(V) Real Sociedad,1,1,1.99145,0.736713,9.653,9.484,9.401,10.260,9.893,10.173,9.288,9.682,9.145
2019-04-04 19:30:00,10252,(H) Leganes,(V) Real Valladolid,1,0,0.902127,1.85079,11.142,9.401,9.711,10.505,10.173,10.144,10.643,9.145,9.632
2019-04-07 15:15:00,10262,(H) Real Valladolid,(V) Sevilla,0,2,1.33089,2.24314,10.872,9.711,9.376,11.001,10.144,10.005,9.641,9.632,9.237
2019-04-14 11:00:00,10271,(H) Real Valladolid,(V) Getafe,2,2,1.39618,1.36776,10.902,9.376,9.632,10.534,10.005,10.019,10.232,9.237,9.354
2019-04-19 20:00:00,10277,(H) Alaves,(V) Real Valladolid,2,2,1.87763,0.698942,9.956,9.632,9.838,10.333,10.019,10.517,9.673,9.354,9.264
2019-04-23 19:30:00,10288,(H) Real Valladolid,(V) Girona,1,0,0.939017,0.313348,9.944,9.838,9.990,9.912,10.517,10.397,10.056,9.264,9.431
2019-04-27 15:15:00,10297,(H) Atletico Madrid,(V) Real Valladolid,1,0,0.584597,0.510006,11.701,9.990,10.293,10.751,10.397,10.629,10.964,9.431,9.671
2019-05-05 17:30:00,10311,(H) Real Valladolid,(V) Athletic Club,1,0,1.16372,1.34312,10.319,10.293,10.425,10.220,10.629,10.357,10.042,9.671,9.934
2019-05-12 17:30:00,10321,(H) Rayo Vallecano,(V) Real Valladolid,1,2,1.48157,1.86651,9.529,10.425,10.576,9.761,10.357,10.237,9.846,9.934,10.383
2019-05-18 14:15:00,10336,(H) Real Valladolid,(V) Valencia,0,2,0.755975,1.58197,11.572,10.576,10.200,10.419,10.237,9.951,11.160,10.383,10.159
2019-08-18 20:00:00,12031,(H) Real Betis,(V) Real Valladolid,1,2,0.736026,1.24003,10.513,10.200,10.653,10.840,9.951,10.172,9.813,10.159,10.574
2019-08-24 18:00:00,12034,(H) Real Madrid,(V) Real Valladolid,1,1,1.22209,1.72798,10.429,10.653,10.722,10.576,10.172,10.272,9.928,10.574,10.664
2019-08-31 18:00:00,12045,(H) Levante,(V) Real Valladolid,2,0,1.02789,2.77857,10.550,10.722,10.304,9.732,10.272,9.824,10.671,10.664,10.728
2019-09-15 16:30:00,12062,(H) Real Valladolid,(V) Osasuna,1,1,0.790606,2.68375,9.365,10.304,9.944,9.917,9.824,9.249,9.339,10.728,10.729
2019-09-21 11:00:00,12070,(H) Villarreal,(V) Real Valladolid,2,0,0.434119,2.03561,10.666,9.944,9.749,10.406,9.249,9.263,10.325,10.729,10.653
2019-09-24 17:00:00,12075,(H) Real Valladolid,(V) Granada,1,1,1.26726,0.650478,11.624,9.749,10.093,10.552,9.263,9.614,11.036,10.653,10.470
2019-09-29 10:00:00,12087,(H) Espanyol,(V) Real Valladolid,0,2,2.13178,0.947178,9.974,10.093,10.688,10.202,9.614,10.182,9.852,10.470,10.644
2019-10-06 15:00:00,12102,(H) Real Valladolid,(V) Atletico Madrid,0,0,0.969549,0.768197,10.633,10.688,10.549,10.788,10.182,10.259,9.770,10.644,10.250
2019-10-20 17:30:00,12104,(H) Athletic Club,(V) Real Valladolid,1,1,0.672979,1.50554,9.924,10.549,10.518,9.632,10.259,10.019,10.321,10.250,10.601
2019-10-26 17:30:00,12122,(H) Real Valladolid,(V) Eibar,2,0,1.95496,0.395075,10.010,10.518,10.766,9.322,10.019,10.110,10.541,10.601,10.571
2019-10-29 20:15:00,12125,(H) Barcelona,(V) Real Valladolid,5,1,1.2024,3.77856,12.688,10.766,10.372,10.669,10.110,9.731,12.075,10.571,10.716
2019-11-03 11:00:00,12142,(H) Real Valladolid,(V) Mallorca,3,0,1.96371,0.590538,9.902,10.372,10.879,10.054,9.731,10.030,9.705,10.716,10.745
2019-11-09 12:00:00,12143,(H) Alaves,(V) Real Valladolid,3,0,0.280826,2.8505,9.756,10.879,9.973,9.354,10.030,9.344,10.478,10.745,10.696
2019-11-24 20:00:00,12162,(H) Real Valladolid,(V) Sevilla,0,1,0.363545,1.11673,10.919,9.973,9.834,10.149,9.344,9.232,10.822,10.696,10.541
2019-11-29 20:00:00,12166,(H) Celta Vigo,(V) Real Valladolid,0,0,0.263566,1.43181,10.133,9.834,10.034,10.449,9.232,9.369,9.875,10.541,10.792
2019-12-08 15:00:00,12182,(H) Real Valladolid,(V) Real Sociedad,0,0,0.509978,1.87222,10.440,10.034,10.010,10.539,9.369,9.196,9.724,10.792,10.741
2019-12-15 11:00:00,12188,(H) Getafe,(V) Real Valladolid,2,0,0.435816,1.88065,11.072,10.010,9.900,10.526,9.196,9.292,10.593,10.741,10.690
