Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-31 19:45:00,5155,(H) Genoa,(V) Napoli,1,2,0.520545,1.79022,10.000,10.000,9.625,10.000,10.000,9.558,10.000,10.000,9.942
2014-09-14 14:00:00,5114,(H) Fiorentina,(V) Genoa,0,0,0.230085,2.09923,9.625,9.625,9.750,9.659,9.558,9.241,10.091,9.942,10.572
2014-09-21 14:00:00,5122,(H) Genoa,(V) Lazio,1,0,1.18602,1.97129,10.375,9.750,10.031,10.333,9.241,9.193,9.979,10.572,10.745
2014-09-24 19:45:00,5131,(H) Verona,(V) Genoa,2,2,1.6167,1.82598,10.406,10.031,10.250,9.848,9.193,9.429,10.652,10.745,10.899
2014-09-28 19:45:00,5146,(H) Genoa,(V) Sampdoria,0,1,0.203654,0.252545,10.066,10.250,9.829,9.989,9.429,9.432,9.999,10.899,10.311
2014-10-05 14:00:00,5072,(H) Parma,(V) Genoa,1,2,1.77324,1.20463,9.672,9.829,10.165,9.959,9.432,9.831,9.799,10.311,10.416
2014-10-20 19:45:00,5088,(H) Genoa,(V) Empoli,1,1,0.637598,1.57434,10.163,10.165,10.040,10.500,9.831,9.639,9.580,10.416,10.316
2014-10-26 14:00:00,5094,(H) Chievo,(V) Genoa,1,2,2.38033,1.20366,9.119,10.040,10.185,9.423,9.639,10.004,9.925,10.316,10.299
2014-10-29 19:45:00,5107,(H) Genoa,(V) Juventus,1,0,1.05735,1.1507,11.050,10.185,10.526,11.141,10.004,10.140,9.836,10.299,10.332
2014-11-02 14:00:00,5035,(H) Udinese,(V) Genoa,2,4,1.90549,1.13344,9.586,10.526,10.916,9.023,10.140,10.179,10.572,10.332,10.824
2014-11-09 11:30:00,5042,(H) Cagliari,(V) Genoa,1,1,0.345972,2.57992,10.509,10.916,10.939,10.453,10.179,9.814,10.156,10.824,11.340
2014-11-24 19:45:00,5059,(H) Genoa,(V) Palermo,1,1,1.51548,1.58439,9.867,10.939,10.546,10.029,9.814,9.726,9.770,11.340,10.840
2014-11-30 14:00:00,5066,(H) Cesena,(V) Genoa,0,3,2.71452,1.06464,9.169,10.546,11.077,9.245,9.726,10.143,9.808,10.840,11.045
2014-12-07 14:00:00,5005,(H) Genoa,(V) AC Milan,1,0,0.900312,1.74981,10.077,11.077,10.952,9.759,10.143,9.710,10.089,11.045,11.143
2014-12-14 14:00:00,5013,(H) Genoa,(V) Roma,0,1,0.293159,3.49576,10.677,10.952,10.508,10.425,9.710,8.963,10.088,11.143,11.305
2014-12-21 14:00:00,5028,(H) Torino,(V) Genoa,2,1,0.584865,1.82211,9.912,10.508,10.234,10.215,8.963,9.092,9.760,11.305,11.103
2015-01-06 14:00:00,4963,(H) Genoa,(V) Atalanta,2,2,2.62876,0.952379,9.295,10.234,9.874,9.991,9.092,9.611,9.249,11.103,10.095
2015-01-11 11:30:00,4969,(H) Inter,(V) Genoa,3,1,1.6443,2.42963,10.473,9.874,9.649,10.347,9.611,9.724,10.275,10.095,9.961
2015-01-18 14:00:00,4981,(H) Genoa,(V) Sassuolo,3,3,3.14029,2.78657,10.029,9.649,9.619,9.717,9.724,9.686,10.267,9.961,9.824
2015-01-26 20:00:00,4996,(H) Napoli,(V) Genoa,2,1,0.574542,2.93897,10.746,9.619,9.776,10.879,9.686,9.518,9.944,9.824,10.320
2015-01-31 17:00:00,4997,(H) Genoa,(V) Fiorentina,1,1,2.29008,0.766738,10.686,9.776,9.879,10.648,9.518,10.056,9.995,10.320,9.733
2015-02-09 19:45:00,4935,(H) Lazio,(V) Genoa,0,1,1.56121,0.719656,10.108,9.879,10.311,10.517,10.056,10.507,9.574,9.733,9.858
2015-02-15 14:00:00,4941,(H) Genoa,(V) Verona,5,2,1.44395,1.07214,9.551,10.311,10.746,9.895,10.507,10.322,9.620,9.858,10.331
2015-02-24 17:30:00,4955,(H) Sampdoria,(V) Genoa,1,1,2.43586,1.52247,9.410,10.746,10.537,9.545,10.322,10.481,9.984,10.331,10.141
2015-03-08 14:00:00,4893,(H) Empoli,(V) Genoa,1,1,0.915374,1.17737,10.685,10.537,10.699,10.582,10.481,10.566,10.147,10.141,10.333
2015-03-15 14:00:00,4901,(H) Genoa,(V) Chievo,0,2,1.10083,1.28332,9.305,10.699,9.725,9.285,10.566,10.075,9.755,10.333,9.609
2015-03-22 14:00:00,4912,(H) Juventus,(V) Genoa,1,0,0.256135,1.63976,10.548,9.725,9.806,10.577,10.075,9.980,10.025,9.609,9.934
2015-04-04 14:00:00,4834,(H) Genoa,(V) Udinese,1,1,1.26793,1.64498,9.829,9.806,9.687,9.731,9.980,9.698,10.028,9.934,9.927
2015-04-11 17:00:00,4840,(H) Genoa,(V) Cagliari,2,0,2.5631,1.61385,9.204,9.687,9.941,8.947,9.698,9.623,10.176,9.927,10.127
2015-04-15 17:30:00,4850,(H) Genoa,(V) Parma,2,0,2.78368,0.595376,9.738,9.941,10.265,9.448,9.623,10.001,10.083,10.127,9.944
2015-04-19 14:00:00,4856,(H) Palermo,(V) Genoa,2,1,0.907374,1.86031,10.105,10.265,10.100,10.375,10.001,9.981,9.804,9.944,10.022
2015-04-26 14:00:00,4866,(H) Genoa,(V) Cesena,3,1,3.40707,1.24615,9.823,10.100,10.406,9.257,9.981,10.215,10.669,10.022,10.019
2015-04-29 19:45:00,4878,(H) AC Milan,(V) Genoa,1,3,3.01431,0.96641,10.043,10.406,10.940,9.658,10.215,10.713,10.627,10.019,10.284
2015-05-03 11:30:00,4781,(H) Roma,(V) Genoa,2,0,0.442319,0.872024,10.672,10.940,10.498,10.294,10.713,10.626,10.541,10.284,10.081
2015-05-11 19:45:00,4798,(H) Genoa,(V) Torino,5,1,1.55138,0.535982,10.144,10.498,11.285,9.919,10.626,10.578,10.159,10.081,10.722
2015-05-17 14:00:00,4803,(H) Atalanta,(V) Genoa,1,4,1.23801,2.54956,10.377,11.285,11.933,9.303,10.578,10.056,11.125,10.722,12.026
2015-05-23 19:45:00,4810,(H) Genoa,(V) Inter,3,2,2.08755,2.04042,10.451,11.933,11.688,10.529,10.056,10.061,9.776,12.026,11.577
2015-05-31 19:45:00,4825,(H) Sassuolo,(V) Genoa,3,1,2.20223,2.65496,9.832,11.688,10.849,9.369,10.061,9.900,10.507,11.577,11.048
2015-08-23 22:45:00,554,(H) Palermo,(V) Genoa,1,0,0.77741,1.63924,10.447,10.849,10.623,11.419,9.900,10.189,9.105,11.048,10.653
2015-08-30 22:45:00,569,(H) Genoa,(V) Verona,2,0,2.03288,0.520796,9.909,10.623,10.820,9.357,10.189,10.234,10.349,10.653,10.574
2015-09-12 20:00:00,571,(H) Fiorentina,(V) Genoa,1,0,0.612554,0.677696,10.769,10.820,10.682,10.922,10.234,10.515,9.874,10.574,10.290
2015-09-20 17:00:00,584,(H) Genoa,(V) Juventus,0,2,0.382614,2.17908,10.118,10.682,9.916,10.515,10.515,9.941,9.554,10.290,9.930
2015-09-23 22:45:00,592,(H) Lazio,(V) Genoa,2,0,0.345925,0.812854,8.875,9.916,9.281,9.816,9.941,9.918,9.170,9.930,9.482
2015-09-27 14:30:00,603,(H) Genoa,(V) AC Milan,1,0,0.656301,0.947572,10.370,9.281,9.678,9.971,9.918,9.733,10.485,9.482,9.931
2015-10-04 17:00:00,616,(H) Udinese,(V) Genoa,1,1,1.41836,1.36533,9.452,9.678,9.746,9.932,9.733,9.921,9.545,9.931,9.946
2015-10-18 17:00:00,625,(H) Genoa,(V) Chievo,3,2,1.24967,2.1399,10.479,9.746,10.054,9.928,9.921,9.575,10.442,9.946,10.418
2015-10-24 17:00:00,631,(H) Empoli,(V) Genoa,2,0,0.550221,1.60235,9.684,10.054,9.586,10.030,9.575,9.551,9.753,10.418,10.140
2015-10-28 23:45:00,649,(H) Torino,(V) Genoa,3,3,1.57922,1.45703,9.278,9.586,9.634,9.936,9.551,9.803,9.425,10.140,10.056
2015-11-01 18:00:00,654,(H) Genoa,(V) Napoli,0,0,0.477536,1.28075,11.719,9.634,10.030,10.986,9.803,9.773,10.640,10.056,10.278
2015-11-08 18:00:00,668,(H) Frosinone,(V) Genoa,2,2,1.78652,1.26946,9.501,10.030,10.023,9.039,9.773,9.844,10.540,10.278,10.339
2015-11-22 18:00:00,678,(H) Genoa,(V) Sassuolo,2,1,0.93114,1.06319,10.114,10.023,10.171,9.877,9.844,9.694,10.160,10.339,10.452
2015-11-29 18:00:00,685,(H) Genoa,(V) Carpi,1,2,0.666263,2.06166,8.847,10.171,9.465,9.404,9.694,9.148,9.367,10.452,10.155
2015-12-05 23:45:00,693,(H) Inter,(V) Genoa,1,0,0.0962433,1.02596,11.199,9.465,9.773,10.569,9.148,9.396,10.734,10.155,10.407
2015-12-12 18:00:00,701,(H) Genoa,(V) Bologna,0,1,2.2972,0.889109,10.462,9.773,9.570,9.861,9.396,9.739,10.480,10.407,9.698
2015-12-20 18:00:00,715,(H) Roma,(V) Genoa,2,0,0.888835,2.12232,10.593,9.570,9.451,10.178,9.739,9.665,10.586,9.698,9.853
2016-01-05 23:45:00,720,(H) Genoa,(V) Sampdoria,2,3,2.02544,1.17866,9.682,9.451,9.134,9.588,9.665,9.732,10.002,9.853,9.304
2016-01-10 18:00:00,734,(H) Atalanta,(V) Genoa,0,2,1.29873,0.664628,9.767,9.134,9.917,9.525,9.732,9.964,10.331,9.304,10.027
2016-01-17 15:30:00,743,(H) Genoa,(V) Palermo,4,0,2.93614,0.41324,9.511,9.917,10.690,9.331,9.964,10.311,10.253,10.027,10.328
2016-01-24 18:00:00,757,(H) Verona,(V) Genoa,1,1,0.67278,1.74303,9.452,10.690,10.506,9.905,10.311,10.067,9.604,10.328,10.540
2016-01-31 18:00:00,768,(H) Genoa,(V) Fiorentina,0,0,0.937274,0.584227,10.382,10.506,10.350,10.202,10.067,10.064,10.107,10.540,10.218
2016-02-03 23:45:00,775,(H) Juventus,(V) Genoa,1,0,0.184361,0.716861,12.563,10.350,10.778,11.772,10.064,10.483,10.952,10.218,10.410
2016-02-06 23:45:00,782,(H) Genoa,(V) Lazio,0,0,0.335093,0.521845,10.609,10.778,10.611,10.452,10.483,10.304,10.123,10.410,10.260
2016-02-14 15:30:00,796,(H) AC Milan,(V) Genoa,2,1,1.08215,0.743611,10.894,10.611,10.557,10.299,10.304,10.512,10.576,10.260,10.129
2016-02-21 18:00:00,804,(H) Genoa,(V) Udinese,2,1,3.02477,1.73936,9.706,10.557,10.469,9.784,10.512,10.526,9.954,10.129,9.889
2016-02-28 18:00:00,815,(H) Chievo,(V) Genoa,1,0,0.526085,1.76947,9.063,10.469,9.993,9.275,10.526,10.027,9.896,9.889,10.077
2016-03-06 18:00:00,827,(H) Genoa,(V) Empoli,1,0,1.05898,1.03143,9.157,9.993,9.909,10.021,10.027,9.907,9.013,10.077,9.929
2016-03-13 18:00:00,838,(H) Genoa,(V) Torino,3,2,2.52155,1.26638,9.902,9.909,10.032,10.504,9.907,10.245,9.317,9.929,9.587
2016-03-20 21:00:00,849,(H) Napoli,(V) Genoa,3,1,0.46905,2.45798,11.083,10.032,9.920,11.464,10.245,10.178,9.711,9.587,9.740
2016-04-03 17:00:00,857,(H) Genoa,(V) Frosinone,4,0,2.08231,0.368689,9.700,9.920,10.740,9.356,10.178,10.276,10.240,9.740,10.312
2016-04-09 20:00:00,862,(H) Sassuolo,(V) Genoa,0,1,0.70429,0.735631,11.165,10.740,11.221,9.942,10.276,10.310,11.286,10.312,10.938
2016-04-16 20:00:00,872,(H) Carpi,(V) Genoa,4,1,1.37647,3.16479,9.760,11.221,10.231,9.643,10.310,9.821,10.174,10.938,10.569
2016-04-20 22:45:00,888,(H) Genoa,(V) Inter,1,0,0.9988,1.15015,10.725,10.231,10.479,10.519,9.821,9.833,10.085,10.569,10.611
2016-04-24 17:00:00,895,(H) Bologna,(V) Genoa,2,0,0.491713,0.953231,8.374,10.479,9.578,9.131,9.833,9.667,9.346,10.611,10.035
2016-05-02 21:00:00,909,(H) Genoa,(V) Roma,2,3,1.05403,2.32478,11.223,9.578,9.614,10.222,9.667,9.363,10.811,10.035,10.172
2016-05-08 17:00:00,914,(H) Sampdoria,(V) Genoa,0,3,2.20008,0.694054,9.710,9.614,10.513,8.945,9.363,9.760,10.842,10.172,10.838
2016-05-15 20:00:00,926,(H) Genoa,(V) Atalanta,1,2,2.55677,1.35357,9.839,10.513,9.970,10.019,9.760,10.001,9.706,10.838,9.879
2016-08-21 22:45:00,940,(H) Genoa,(V) Cagliari,3,1,1.52666,0.912546,9.850,9.970,10.315,10.112,10.001,10.057,9.667,9.879,10.047
2016-08-28 22:45:00,949,(H) Crotone,(V) Genoa,1,3,2.39624,1.02444,9.738,10.315,10.796,9.746,10.057,10.447,10.140,10.047,10.352
2016-09-18 17:00:00,964,(H) Sassuolo,(V) Genoa,2,0,1.40462,2.29731,10.798,10.796,10.422,9.752,10.447,10.175,11.078,10.352,10.382
2016-09-21 22:45:00,974,(H) Genoa,(V) Napoli,0,0,0.838569,0.928776,11.627,10.422,10.598,11.011,10.175,10.236,10.506,10.382,10.311
2016-09-25 17:00:00,984,(H) Genoa,(V) Pescara,1,1,0.507435,1.09165,9.360,10.598,10.163,9.882,10.236,9.876,9.377,10.311,10.099
2016-10-02 17:00:00,995,(H) Bologna,(V) Genoa,0,1,1.19687,0.1582,10.292,10.163,10.570,9.794,9.876,10.240,10.582,10.099,10.335
2016-10-16 17:00:00,1004,(H) Genoa,(V) Empoli,0,0,0.287766,0.0947143,8.891,10.570,10.025,8.738,10.240,9.788,10.090,10.335,10.100
2016-10-22 20:00:00,1010,(H) Sampdoria,(V) Genoa,2,1,1.0875,2.08079,9.351,10.025,9.732,9.850,9.788,9.680,9.623,10.100,10.104
2016-10-25 22:45:00,1020,(H) Genoa,(V) AC Milan,3,0,0.918374,0.437331,11.629,9.732,10.831,10.765,9.680,9.947,10.773,10.104,10.776
2016-10-30 15:30:00,3292,(H) Atalanta,(V) Genoa,3,0,0.801499,1.30193,10.397,10.831,10.098,10.770,9.947,10.153,9.669,10.776,9.999
2016-11-06 18:00:00,2751,(H) Genoa,(V) Udinese,1,1,1.32186,0.870902,10.360,10.098,10.038,10.021,10.153,10.108,10.242,9.999,9.822
2016-11-20 18:00:00,2760,(H) Lazio,(V) Genoa,3,1,0.644182,1.79807,11.092,10.038,9.927,10.533,10.108,10.051,10.499,9.822,9.905
2016-11-27 18:00:00,2771,(H) Genoa,(V) Juventus,3,1,3.14346,1.35797,11.172,9.927,10.613,10.895,10.051,10.583,10.133,9.905,9.891
2016-12-05 22:00:00,3074,(H) Chievo,(V) Genoa,0,0,0.493735,1.0191,9.882,10.613,10.555,9.795,10.583,10.380,10.100,9.891,10.200
2016-12-11 23:45:00,3083,(H) Inter,(V) Genoa,2,0,1.01464,0.848838,10.416,10.555,10.145,11.476,10.380,10.820,8.995,10.200,9.482
2016-12-15 23:00:00,3086,(H) Genoa,(V) Fiorentina,1,0,1.08245,0.505706,10.626,10.145,10.390,10.408,10.820,10.736,10.068,9.482,9.609
2016-12-18 23:45:00,3096,(H) Genoa,(V) Palermo,3,4,1.49844,1.84868,8.809,10.390,9.620,9.468,10.736,10.206,9.236,9.609,9.228
2016-12-22 19:45:00,3102,(H) Torino,(V) Genoa,1,0,0.813374,1.40359,10.166,9.620,9.632,9.761,10.206,10.072,10.452,9.228,9.557
2017-01-08 18:00:00,3526,(H) Genoa,(V) Roma,0,1,0.438633,1.21044,11.502,9.632,9.725,11.103,10.072,10.012,10.294,9.557,9.559
2017-01-15 15:30:00,3532,(H) Cagliari,(V) Genoa,4,1,1.11726,2.73584,9.082,9.725,8.939,9.339,10.012,9.564,9.787,9.559,9.396
2017-01-22 17:00:00,3544,(H) Genoa,(V) Crotone,2,2,2.48976,1.55254,9.270,8.939,8.897,9.424,9.564,9.638,9.882,9.396,9.158
2017-01-29 17:00:00,3556,(H) Fiorentina,(V) Genoa,3,3,2.76031,2.10754,11.494,8.897,9.671,9.993,9.638,10.015,11.489,9.158,9.703
2017-02-05 14:00:00,3562,(H) Genoa,(V) Sassuolo,0,1,0.771433,0.916538,10.059,9.671,9.393,9.334,10.015,9.683,10.577,9.703,9.583
2017-02-10 19:45:00,3572,(H) Napoli,(V) Genoa,2,0,0.115042,1.88294,12.173,9.393,9.713,11.092,9.683,9.718,11.128,9.583,10.036
2017-02-19 14:00:00,3586,(H) Pescara,(V) Genoa,5,0,1.02749,2.00611,7.996,9.713,8.159,8.887,9.718,9.391,9.084,10.036,8.918
2017-02-26 14:00:00,3593,(H) Genoa,(V) Bologna,1,1,2.77469,0.902763,9.063,8.159,8.260,9.634,9.391,9.795,9.273,8.918,8.414
2017-03-05 14:00:00,3604,(H) Empoli,(V) Genoa,0,2,0.620617,0.396952,9.582,8.260,9.216,9.099,9.795,9.802,10.522,8.414,9.510
2017-03-11 19:45:00,3619,(H) Genoa,(V) Sampdoria,0,1,0.642388,0.731228,10.386,9.216,9.133,9.898,9.802,9.679,10.325,9.510,9.361
2017-03-18 19:45:00,3624,(H) AC Milan,(V) Genoa,1,0,0.300434,1.89233,10.942,9.133,9.460,10.164,9.679,9.527,10.825,9.361,10.000
2017-04-02 14:00:00,3632,(H) Genoa,(V) Atalanta,0,5,0.230489,3.93791,10.313,9.460,8.298,10.505,9.527,8.720,9.723,10.000,9.483
2017-04-09 14:00:00,3644,(H) Udinese,(V) Genoa,3,0,0.855251,0.500072,10.715,8.298,8.277,10.418,8.720,9.358,10.342,9.483,8.984
2017-04-15 14:00:00,3658,(H) Genoa,(V) Lazio,2,2,1.59986,2.40716,9.979,8.277,8.577,10.496,9.358,9.316,9.489,8.984,9.187
2017-04-23 19:45:00,3666,(H) Juventus,(V) Genoa,4,0,0.449554,1.49756,11.400,8.577,8.408,11.287,9.316,9.672,10.213,9.187,8.831
2017-04-30 14:00:00,3672,(H) Genoa,(V) Chievo,1,2,1.48861,0.391693,8.490,8.408,8.054,9.372,9.672,9.746,9.052,8.831,8.237
2017-05-07 14:00:00,3687,(H) Genoa,(V) Inter,1,0,1.25833,1.33836,10.410,8.054,8.768,10.080,9.746,9.684,10.230,8.237,8.880
2017-05-14 14:00:00,3694,(H) Palermo,(V) Genoa,1,0,1.69579,0.831425,8.886,8.768,8.672,9.281,9.684,9.924,9.663,8.880,8.735
