Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2016-08-14 17:00:00,2256,(H) Nancy,(V) Lyon,0,3,0.378703,2.32475,10.943,10.000,9.361,10.786,10.000,9.585,10.171,10.000,9.654
2016-08-20 22:00:00,2263,(H) Rennes,(V) Nancy,2,0,0.968592,0.457521,9.564,9.361,9.037,9.618,9.585,9.846,10.067,9.654,9.254
2016-08-27 22:00:00,2273,(H) Nancy,(V) Guingamp,0,2,1.42221,1.59434,10.405,9.037,8.754,9.994,9.846,9.715,10.368,9.254,8.951
2016-09-10 22:00:00,2283,(H) Lorient,(V) Nancy,0,2,0.737229,1.09603,8.645,8.754,9.352,9.545,9.715,9.708,9.191,8.951,9.726
2016-09-17 22:00:00,2291,(H) Nancy,(V) Nantes,1,1,0.329901,1.52308,8.617,9.352,9.043,9.479,9.708,9.227,9.045,9.726,9.729
2016-09-21 21:00:00,2301,(H) SC Bastia,(V) Nancy,0,0,0.0748124,0.319514,10.541,9.043,9.543,9.954,9.227,9.473,10.752,9.729,10.171
2016-09-25 19:00:00,2317,(H) Nancy,(V) Nice,0,1,1.33737,0.831812,11.842,9.543,9.743,10.288,9.473,9.678,11.426,10.171,9.983
2016-10-01 22:00:00,2322,(H) Lille,(V) Nancy,1,0,0.256363,1.8156,9.167,9.743,9.474,9.680,9.678,9.414,9.575,9.983,10.146
2016-10-15 19:00:00,2331,(H) Nancy,(V) Paris Saint Germain,1,2,0.203584,0.603299,11.643,9.474,9.641,11.466,9.414,9.702,10.109,10.146,9.862
2016-10-22 22:00:00,2342,(H) Bordeaux,(V) Nancy,1,1,1.05802,1.27082,10.289,9.641,9.928,10.093,9.702,9.872,10.407,9.862,10.176
2016-10-29 22:00:00,3322,(H) Nancy,(V) Caen,2,0,1.86121,1.13534,9.275,9.928,10.140,9.841,9.872,9.921,9.396,10.176,10.175
2016-11-05 20:00:00,2834,(H) Monaco,(V) Nancy,6,0,0.327456,4.50655,11.802,10.140,9.180,10.980,9.921,9.266,10.983,10.175,10.047
2016-11-19 23:00:00,2848,(H) Nancy,(V) Dijon,1,0,1.12749,1.17526,10.056,9.180,9.524,9.713,9.266,9.241,10.222,10.047,10.228
2016-11-26 23:00:00,2859,(H) Montpellier,(V) Nancy,0,0,0.3552,0.642833,10.019,9.524,9.773,10.156,9.241,9.523,10.026,10.228,10.374
2016-11-30 22:00:00,2870,(H) Nancy,(V) Metz,4,0,0.936859,0.325539,9.654,9.773,10.618,9.594,9.523,9.569,9.983,10.374,10.998
2016-12-04 20:00:00,3237,(H) Marseille,(V) Nancy,3,0,0.701109,0.977434,9.980,10.618,9.834,10.474,9.569,9.851,9.756,10.998,10.132
2016-12-10 23:00:00,3242,(H) Nancy,(V) Angers,2,0,1.69532,0.33593,9.714,9.834,10.179,10.375,9.851,10.197,9.228,10.132,9.941
2016-12-17 23:00:00,3252,(H) Toulouse,(V) Nancy,1,1,0.407775,0.552439,9.652,10.179,10.172,9.927,10.197,10.218,9.683,9.941,10.038
2016-12-21 23:50:00,3259,(H) Saint-Etienne,(V) Nancy,0,0,0.16258,1.38219,9.663,10.172,10.170,9.216,10.218,9.788,10.546,10.038,10.595
2017-01-14 23:00:00,4110,(H) Nancy,(V) SC Bastia,1,0,2.04745,0.829962,10.100,10.170,10.277,10.078,9.788,10.040,9.993,10.595,10.265
2017-01-28 22:00:00,4129,(H) Nancy,(V) Bordeaux,0,2,1.02531,1.11632,9.428,10.277,9.440,10.197,10.040,9.931,9.112,10.265,9.375
2017-02-05 16:00:00,4142,(H) Nantes,(V) Nancy,0,2,0.423067,0.90967,10.073,9.440,10.223,10.224,9.931,10.008,9.854,9.375,10.241
2017-02-08 21:00:00,4149,(H) Lyon,(V) Nancy,4,0,0.320627,3.17148,10.371,10.223,9.385,10.679,10.008,9.588,9.676,10.241,9.937
2017-02-11 19:00:00,4155,(H) Nancy,(V) Montpellier,0,3,0.919617,1.68431,9.770,9.385,8.606,9.655,9.588,9.289,9.978,9.937,9.263
2017-02-18 19:00:00,4172,(H) Angers,(V) Nancy,1,0,0.695219,1.28764,9.432,8.606,8.688,9.819,9.289,9.398,9.705,9.263,9.397
2017-02-21 17:30:00,4117,(H) Caen,(V) Nancy,1,0,0.672166,1.92684,8.816,8.688,8.595,9.760,9.398,9.300,9.049,9.397,9.499
2017-02-25 19:00:00,4175,(H) Nancy,(V) Toulouse,0,0,0.625172,1.24905,10.980,8.595,9.066,10.349,9.300,9.281,10.695,9.499,9.829
2017-03-04 16:00:00,4188,(H) Paris Saint Germain,(V) Nancy,1,0,0.583319,3.26565,12.579,9.066,9.819,11.926,9.281,9.397,10.706,9.829,10.594
2017-03-11 19:00:00,4195,(H) Nancy,(V) Lille,1,2,0.982705,1.28734,10.058,9.819,9.504,9.996,9.397,9.346,10.183,10.594,10.192
2017-03-18 19:00:00,4208,(H) Nancy,(V) Lorient,2,3,1.86956,1.57221,8.810,9.504,8.956,9.379,9.346,9.304,9.227,10.192,9.501
2017-03-31 18:00:00,4224,(H) Guingamp,(V) Nancy,1,0,0.0776049,2.84931,10.006,8.956,9.094,10.229,9.304,8.967,9.870,9.501,10.161
2017-04-08 19:00:00,4225,(H) Nancy,(V) Rennes,3,0,1.25012,0.701898,9.959,9.094,9.935,10.114,8.967,9.266,9.816,10.161,10.563
2017-04-15 16:00:00,4236,(H) Nice,(V) Nancy,3,1,1.42075,2.57126,11.080,9.935,9.846,9.947,9.266,9.274,11.285,10.563,10.656
2017-04-21 19:45:00,4245,(H) Nancy,(V) Marseille,0,0,0.754671,0.710922,11.119,9.846,10.039,10.434,9.274,9.450,10.615,10.656,10.510
2017-04-29 19:00:00,4263,(H) Metz,(V) Nancy,2,1,0.682625,1.65516,8.562,10.039,9.545,9.078,9.450,9.239,9.468,10.510,10.368
2017-05-06 19:00:00,4265,(H) Nancy,(V) Monaco,0,3,0.500579,3.36313,11.664,9.545,9.200,11.091,9.239,8.861,10.557,10.368,10.256
2017-05-14 20:00:00,4280,(H) Dijon,(V) Nancy,2,0,1.40415,0.87338,8.831,9.200,8.733,9.447,8.861,9.265,9.335,10.256,9.518
2017-05-20 20:00:00,4285,(H) Nancy,(V) Saint-Etienne,3,1,1.98055,0.552326,9.479,8.733,9.294,9.465,9.265,9.547,9.988,9.518,9.653
