Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2015-08-08 23:00:00,1875,(H) Troyes,(V) GFC Ajaccio,0,0,0.394458,1.05977,10.000,10.000,9.875,10.000,10.000,9.709,10.000,10.000,10.041
2015-08-15 22:00:00,1881,(H) Troyes,(V) Nice,3,3,1.26651,2.23276,9.335,9.875,9.615,9.622,9.709,9.321,9.668,10.041,10.064
2015-08-23 23:00:00,1898,(H) Marseille,(V) Troyes,6,0,0.267975,3.2103,10.861,9.615,8.552,10.750,9.321,9.068,10.145,10.064,9.445
2015-08-29 22:00:00,1902,(H) Troyes,(V) Montpellier,0,0,0.853602,0.768639,9.646,8.552,8.701,9.877,9.068,9.166,9.710,9.445,9.365
2015-09-12 22:00:00,1914,(H) Troyes,(V) Caen,1,3,0.404312,1.61264,9.112,8.701,8.179,9.716,9.166,8.876,9.292,9.365,9.024
2015-09-19 22:00:00,1921,(H) Angers,(V) Troyes,1,0,1.6602,1.88805,9.866,8.179,8.476,9.759,8.876,9.165,10.211,9.024,9.253
2015-09-23 21:00:00,1931,(H) Troyes,(V) Saint-Etienne,0,1,0.421449,1.5576,10.783,8.476,8.678,10.073,9.165,8.983,10.613,9.253,9.502
2015-09-26 22:00:00,1940,(H) Rennes,(V) Troyes,1,1,0.964618,1.24575,10.540,8.678,9.268,10.812,8.983,9.495,9.863,9.502,9.788
2015-10-03 22:00:00,1951,(H) Troyes,(V) Guingamp,0,1,1.21348,2.19927,9.905,9.268,9.052,10.154,9.495,9.288,9.759,9.788,9.652
2015-10-17 22:00:00,1960,(H) Nantes,(V) Troyes,3,0,0.88042,1.83778,9.893,9.052,8.637,9.926,9.288,9.333,10.128,9.652,9.385
2015-10-25 20:00:00,1976,(H) Bordeaux,(V) Troyes,1,0,1.20367,0.738685,9.776,8.637,8.797,10.258,9.333,9.805,9.459,9.385,9.162
2015-10-31 23:00:00,1983,(H) Troyes,(V) Lyon,0,1,0.36672,2.39165,10.845,8.797,8.934,10.885,9.805,9.444,9.901,9.162,9.478
2015-11-07 23:00:00,1992,(H) Lorient,(V) Troyes,4,1,1.50976,3.25698,10.343,8.934,8.661,10.310,9.444,9.349,10.112,9.478,9.448
2015-11-21 23:00:00,2004,(H) Troyes,(V) Lille,1,1,1.0881,1.36525,10.114,8.661,8.899,10.152,9.349,9.355,9.909,9.448,9.508
2015-11-28 20:00:00,2010,(H) Paris Saint Germain,(V) Troyes,4,1,0.294756,3.14432,12.355,8.899,9.138,11.577,9.355,9.323,10.846,9.508,9.930
2015-12-02 22:00:00,2022,(H) Troyes,(V) Toulouse,0,3,1.02724,2.22313,9.802,9.138,8.429,10.587,9.323,9.215,9.259,9.930,9.186
2015-12-05 23:00:00,2031,(H) Reims,(V) Troyes,1,1,0.5584,1.40096,9.632,8.429,8.855,9.511,9.215,9.203,10.151,9.186,9.763
2015-12-12 23:00:00,2043,(H) Troyes,(V) SC Bastia,1,1,1.38713,0.48313,9.717,8.855,8.946,9.093,9.203,9.277,10.460,9.763,9.586
2015-12-19 23:00:00,2055,(H) Troyes,(V) Monaco,0,0,0.412486,1.30889,10.609,8.946,9.237,10.727,9.277,9.290,9.790,9.586,9.736
2016-01-09 20:00:00,2060,(H) Lyon,(V) Troyes,4,1,0.281148,1.57896,9.656,9.237,8.717,10.189,9.290,9.315,9.676,9.736,9.420
2016-01-16 23:00:00,2074,(H) Troyes,(V) Rennes,2,4,0.87041,3.43107,10.216,8.717,8.467,9.910,9.315,8.699,10.276,9.420,9.649
2016-01-23 23:00:00,2083,(H) Lille,(V) Troyes,1,3,0.766181,1.8398,10.537,8.467,9.610,10.433,8.699,8.989,10.240,9.649,10.690
2016-01-30 23:00:00,2091,(H) Troyes,(V) Nantes,0,1,0.77326,0.804304,10.230,9.610,9.390,10.015,8.989,9.113,10.157,10.690,10.190
2016-02-03 22:00:00,2103,(H) Guingamp,(V) Troyes,4,0,1.28691,2.1887,10.211,9.390,8.720,9.955,9.113,9.223,10.268,10.190,9.560
2016-02-06 23:00:00,2113,(H) SC Bastia,(V) Troyes,2,0,0.352925,2.19574,9.868,8.720,8.632,9.637,9.223,8.991,10.311,9.560,9.833
2016-02-13 23:00:00,2125,(H) GFC Ajaccio,(V) Troyes,2,3,0.7699,2.27489,9.180,8.632,9.144,9.798,8.991,8.942,9.287,9.833,10.448
2016-02-20 23:00:00,2134,(H) Monaco,(V) Troyes,3,1,1.19478,3.25503,11.062,9.144,9.248,10.334,8.942,8.900,10.758,10.448,10.666
2016-02-27 23:00:00,2143,(H) Troyes,(V) Lorient,0,1,0.834748,2.31848,10.094,9.248,9.085,10.151,8.900,8.717,9.868,10.666,10.462
2016-03-05 23:00:00,2153,(H) Nice,(V) Troyes,2,1,1.00924,1.89872,9.727,9.085,9.120,9.682,8.717,8.861,9.996,10.462,10.443
2016-03-13 17:00:00,2166,(H) Troyes,(V) Paris Saint Germain,0,9,1.37172,4.30333,11.379,9.120,7.310,11.266,8.861,8.604,9.969,10.443,8.682
2016-03-19 23:00:00,2173,(H) Caen,(V) Troyes,2,1,0.537588,1.35728,9.960,7.310,7.848,10.079,8.604,8.893,9.974,8.682,9.085
2016-04-02 22:00:00,2183,(H) Troyes,(V) Angers,0,1,1.81211,1.34081,10.487,7.848,8.133,10.602,8.893,9.313,9.879,9.085,8.791
2016-04-09 22:00:00,2192,(H) Saint-Etienne,(V) Troyes,1,0,0.202203,2.04874,10.788,8.133,8.672,10.364,9.313,9.239,10.565,8.791,9.571
2016-04-16 22:00:00,2205,(H) Troyes,(V) Reims,2,1,2.98887,1.09089,9.946,8.672,9.115,9.816,9.239,9.733,10.096,9.571,9.353
