Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-31 17:00:00,5152,(H) AC Milan,(V) Lazio,3,1,2.03815,2.01129,10.000,10.000,9.625,10.000,10.000,10.132,10.000,10.000,9.618
2014-09-14 14:00:00,5112,(H) Lazio,(V) Cesena,3,0,1.55271,0.154651,10.125,9.625,10.375,10.039,10.132,10.333,9.961,9.618,9.979
2014-09-21 14:00:00,5122,(H) Genoa,(V) Lazio,1,0,1.97129,1.18602,9.750,10.375,10.094,9.241,10.333,10.381,10.572,9.979,9.806
2014-09-25 19:45:00,5138,(H) Lazio,(V) Udinese,0,1,0.940274,1.062,10.078,10.094,9.715,10.155,10.381,10.169,9.830,9.806,9.467
2014-09-29 20:00:00,5148,(H) Palermo,(V) Lazio,0,4,2.43959,1.5751,10.176,9.715,10.955,10.157,10.169,10.507,10.098,9.467,10.534
2014-10-05 14:00:00,5075,(H) Lazio,(V) Sassuolo,3,2,1.60341,1.67343,8.942,10.955,10.577,9.310,10.507,10.065,9.545,10.534,10.429
2014-10-19 11:30:00,5081,(H) Fiorentina,(V) Lazio,0,2,1.86,0.570608,10.430,10.577,11.165,10.408,10.065,10.598,9.910,10.429,10.602
2014-10-26 17:00:00,5096,(H) Lazio,(V) Torino,2,1,1.17164,0.495408,9.853,11.165,10.962,9.534,10.598,10.376,10.205,10.602,10.459
2014-10-30 19:45:00,5108,(H) Verona,(V) Lazio,1,1,0.888443,1.74791,8.842,10.962,10.557,8.720,10.376,9.872,10.142,10.459,10.720
2014-11-03 20:00:00,5039,(H) Lazio,(V) Cagliari,4,2,2.21147,1.37643,10.993,10.557,11.041,10.759,9.872,10.178,10.190,10.720,10.754
2014-11-09 14:00:00,5044,(H) Empoli,(V) Lazio,2,1,0.370879,0.482375,8.835,11.041,10.365,9.862,10.178,10.196,8.946,10.754,10.205
2014-11-22 19:45:00,5051,(H) Lazio,(V) Juventus,0,3,0.592174,1.28853,12.212,10.365,9.952,11.102,10.196,10.123,11.129,10.205,9.735
2014-11-29 19:45:00,5061,(H) Chievo,(V) Lazio,0,0,0.559908,0.340276,9.448,9.952,9.951,9.550,10.123,10.160,9.925,9.735,9.853
2014-12-07 14:00:00,5004,(H) Parma,(V) Lazio,1,2,1.77716,1.3355,8.424,9.951,9.944,9.874,10.160,10.324,8.643,9.853,9.815
2014-12-13 19:45:00,5011,(H) Lazio,(V) Atalanta,3,0,2.32549,0.223893,9.742,9.944,10.519,10.224,10.324,10.699,9.424,9.815,9.817
2014-12-21 19:45:00,5029,(H) Inter,(V) Lazio,2,2,0.262502,1.06596,9.969,10.519,10.506,9.751,10.699,10.386,10.380,9.817,10.284
2015-01-05 19:45:00,4957,(H) Lazio,(V) Sampdoria,3,0,2.03096,0.0518842,10.436,10.506,11.113,9.836,10.386,10.618,10.618,10.284,10.498
2015-01-11 14:00:00,4974,(H) Roma,(V) Lazio,2,2,1.47703,0.633109,10.952,11.113,11.198,10.760,10.618,10.989,10.222,10.498,10.343
2015-01-18 11:30:00,4979,(H) Lazio,(V) Napoli,0,1,1.0302,0.991664,10.095,11.198,10.547,10.689,10.989,10.799,9.298,10.343,9.697
2015-01-24 19:45:00,4988,(H) Lazio,(V) AC Milan,3,1,2.62355,0.104831,9.747,10.547,10.722,9.438,10.799,10.963,10.189,9.697,9.565
2015-02-01 14:00:00,4921,(H) Cesena,(V) Lazio,2,1,0.282267,0.973154,8.765,10.722,10.108,9.371,10.963,10.517,9.411,9.565,9.574
2015-02-09 19:45:00,4935,(H) Lazio,(V) Genoa,0,1,0.719656,1.56121,9.879,10.108,9.676,10.056,10.517,10.066,9.733,9.574,9.449
2015-02-15 14:00:00,4944,(H) Udinese,(V) Lazio,0,1,1.95381,0.669025,9.991,9.676,10.130,9.950,10.066,10.483,10.090,9.449,9.663
2015-02-22 14:00:00,4950,(H) Lazio,(V) Palermo,2,1,1.17258,0.991252,10.375,10.130,10.316,10.519,10.483,10.412,9.792,9.663,9.775
2015-03-01 14:00:00,4885,(H) Sassuolo,(V) Lazio,0,3,3.94782,0.811845,9.370,10.316,10.954,9.682,10.412,11.138,9.832,9.775,9.880
2015-03-09 18:00:00,4897,(H) Lazio,(V) Fiorentina,4,0,3.70253,0.200536,11.327,10.954,11.922,10.641,11.138,11.764,10.862,9.880,10.125
2015-03-16 18:00:00,4906,(H) Torino,(V) Lazio,0,2,1.45192,0.400686,10.467,11.922,12.183,10.412,11.764,11.814,10.163,10.125,10.497
2015-03-22 19:45:00,4913,(H) Lazio,(V) Verona,2,0,1.72379,0.140112,10.408,12.183,12.114,10.224,11.814,11.687,10.183,10.497,10.398
2015-04-04 14:00:00,4831,(H) Cagliari,(V) Lazio,1,3,4.45421,0.368621,9.067,12.114,11.977,9.562,11.687,12.302,9.574,10.398,9.796
2015-04-12 14:00:00,4844,(H) Lazio,(V) Empoli,4,0,1.65017,0.897859,10.114,11.977,12.386,10.176,12.302,11.834,9.979,9.796,10.529
2015-04-18 19:45:00,4852,(H) Juventus,(V) Lazio,2,0,0.493742,0.635097,10.312,12.386,11.493,10.768,11.834,11.657,9.498,10.529,9.932
2015-04-26 14:00:00,4867,(H) Lazio,(V) Chievo,1,1,1.88339,0.201518,9.803,11.493,10.946,10.038,11.657,11.548,9.748,9.932,9.341
2015-04-29 19:45:00,4873,(H) Lazio,(V) Parma,4,0,1.87018,0.411529,9.901,10.946,11.560,9.485,11.548,11.272,10.338,9.341,10.101
2015-05-03 14:00:00,4784,(H) Atalanta,(V) Lazio,1,1,1.56633,1.59749,9.737,11.560,11.229,9.300,11.272,10.896,10.523,10.101,10.339
2015-05-10 19:45:00,4797,(H) Lazio,(V) Inter,1,2,1.30251,2.23366,10.389,11.229,10.644,10.468,10.896,10.431,9.767,10.339,10.054
2015-05-16 19:45:00,4800,(H) Sampdoria,(V) Lazio,0,1,1.02847,1.12115,10.524,10.644,10.989,10.349,10.431,10.512,10.164,10.054,10.480
2015-05-25 17:00:00,4818,(H) Lazio,(V) Roma,1,2,1.424,1.32911,10.244,10.989,10.428,9.953,10.512,10.271,10.258,10.480,10.026
2015-05-31 19:45:00,4824,(H) Napoli,(V) Lazio,2,4,1.64202,2.95673,9.862,10.428,10.911,10.633,10.271,10.158,9.339,10.026,10.808
2015-08-22 22:45:00,552,(H) Lazio,(V) Bologna,2,1,1.54404,0.375662,10.000,10.911,10.808,10.000,10.158,10.286,10.000,10.808,10.439
2015-08-30 22:45:00,568,(H) Chievo,(V) Lazio,4,0,0.832294,1.63354,9.971,10.808,9.724,9.724,10.286,10.070,10.457,10.439,9.769
2015-09-13 20:00:00,578,(H) Lazio,(V) Udinese,2,0,1.33653,0.611595,9.721,9.724,10.098,10.077,10.070,10.128,9.652,9.769,9.934
2015-09-20 22:45:00,590,(H) Napoli,(V) Lazio,5,0,0.971385,2.73209,9.708,10.098,8.875,10.139,10.128,9.816,9.617,9.934,9.170
2015-09-23 22:45:00,592,(H) Lazio,(V) Genoa,2,0,0.812854,0.345925,9.916,8.875,9.510,9.941,9.816,9.839,9.930,9.170,9.618
