Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6188,(H) Guingamp,(V) Saint-Etienne,0,2,0.63294,1.49532,10.000,10.000,9.375,10.000,10.000,9.659,10.000,10.000,9.591
2014-08-16 19:00:00,6199,(H) Lens,(V) Guingamp,0,1,1.00409,0.908766,9.875,9.375,9.875,9.911,9.659,9.871,10.089,9.591,10.067
2014-08-23 16:00:00,6206,(H) Guingamp,(V) Marseille,0,1,0.452052,0.708459,9.375,9.875,9.375,9.825,9.871,9.670,9.488,10.067,9.611
2014-08-30 19:00:00,6221,(H) Lorient,(V) Guingamp,4,0,0.607468,2.04974,9.890,9.375,8.629,10.198,9.670,9.566,9.787,9.611,9.141
2014-09-14 16:00:00,6153,(H) Guingamp,(V) Bordeaux,2,1,1.68757,0.289488,10.817,8.629,9.301,10.512,9.566,10.027,10.226,9.141,9.188
2014-09-21 16:00:00,6163,(H) Monaco,(V) Guingamp,1,0,0.0833917,1.44179,9.703,9.301,9.276,9.754,10.027,9.744,10.087,9.188,9.627
2014-09-24 18:00:00,6168,(H) Guingamp,(V) Metz,0,1,0.74288,0.329026,10.013,9.276,9.085,9.931,9.744,9.769,10.000,9.627,9.242
2014-09-27 19:00:00,6177,(H) Montpellier,(V) Guingamp,2,1,0.440641,0.958,10.089,9.085,9.211,9.851,9.769,9.785,10.113,9.242,9.464
2014-10-05 16:00:00,6121,(H) Guingamp,(V) Nantes,0,1,0.909291,0.720094,10.033,9.211,9.041,10.708,9.785,9.938,9.211,9.464,8.978
2014-10-18 19:00:00,6126,(H) Lille,(V) Guingamp,1,2,1.14653,1.90889,9.703,9.041,9.581,9.366,9.938,9.729,10.352,8.978,9.887
2014-10-26 16:00:00,6142,(H) Guingamp,(V) Nice,2,7,2.11355,3.68156,9.351,9.581,8.149,9.663,9.729,9.195,9.422,9.887,8.788
2014-11-01 19:00:00,6078,(H) Guingamp,(V) SC Bastia,1,0,0.67025,0.427032,9.112,8.149,8.515,9.198,9.195,9.132,9.777,8.788,9.099
2014-11-09 13:00:00,6091,(H) Lyon,(V) Guingamp,3,1,1.13393,0.7915,12.348,8.515,9.098,10.613,9.132,9.713,11.627,9.099,9.270
