Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2015-07-19 22:00:00,2354,(H) Anzhi Makhachkala,(V) Krylya Sovetov Samara,0,1,0.797897,2.06919,10.000,10.000,10.375,10.000,10.000,9.807,10.000,10.000,10.693
2015-07-24 20:00:00,2357,(H) Krylya Sovetov Samara,(V) CSKA Moscow,0,2,0.385422,2.08305,11.240,10.375,9.966,11.028,9.807,9.563,10.356,10.693,10.408
2015-08-01 15:00:00,2366,(H) Amkar,(V) Krylya Sovetov Samara,1,0,0.387141,0.889031,10.540,9.966,9.984,10.172,9.563,9.715,10.452,10.408,10.419
2015-08-09 20:00:00,2378,(H) Krylya Sovetov Samara,(V) Spartak Moscow,0,2,0.685259,0.964013,9.910,9.984,9.341,10.758,9.715,9.781,8.944,10.419,9.495
2015-08-16 21:00:00,2387,(H) FC Rostov,(V) Krylya Sovetov Samara,1,1,1.48296,1.29575,10.671,9.341,9.799,10.821,9.781,10.213,9.901,9.495,9.675
2015-08-24 20:00:00,2396,(H) Krylya Sovetov Samara,(V) Kuban Krasnodar,3,0,2.15899,0.528926,9.213,9.799,10.277,8.892,10.213,10.165,10.253,9.675,10.037
2015-08-29 18:00:00,2400,(H) Zenit St. Petersburg,(V) Krylya Sovetov Samara,1,3,1.15201,1.83406,10.783,10.277,11.029,11.029,10.165,10.335,9.814,10.037,10.777
2015-09-14 19:30:00,2412,(H) Krylya Sovetov Samara,(V) Mordovya,1,0,1.05967,0.44895,9.713,11.029,10.825,9.993,10.335,10.277,9.608,10.777,10.457
2015-09-20 20:30:00,2418,(H) Lokomotiv Moscow,(V) Krylya Sovetov Samara,2,0,0.419797,2.24126,10.189,10.825,10.291,9.735,10.277,9.811,10.542,10.457,10.559
2015-09-27 14:30:00,2424,(H) Krylya Sovetov Samara,(V) Dinamo Moscow,0,0,0.561902,0.350869,9.466,10.291,9.960,10.250,9.811,9.849,9.148,10.559,10.028
2015-10-02 18:00:00,2429,(H) Ural,(V) Krylya Sovetov Samara,1,1,1.1132,0.743482,10.788,9.960,10.292,9.899,9.849,10.079,11.028,10.028,10.311
2015-10-18 17:00:00,2442,(H) Krylya Sovetov Samara,(V) FK Akhmat,0,2,0.676669,0.403338,10.690,10.292,9.766,9.998,10.079,10.002,10.697,10.311,9.714
