Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-17 16:00:00,4757,(H) Newcastle United,(V) Manchester City,0,2,0.965583,1.48053,10.000,10.000,9.375,10.000,10.000,9.746,10.000,10.000,9.504
2014-08-23 12:45:00,4759,(H) Aston Villa,(V) Newcastle United,0,0,0.699295,0.507525,10.375,9.375,9.750,10.247,9.746,10.044,10.253,9.504,9.768
2014-08-30 15:00:00,4771,(H) Newcastle United,(V) Crystal Palace,3,3,1.69776,1.66056,9.187,9.750,9.484,9.547,10.044,9.804,9.578,9.768,9.586
2014-09-13 15:00:00,4722,(H) Southampton,(V) Newcastle United,4,0,1.15026,2.11739,10.516,9.484,8.867,10.455,9.804,9.850,10.154,9.586,9.095
2014-09-20 15:00:00,4733,(H) Newcastle United,(V) Hull,2,2,1.91632,0.854291,9.703,8.867,8.951,9.569,9.850,9.920,10.033,9.095,8.939
2014-09-29 20:00:00,4748,(H) Stoke,(V) Newcastle United,1,0,1.13994,1.56203,9.739,8.951,9.023,10.189,9.920,10.007,9.684,8.939,9.106
2014-10-04 15:00:00,4693,(H) Swansea,(V) Newcastle United,2,2,1.18603,1.55242,10.305,9.023,9.469,9.453,10.007,9.902,10.902,9.106,9.772
2014-10-18 15:00:00,4704,(H) Newcastle United,(V) Leicester,1,0,2.1929,0.650379,9.632,9.469,9.635,9.516,9.902,10.066,10.101,9.772,9.594
2014-10-26 13:30:00,4715,(H) Tottenham,(V) Newcastle United,1,2,0.73967,2.03729,9.858,9.635,10.066,9.880,10.066,9.820,10.077,9.594,10.414
2014-11-01 12:45:00,4649,(H) Newcastle United,(V) Liverpool,1,0,1.56863,0.258953,10.013,10.066,10.178,9.756,9.820,10.006,10.146,10.414,10.145
2014-11-09 13:30:00,4667,(H) West Bromwich Albion,(V) Newcastle United,0,2,0.694441,0.765208,10.027,10.178,10.765,9.607,10.006,10.014,10.421,10.145,10.857
2014-11-22 15:00:00,4670,(H) Newcastle United,(V) Queens Park Rangers,1,0,1.47871,0.402285,9.954,10.765,10.687,9.750,10.014,10.092,10.127,10.857,10.530
2014-11-29 15:00:00,4680,(H) West Ham,(V) Newcastle United,1,0,0.246562,1.09981,10.000,10.687,10.390,9.906,10.092,9.957,10.222,10.530,10.541
2014-12-02 19:45:00,4589,(H) Burnley,(V) Newcastle United,1,1,1.0006,0.678486,9.529,10.390,10.300,9.654,9.957,10.087,9.786,10.541,10.397
2014-12-06 12:45:00,4599,(H) Newcastle United,(V) Chelsea,2,1,1.48574,2.16232,11.232,10.300,10.658,11.170,10.087,10.064,9.977,10.397,10.586
2014-12-13 17:30:00,4615,(H) Arsenal,(V) Newcastle United,4,1,0.938764,2.38819,10.018,10.658,9.873,10.707,10.064,9.987,9.393,10.586,10.025
2014-12-21 13:30:00,4626,(H) Newcastle United,(V) Sunderland,0,1,0.900259,2.18418,9.833,9.873,9.488,10.027,9.987,9.551,9.654,10.025,9.878
2014-12-26 15:00:00,4636,(H) Manchester United,(V) Newcastle United,3,1,1.03151,1.86147,10.961,9.488,9.481,9.973,9.551,9.574,11.036,9.878,10.000
2014-12-28 16:15:00,4647,(H) Newcastle United,(V) Everton,3,2,1.71345,1.07321,9.230,9.481,9.543,9.540,9.574,9.601,9.630,10.000,9.872
