Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-03 16:30:00,6422,(H) Kuban Krasnodar,(V) FC Ufa,2,0,2.04538,0.0390915,10.000,10.000,10.375,10.000,10.000,10.377,10.000,10.000,9.873
2014-08-08 17:30:00,6426,(H) Kuban Krasnodar,(V) FC Rostov,2,2,2.05495,0.382065,9.125,10.375,9.937,9.072,10.377,10.344,10.178,9.873,9.406
2014-08-15 17:00:00,6440,(H) Mordovya,(V) Kuban Krasnodar,0,0,0.230331,0.319693,10.063,9.937,10.094,10.008,10.344,10.363,9.992,9.406,9.700
2014-08-18 18:00:00,6448,(H) Kuban Krasnodar,(V) Amkar,1,0,1.15919,0.316348,8.828,10.094,9.902,9.418,10.363,10.212,9.597,9.700,9.589
2014-08-24 16:30:00,6455,(H) Kuban Krasnodar,(V) Lokomotiv Moscow,2,1,0.797377,1.801,10.121,9.902,10.082,9.750,10.212,9.721,10.453,9.589,10.181
2014-08-30 17:00:00,6460,(H) Arsenal Tula,(V) Kuban Krasnodar,0,1,1.4656,0.946525,8.592,10.082,10.084,9.204,9.721,9.847,9.199,10.181,10.181
2014-09-15 17:00:00,6400,(H) FK Akhmat,(V) Kuban Krasnodar,0,0,0.129176,0.349373,10.555,10.084,10.327,9.990,9.847,9.953,10.389,10.181,10.413
2014-09-20 14:00:00,6404,(H) Kuban Krasnodar,(V) Rubin Kazan,2,1,0.510216,0.522582,9.722,10.327,10.301,10.096,9.953,9.861,9.555,10.413,10.327
2014-09-28 10:30:00,6412,(H) Dinamo Moscow,(V) Kuban Krasnodar,2,2,1.59429,1.76612,11.405,10.301,10.702,11.114,9.861,10.256,10.675,10.327,10.582
2014-10-18 11:30:00,6377,(H) CSKA Moscow,(V) Kuban Krasnodar,6,0,0.866784,4.48407,10.810,10.702,9.354,10.768,10.256,9.605,9.905,10.582,9.942
2014-10-25 14:00:00,6386,(H) Torpedo Moscow,(V) Kuban Krasnodar,0,0,0.838109,0.432787,9.530,9.354,9.523,9.749,9.605,9.867,10.183,9.942,10.026
2014-11-02 16:00:00,6349,(H) Kuban Krasnodar,(V) Spartak Moscow,3,3,3.01416,1.92836,10.010,9.523,9.520,10.286,9.867,10.118,9.678,10.026,9.543
2014-11-07 14:00:00,6353,(H) Ural,(V) Kuban Krasnodar,0,1,1.95233,0.0668443,9.456,9.520,9.879,9.813,10.118,10.638,9.599,9.543,9.461
2014-11-22 16:00:00,6364,(H) Zenit St. Petersburg,(V) Kuban Krasnodar,1,0,0.571293,0.69038,10.970,9.879,10.027,10.954,10.638,10.812,9.916,9.461,9.480
2014-11-29 17:15:00,6373,(H) Kuban Krasnodar,(V) Torpedo Moscow,1,1,1.37848,0.522693,9.149,10.027,9.682,9.311,10.812,10.526,9.627,9.480,9.178
2014-12-03 17:00:00,6334,(H) Kuban Krasnodar,(V) FC Krasnodar,1,1,0.712667,1.72101,11.057,9.682,9.901,10.281,10.526,10.088,10.738,9.178,9.695
