Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2016-08-21 22:45:00,935,(H) Pescara,(V) Napoli,2,2,1.08269,1.41716,11.643,10.000,10.286,11.390,10.000,10.139,10.173,10.000,10.002
2016-08-28 22:45:00,945,(H) Sassuolo,(V) Pescara,2,1,1.45854,0.54343,10.998,10.286,10.339,10.415,10.139,10.562,10.636,10.002,9.807
2016-09-11 22:45:00,958,(H) Pescara,(V) Inter,1,2,1.52585,1.70313,9.475,10.339,9.748,10.340,10.562,10.337,9.080,9.807,9.295
2016-09-17 20:00:00,961,(H) Lazio,(V) Pescara,3,0,1.21293,3.04807,10.651,9.748,9.349,9.985,10.337,9.915,10.715,9.295,9.484
2016-09-21 22:45:00,976,(H) Pescara,(V) Torino,0,0,0.988465,0.628442,9.895,9.349,9.360,9.923,9.915,9.882,9.918,9.484,9.377
2016-09-25 17:00:00,984,(H) Genoa,(V) Pescara,1,1,1.09165,0.507435,10.598,9.360,9.795,10.236,9.882,10.242,10.311,9.377,9.589
2016-10-01 20:00:00,990,(H) Pescara,(V) Chievo,0,2,0.518031,1.81437,10.568,9.795,9.363,10.497,10.242,9.857,10.120,9.589,9.421
2016-10-15 20:00:00,1001,(H) Pescara,(V) Sampdoria,1,1,1.69154,1.6457,9.180,9.363,9.192,9.696,9.857,9.703,9.509,9.421,9.307
2016-10-23 14:30:00,1012,(H) Udinese,(V) Pescara,3,1,0.694512,2.33345,9.786,9.192,8.965,9.609,9.703,9.395,10.197,9.307,9.564
2016-10-26 22:45:00,3287,(H) Pescara,(V) Atalanta,0,1,0.22903,0.665026,10.374,8.965,8.942,10.917,9.395,9.542,9.349,9.564,9.244
2016-10-30 18:00:00,3294,(H) AC Milan,(V) Pescara,1,0,0.736729,1.74004,10.530,8.942,9.214,10.498,9.542,9.655,10.101,9.244,9.584
2016-11-06 15:30:00,2748,(H) Pescara,(V) Empoli,0,4,2.53565,2.50908,9.847,9.214,8.247,8.956,9.655,9.362,10.854,9.584,8.770
2016-11-19 23:45:00,2758,(H) Juventus,(V) Pescara,3,0,0.895007,1.75422,11.314,8.247,8.389,11.286,9.362,9.753,10.041,8.770,8.678
2016-11-27 23:45:00,2773,(H) Roma,(V) Pescara,3,2,1.20343,3.03686,11.522,8.389,9.047,11.080,9.753,9.751,10.575,8.678,9.486
2016-12-04 18:00:00,3070,(H) Pescara,(V) Cagliari,1,1,1.43265,0.350794,9.282,9.047,8.981,9.255,9.751,9.772,9.978,9.486,9.214
2016-12-10 21:00:00,3076,(H) Crotone,(V) Pescara,2,1,1.0284,1.27078,9.578,8.981,9.005,9.444,9.772,9.754,10.111,9.214,9.374
2016-12-18 18:00:00,3093,(H) Pescara,(V) Bologna,0,3,0.26406,3.14833,9.170,9.005,8.171,9.231,9.754,8.777,9.805,9.374,9.328
2016-12-22 23:45:00,3099,(H) Palermo,(V) Pescara,1,1,1.17216,0.477089,9.579,8.171,8.648,9.998,8.777,9.381,9.617,9.328,9.351
2017-01-15 18:00:00,3535,(H) Napoli,(V) Pescara,3,1,1.25032,3.42773,11.406,8.648,8.963,11.409,9.381,9.469,9.865,9.351,9.649
2017-01-22 17:00:00,3545,(H) Pescara,(V) Sassuolo,1,3,2.0633,1.21807,10.016,8.963,8.601,9.065,9.469,9.454,10.771,9.649,9.093
2017-01-28 22:45:00,3551,(H) Inter,(V) Pescara,3,0,0.53762,3.12652,11.213,8.601,8.629,11.093,9.454,9.342,10.204,9.093,9.393
2017-02-01 22:45:00,3523,(H) Pescara,(V) Fiorentina,1,2,0.430614,0.726305,10.720,8.629,8.777,9.616,9.342,9.212,10.944,9.393,9.480
2017-02-05 14:00:00,3566,(H) Pescara,(V) Lazio,2,6,1.82767,3.84448,9.750,8.777,7.895,10.815,9.212,8.984,8.777,9.480,8.683
2017-02-12 14:00:00,3575,(H) Torino,(V) Pescara,5,3,0.862941,2.48777,9.797,7.895,7.996,9.722,8.984,8.887,10.164,8.683,9.084
2017-02-19 14:00:00,3586,(H) Pescara,(V) Genoa,5,0,2.00611,1.02749,9.713,7.996,9.550,9.718,8.887,9.214,10.036,9.084,10.202
2017-02-26 14:00:00,3597,(H) Chievo,(V) Pescara,2,0,0.745747,2.25385,10.262,9.550,9.353,9.893,9.214,9.132,10.225,10.202,10.210
2017-03-04 17:00:00,3610,(H) Sampdoria,(V) Pescara,3,1,1.26255,2.58116,10.231,9.353,9.198,9.881,9.132,9.115,10.303,10.210,10.188
2017-03-12 14:00:00,3621,(H) Pescara,(V) Udinese,1,3,0.517813,1.50196,9.837,9.198,8.733,9.976,9.115,8.959,9.769,10.188,9.704
2017-03-19 14:00:00,3630,(H) Atalanta,(V) Pescara,3,0,0.304392,2.49319,10.006,8.733,8.426,10.458,8.959,8.912,9.626,9.704,9.607
2017-04-02 14:00:00,3639,(H) Pescara,(V) AC Milan,1,1,0.909616,2.43524,10.615,8.426,8.848,10.316,8.912,8.757,10.186,9.607,10.008
2017-04-08 14:00:00,3648,(H) Empoli,(V) Pescara,1,1,1.9265,0.957,9.050,8.848,9.023,9.497,8.757,9.309,9.545,10.008,9.775
2017-04-15 14:00:00,3657,(H) Pescara,(V) Juventus,0,2,0.17753,2.39296,11.359,9.023,8.982,11.041,9.309,9.063,10.264,9.775,9.826
2017-04-24 19:45:00,3670,(H) Pescara,(V) Roma,1,4,2.35513,2.85441,11.486,8.982,8.733,10.847,9.063,9.259,10.456,9.826,9.233
2017-04-30 14:00:00,3678,(H) Cagliari,(V) Pescara,1,0,1.12404,1.39112,10.425,8.733,9.031,9.693,9.259,9.426,10.737,9.233,9.551
2017-05-07 14:00:00,3685,(H) Pescara,(V) Crotone,0,1,0.723682,0.468848,10.612,9.031,9.051,9.243,9.426,9.319,11.342,9.551,9.560
