Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2017-08-19 19:15:00,7882,(H) Girona,(V) Atletico Madrid,2,2,2.57496,0.847485,11.445,10.000,10.236,11.293,10.000,10.630,10.192,10.000,9.491
2017-08-26 19:15:00,7895,(H) Girona,(V) Malaga,1,0,1.66954,0.325871,10.237,10.236,10.361,9.558,10.630,10.573,10.422,9.491,9.513
2017-09-10 15:15:00,7906,(H) Athletic Club,(V) Girona,2,0,0.314128,1.72422,10.818,10.361,10.100,10.600,10.573,10.352,10.471,9.513,9.730
2017-09-17 15:15:00,7916,(H) Girona,(V) Sevilla,0,1,1.90439,1.35514,11.101,10.100,9.975,10.715,10.352,10.455,10.262,9.730,9.351
2017-09-20 19:00:00,7925,(H) Leganes,(V) Girona,0,0,1.24121,0.470624,10.138,9.975,10.141,10.248,10.455,10.721,10.020,9.351,9.451
2017-09-23 19:45:00,7935,(H) Girona,(V) Barcelona,0,3,0.90657,1.28645,13.137,10.141,10.015,11.622,10.721,10.726,11.473,9.451,9.176
2017-09-29 20:00:00,7944,(H) Celta Vigo,(V) Girona,3,3,1.32391,2.56272,10.772,10.015,10.329,10.169,10.726,10.402,10.682,9.176,9.987
2017-10-15 15:15:00,7955,(H) Girona,(V) Villarreal,1,2,1.77848,1.23084,10.002,10.329,9.872,10.453,10.402,10.427,9.531,9.987,9.361
2017-10-23 20:00:00,7960,(H) Deportivo La Coruna,(V) Girona,1,2,1.63012,1.93154,9.460,9.872,10.144,9.690,10.427,10.292,9.872,9.361,9.939
2017-10-29 15:15:00,7973,(H) Girona,(V) Real Madrid,2,1,2.26046,1.58248,11.288,10.144,10.555,11.540,10.292,10.648,9.665,9.939,9.826
2017-11-05 11:00:00,7982,(H) Levante,(V) Girona,1,2,1.61579,0.648662,9.525,10.555,10.673,9.306,10.648,10.679,10.261,9.826,10.068
2017-11-17 20:00:00,7992,(H) Girona,(V) Real Sociedad,1,1,1.12751,1.34745,10.282,10.673,10.450,10.322,10.679,10.410,9.807,10.068,9.933
2017-11-25 17:30:00,8001,(H) Real Betis,(V) Girona,2,2,1.43823,1.20945,8.749,10.450,10.150,9.496,10.410,10.364,9.239,9.933,9.827
2017-12-04 20:00:00,8011,(H) Girona,(V) Alaves,2,3,0.421084,1.71192,9.361,10.150,9.578,9.068,10.364,9.592,10.076,9.827,9.837
2017-12-11 20:00:00,8020,(H) Espanyol,(V) Girona,0,1,1.5012,0.348241,10.077,9.578,10.078,9.906,9.592,10.084,10.083,9.837,9.985
2017-12-17 11:00:00,8032,(H) Girona,(V) Getafe,1,0,0.372216,0.263352,11.002,10.078,10.434,10.311,10.084,10.043,10.401,9.985,10.187
2017-12-21 18:30:00,8039,(H) Eibar,(V) Girona,4,1,0.343595,2.47814,11.348,10.434,10.038,10.481,10.043,9.744,10.705,10.187,10.225
2018-01-06 15:15:00,8058,(H) Valencia,(V) Girona,2,1,1.67431,1.59323,10.865,10.038,10.120,10.805,9.744,10.155,10.089,10.225,10.046
2018-01-13 12:00:00,8066,(H) Girona,(V) Las Palmas,6,0,3.86809,0.142552,9.243,10.120,11.276,9.248,10.155,10.735,9.784,10.046,10.424
2018-01-20 15:15:00,8070,(H) Atletico Madrid,(V) Girona,1,1,0.782125,1.37281,11.456,11.276,11.446,10.782,10.735,10.724,10.654,10.424,10.754
