Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 20:00:00,5828,(H) Granada,(V) Deportivo La Coruna,2,1,0.379371,0.548351,10.000,10.000,9.875,10.000,10.000,10.083,10.000,10.000,9.917
2014-08-31 20:00:00,5843,(H) Deportivo La Coruna,(V) Rayo Vallecano,2,2,1.89944,2.23586,9.875,9.875,9.750,9.739,10.083,9.788,10.011,9.917,9.900
2014-09-15 19:45:00,5795,(H) Eibar,(V) Deportivo La Coruna,0,1,0.672578,0.412722,10.000,9.750,10.188,9.871,9.788,9.999,10.191,9.900,10.283
2014-09-20 15:00:00,5797,(H) Deportivo La Coruna,(V) Real Madrid,2,8,1.74836,2.05644,9.594,10.188,8.414,10.053,9.999,9.810,9.447,10.283,8.526
2014-09-23 21:00:00,5807,(H) Celta Vigo,(V) Deportivo La Coruna,2,1,1.04057,1.19299,10.410,8.414,8.788,10.240,9.810,10.004,10.249,8.526,8.870
2014-09-28 16:00:00,5823,(H) Deportivo La Coruna,(V) Almeria,0,1,0.957268,0.72135,9.832,8.788,8.674,9.509,10.004,9.814,10.237,8.870,8.778
2014-10-05 11:00:00,5760,(H) Sevilla,(V) Deportivo La Coruna,4,1,0.227817,3.9035,9.924,8.674,8.362,10.372,9.814,9.160,9.634,8.778,9.286
2014-10-19 16:00:00,5770,(H) Deportivo La Coruna,(V) Valencia,3,0,0.994809,0.56407,11.729,8.362,9.829,10.301,9.160,9.428,11.314,9.286,10.310
2014-10-26 16:00:00,5781,(H) Espanyol,(V) Deportivo La Coruna,0,0,0.0932128,0.410527,10.060,9.829,10.012,9.806,9.428,9.568,10.273,10.310,10.505
2014-10-31 19:45:00,5784,(H) Deportivo La Coruna,(V) Getafe,1,2,0.760639,1.5836,9.646,10.012,9.546,9.791,9.568,9.293,9.670,10.505,10.127
2014-11-07 19:45:00,5725,(H) Cordoba,(V) Deportivo La Coruna,0,0,0.217729,1.22585,9.121,9.546,9.565,9.841,9.293,9.303,9.219,10.127,10.277
2014-11-22 21:00:00,5739,(H) Deportivo La Coruna,(V) Real Sociedad,0,0,0.431861,0.629175,9.832,9.565,9.507,9.695,9.303,9.227,9.865,10.277,10.098
2014-11-30 11:00:00,5750,(H) Atletico Madrid,(V) Deportivo La Coruna,2,0,0.103816,1.07451,10.872,9.507,9.473,11.197,9.227,9.602,9.526,10.098,9.823
2014-12-06 21:00:00,5690,(H) Deportivo La Coruna,(V) Malaga,0,1,2.64447,0.375388,10.619,9.473,9.384,9.910,9.602,10.121,10.722,9.823,9.105
2014-12-15 19:45:00,5706,(H) Deportivo La Coruna,(V) Elche,1,0,0.761893,0.909314,8.731,9.384,9.346,9.927,10.121,9.911,8.611,9.105,9.143
2014-12-21 11:00:00,5712,(H) Villarreal,(V) Deportivo La Coruna,3,0,0.669743,2.74975,11.630,9.346,9.292,10.593,9.911,9.686,11.029,9.143,9.510
2015-01-03 21:00:00,5645,(H) Deportivo La Coruna,(V) Athletic Club,1,0,0.604346,0.999235,9.231,9.292,9.402,9.274,9.686,9.359,9.797,9.510,9.805
2015-01-09 19:45:00,5652,(H) Levante,(V) Deportivo La Coruna,0,0,1.07012,0.766293,9.528,9.402,9.559,9.992,9.359,9.718,9.557,9.805,9.792
2015-01-18 18:00:00,5669,(H) Deportivo La Coruna,(V) Barcelona,0,4,0.582376,2.25001,11.714,9.559,8.973,11.853,9.718,9.710,9.732,9.792,9.069
2015-01-25 11:00:00,5677,(H) Deportivo La Coruna,(V) Granada,2,2,1.86738,0.264957,9.002,8.973,8.855,9.787,9.710,10.005,9.267,9.069,8.593
2015-01-30 19:45:00,5682,(H) Rayo Vallecano,(V) Deportivo La Coruna,1,2,2.38957,1.31894,9.424,8.855,9.372,10.080,10.005,10.416,9.493,8.593,8.925
2015-02-06 19:45:00,5608,(H) Deportivo La Coruna,(V) Eibar,2,0,2.24001,0.0956199,9.454,9.372,9.768,9.621,10.416,10.628,9.793,8.925,8.981
2015-02-14 17:00:00,5620,(H) Real Madrid,(V) Deportivo La Coruna,2,0,0.618923,1.47812,10.735,9.768,9.635,10.444,10.628,10.492,10.333,8.981,9.159
2015-02-21 21:00:00,5632,(H) Deportivo La Coruna,(V) Celta Vigo,0,2,1.08256,1.92739,10.698,9.635,9.276,10.393,10.492,10.131,10.270,9.159,9.023
2015-02-28 19:00:00,5641,(H) Almeria,(V) Deportivo La Coruna,0,0,1.93328,0.385643,9.318,9.276,9.411,9.548,10.131,10.497,9.919,9.023,8.985
2015-03-07 15:00:00,5572,(H) Deportivo La Coruna,(V) Sevilla,3,4,2.49167,3.0458,10.403,9.411,9.284,10.310,10.497,10.187,10.082,8.985,9.023
2015-03-13 19:45:00,5581,(H) Valencia,(V) Deportivo La Coruna,2,0,0.181554,2.87108,11.067,9.284,9.355,10.292,10.187,9.666,10.934,9.023,9.798
2015-03-22 11:00:00,5597,(H) Deportivo La Coruna,(V) Espanyol,0,0,0.89593,1.551,9.966,9.355,9.383,9.146,9.666,9.247,10.846,9.798,10.099
2015-04-05 18:00:00,5512,(H) Getafe,(V) Deportivo La Coruna,2,1,1.16571,1.29359,9.638,9.383,9.322,9.803,9.247,9.479,10.068,10.099,9.998
2015-04-08 19:00:00,5519,(H) Deportivo La Coruna,(V) Cordoba,1,1,0.469966,1.36851,8.734,9.322,9.050,9.511,9.479,9.137,9.329,9.998,9.930
2015-04-12 18:00:00,5532,(H) Real Sociedad,(V) Deportivo La Coruna,2,2,1.50991,1.01446,10.152,9.050,9.450,9.676,9.137,9.521,10.788,9.930,10.146
2015-04-18 17:00:00,5537,(H) Deportivo La Coruna,(V) Atletico Madrid,1,2,0.838632,1.51593,10.929,9.450,9.445,10.953,9.521,9.585,10.158,10.146,9.943
2015-04-26 11:00:00,5550,(H) Malaga,(V) Deportivo La Coruna,1,1,1.16186,1.32081,10.018,9.445,9.713,9.694,9.585,9.698,10.311,9.943,10.200
2015-04-29 21:00:00,5561,(H) Elche,(V) Deportivo La Coruna,4,0,0.734613,3.21848,9.387,9.713,8.757,9.637,9.698,9.187,9.971,10.200,9.889
2015-05-02 21:00:00,5469,(H) Deportivo La Coruna,(V) Villarreal,1,1,0.610146,0.418168,9.521,8.757,8.823,10.098,9.187,9.338,9.455,9.889,9.608
2015-05-09 21:00:00,5479,(H) Athletic Club,(V) Deportivo La Coruna,1,1,0.443144,0.764287,10.687,8.823,9.414,10.592,9.338,9.696,10.275,9.608,9.980
2015-05-17 18:00:00,5487,(H) Deportivo La Coruna,(V) Levante,2,0,0.77058,0.0802943,9.491,9.414,9.808,9.880,9.696,9.790,9.603,9.980,10.088
2015-05-23 17:30:00,5496,(H) Barcelona,(V) Deportivo La Coruna,2,2,0.605381,2.43729,13.149,9.808,10.768,12.108,9.790,10.037,11.180,10.088,10.944
2015-08-22 20:30:00,1400,(H) Deportivo La Coruna,(V) Real Sociedad,0,0,0.574748,0.944878,10.217,10.768,10.505,9.749,10.037,9.747,10.588,10.944,10.823
2015-08-30 22:30:00,1416,(H) Valencia,(V) Deportivo La Coruna,1,1,0.818281,1.85572,10.500,10.505,10.629,10.815,9.747,9.880,9.749,10.823,10.939
2015-09-14 22:30:00,1428,(H) Rayo Vallecano,(V) Deportivo La Coruna,1,3,2.11613,0.61631,9.000,10.629,10.847,9.017,9.880,10.164,9.948,10.939,10.941
2015-09-20 18:00:00,1435,(H) Deportivo La Coruna,(V) Sporting Gijon,2,3,0.831861,1.62405,10.116,10.847,10.289,9.832,10.164,9.758,10.193,10.941,10.577
2015-09-25 00:05:00,1448,(H) Real Betis,(V) Deportivo La Coruna,1,2,0.264158,1.11886,9.943,10.289,10.577,9.653,9.758,9.643,10.383,10.577,11.117
2015-09-27 18:00:00,1456,(H) Deportivo La Coruna,(V) Espanyol,3,0,1.89137,0.259334,9.523,10.577,10.938,10.085,9.643,10.037,9.368,11.117,10.897
2015-10-03 20:15:00,1461,(H) Granada,(V) Deportivo La Coruna,1,1,0.942041,0.825643,8.969,10.938,10.571,9.316,10.037,10.011,9.734,10.897,10.702
2015-10-18 22:30:00,1477,(H) Deportivo La Coruna,(V) Athletic Club,2,2,1.24801,0.676596,10.520,10.571,10.433,10.431,10.011,10.134,10.010,10.702,10.261
2015-10-25 00:05:00,1483,(H) Malaga,(V) Deportivo La Coruna,2,0,0.766533,1.06014,9.709,10.433,9.877,10.034,10.134,10.161,9.748,10.261,9.831
2015-10-30 23:30:00,1489,(H) Deportivo La Coruna,(V) Atletico Madrid,1,1,0.917497,1.43617,11.248,9.877,10.095,11.028,10.161,10.123,10.143,9.831,9.914
2015-11-07 21:15:00,1501,(H) Levante,(V) Deportivo La Coruna,1,1,0.572246,0.822146,8.206,10.095,9.748,9.392,10.123,10.003,8.895,9.914,9.847
2015-11-22 01:05:00,1513,(H) Deportivo La Coruna,(V) Celta Vigo,2,0,1.02848,0.886052,9.763,9.748,10.127,10.331,10.003,9.996,9.329,9.847,10.057
2015-11-29 01:00:00,1523,(H) Las Palmas,(V) Deportivo La Coruna,0,2,2.20767,0.349655,10.580,10.127,10.865,9.881,9.996,10.557,10.750,10.057,10.391
2015-12-06 01:00:00,1532,(H) Deportivo La Coruna,(V) Sevilla,1,1,0.64324,1.09296,10.854,10.865,10.737,10.923,10.557,10.411,9.794,10.391,10.229
2015-12-12 19:00:00,1540,(H) Barcelona,(V) Deportivo La Coruna,2,2,1.22055,0.873385,12.679,10.737,11.348,11.872,10.411,10.988,10.812,10.229,10.413
2015-12-20 01:05:00,1552,(H) Deportivo La Coruna,(V) Eibar,2,0,1.60925,0.462565,10.043,11.348,11.397,10.166,10.988,10.944,9.689,10.413,10.320
2015-12-30 23:30:00,1563,(H) Getafe,(V) Deportivo La Coruna,0,0,0.584931,0.742286,10.070,11.397,11.190,9.233,10.944,10.602,10.786,10.320,10.601
2016-01-03 21:15:00,1575,(H) Deportivo La Coruna,(V) Villarreal,1,2,1.15796,1.55208,10.814,11.190,10.721,9.718,10.602,10.157,10.846,10.601,10.386
2016-01-09 23:30:00,1581,(H) Real Madrid,(V) Deportivo La Coruna,5,0,0.989088,3.52924,11.649,10.721,9.828,11.071,10.157,9.875,10.462,10.386,9.915
2016-01-17 01:05:00,1591,(H) Real Sociedad,(V) Deportivo La Coruna,1,1,1.06682,2.75948,10.088,9.828,10.018,10.384,9.875,9.704,9.572,9.915,10.377
2016-01-24 21:15:00,1605,(H) Deportivo La Coruna,(V) Valencia,1,1,1.05958,1.30721,9.438,10.018,9.748,9.350,9.704,9.429,9.964,10.377,10.211
2016-02-01 23:30:00,1617,(H) Deportivo La Coruna,(V) Rayo Vallecano,2,2,1.42948,1.13142,9.583,9.748,9.582,10.125,9.429,9.553,9.444,10.211,9.820
2016-02-07 01:05:00,1622,(H) Sporting Gijon,(V) Deportivo La Coruna,1,1,0.227944,0.666281,10.490,9.582,9.934,10.245,9.553,9.741,10.314,9.820,10.178
