Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-22 19:30:00,5447,(H) Bayern Munich,(V) Wolfsburg,2,1,1.19842,2.57012,10.000,10.000,9.875,10.000,10.000,9.782,10.000,10.000,10.218
2014-08-30 14:30:00,5461,(H) Wolfsburg,(V) Eintracht Frankfurt,2,2,1.00484,1.59633,10.125,9.875,9.813,9.968,9.782,9.556,10.032,10.218,10.194
2014-09-13 14:30:00,5412,(H) Hoffenheim,(V) Wolfsburg,1,1,1.63553,1.15845,10.437,9.813,10.094,9.958,9.556,9.901,10.542,10.194,10.287
2014-09-21 14:30:00,5427,(H) Wolfsburg,(V) Bayer Leverkusen,4,1,1.55879,0.616799,10.501,10.094,10.821,10.407,9.901,10.138,9.906,10.287,10.581
2014-09-24 19:00:00,5437,(H) Hertha Berlin,(V) Wolfsburg,1,0,0.855691,0.428365,9.328,10.821,10.323,9.685,10.138,10.257,9.721,10.581,10.134
2014-09-27 17:30:00,5444,(H) Wolfsburg,(V) Werder Bremen,2,1,1.24302,0.32535,8.817,10.323,10.071,9.822,10.257,10.253,8.997,10.134,9.745
2014-10-05 14:30:00,5390,(H) Wolfsburg,(V) Augsburg,1,0,0.684001,0.666035,10.130,10.071,10.211,9.918,10.253,10.049,10.137,9.745,9.964
2014-10-18 14:30:00,5395,(H) Freiburg,(V) Wolfsburg,1,2,1.45969,1.00939,9.618,10.211,10.438,9.985,10.049,10.271,9.724,9.964,10.166
2014-10-26 14:30:00,5408,(H) Wolfsburg,(V) Mainz 05,3,0,4.06466,1.6222,10.566,10.438,11.095,9.766,10.271,10.630,10.750,10.166,10.326
2014-11-01 14:30:00,5350,(H) VfB Stuttgart,(V) Wolfsburg,0,4,2.69946,0.924949,9.923,11.095,11.927,9.609,10.630,10.943,10.388,10.326,11.023
2014-11-09 14:30:00,5363,(H) Wolfsburg,(V) Hamburger SV,2,0,1.95442,0.488693,9.459,11.927,11.685,9.881,10.943,10.919,9.494,11.023,10.649
2014-11-22 14:30:00,5366,(H) Schalke 04,(V) Wolfsburg,3,2,1.23361,1.12048,9.779,11.685,11.083,9.832,10.919,10.801,10.076,10.649,10.352
2014-11-30 14:30:00,5381,(H) Wolfsburg,(V) Borussia M.Gladbach,1,0,1.69265,0.606945,9.724,11.083,10.868,9.506,10.801,10.624,10.062,10.352,10.133
2014-12-06 14:30:00,5314,(H) Hannover 96,(V) Wolfsburg,1,3,1.85576,1.6788,9.255,10.868,11.090,9.744,10.624,10.573,9.605,10.133,10.582
2014-12-14 16:30:00,5329,(H) Wolfsburg,(V) Paderborn,1,1,3.22294,0.996117,8.692,11.090,10.366,8.966,10.573,10.603,9.651,10.582,9.668
2014-12-17 19:00:00,5335,(H) Borussia Dortmund,(V) Wolfsburg,2,2,1.38959,1.30339,9.697,10.366,10.324,10.446,10.603,10.710,9.386,9.668,9.701
2014-12-20 17:30:00,5345,(H) Wolfsburg,(V) FC Cologne,2,1,0.527607,0.401914,9.606,10.324,10.270,9.770,10.710,10.381,9.770,9.701,9.812
