Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2015-08-23 22:30:00,1405,(H) Sporting Gijon,(V) Real Madrid,0,0,0.333248,1.54271,12.017,10.000,10.379,10.990,10.000,9.820,10.856,10.000,10.391
2015-08-29 20:30:00,1410,(H) Real Sociedad,(V) Sporting Gijon,0,0,0.25686,0.887693,10.480,10.379,10.529,10.039,9.820,9.842,10.709,10.391,10.753
2015-09-12 20:15:00,1421,(H) Sporting Gijon,(V) Valencia,0,1,1.10502,1.48606,10.376,10.529,10.116,10.682,9.842,9.832,9.633,10.753,10.193
2015-09-20 18:00:00,1435,(H) Deportivo La Coruna,(V) Sporting Gijon,2,3,1.62405,0.831861,10.847,10.116,10.674,10.164,9.832,10.238,10.941,10.193,10.557
2015-09-23 22:00:00,1442,(H) Rayo Vallecano,(V) Sporting Gijon,2,1,0.532738,2.90667,9.495,10.674,10.254,9.401,10.238,9.560,10.154,10.557,10.925
2015-09-27 14:00:00,1455,(H) Sporting Gijon,(V) Real Betis,1,2,1.75847,1.65258,9.655,10.254,9.729,9.768,9.560,9.513,9.843,10.925,10.253
2015-10-03 22:30:00,1462,(H) Espanyol,(V) Sporting Gijon,1,2,1.6289,2.00148,9.162,9.729,9.962,9.691,9.513,9.589,9.588,10.253,10.555
2015-10-19 22:30:00,1478,(H) Sporting Gijon,(V) Granada,3,3,1.39196,2.51462,9.336,9.962,9.681,9.342,9.589,9.122,9.929,10.555,10.554
2015-10-26 23:30:00,1488,(H) Athletic Club,(V) Sporting Gijon,3,0,0.15924,2.81541,10.658,9.681,9.300,10.308,9.122,8.879,10.451,10.554,10.567
2015-11-01 21:15:00,1497,(H) Sporting Gijon,(V) Malaga,1,0,1.51083,0.482096,10.265,9.300,9.666,10.007,8.879,9.293,10.178,10.567,10.338
