Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-24 22:00:00,5833,(H) Levante,(V) Villarreal,0,2,0.345435,3.01412,10.000,10.000,9.375,10.000,10.000,9.208,10.000,10.000,10.042
2014-08-30 18:00:00,5839,(H) Athletic Club,(V) Levante,3,0,0.331502,2.25621,9.875,9.375,8.875,10.080,9.208,9.070,9.920,10.042,9.868
2014-09-13 17:00:00,5788,(H) Malaga,(V) Levante,0,0,0.358265,0.819725,9.500,8.875,9.156,9.923,9.070,9.293,9.639,9.868,10.051
2014-09-21 20:00:00,5804,(H) Levante,(V) Barcelona,0,5,0.44198,3.8229,11.219,9.156,8.297,11.201,9.293,8.800,9.924,10.051,9.489
2014-09-24 21:00:00,5812,(H) Granada,(V) Levante,0,1,0.415162,0.636719,10.403,8.297,9.198,9.902,8.800,9.145,10.577,9.489,10.191
2014-09-27 21:00:00,5821,(H) Levante,(V) Rayo Vallecano,0,2,0.637848,1.39355,9.549,9.198,8.661,9.968,9.145,9.037,9.495,10.191,9.581
2014-10-04 19:00:00,5757,(H) Eibar,(V) Levante,3,3,1.03547,1.03989,10.161,8.661,9.161,9.750,9.037,9.339,10.493,9.581,9.935
2014-10-18 15:00:00,5765,(H) Levante,(V) Real Madrid,0,5,0.488171,4.276,12.551,9.161,8.634,11.074,9.339,8.701,11.393,9.935,9.871
2014-10-24 20:00:00,5774,(H) Celta Vigo,(V) Levante,3,0,0.207108,1.88024,9.533,8.634,8.234,9.379,8.701,8.577,10.237,9.871,9.756
2014-11-02 18:00:00,5722,(H) Levante,(V) Almeria,2,1,1.46581,1.32208,8.999,8.234,8.550,9.403,8.577,8.694,9.513,9.756,9.784
2014-11-09 11:00:00,5731,(H) Sevilla,(V) Levante,1,1,1.11455,1.53921,10.356,8.550,9.126,10.744,8.694,9.225,9.696,9.784,9.993
2014-11-23 16:00:00,5741,(H) Levante,(V) Valencia,2,1,1.0788,1.48232,10.625,9.126,9.626,10.012,9.225,9.196,10.520,9.993,10.351
2014-11-29 17:00:00,5747,(H) Espanyol,(V) Levante,2,1,1.64662,1.12491,9.325,9.626,9.426,9.782,9.196,9.598,9.603,10.351,9.909
2014-12-08 18:00:00,5696,(H) Levante,(V) Getafe,1,1,1.1169,0.24465,9.519,9.426,9.324,9.997,9.598,9.791,9.398,9.909,9.438
2014-12-13 19:00:00,5700,(H) Cordoba,(V) Levante,0,0,0.603413,0.806315,9.714,9.324,9.547,10.020,9.791,9.923,9.713,9.438,9.682
2014-12-20 17:00:00,5709,(H) Levante,(V) Real Sociedad,1,1,1.21074,0.150209,9.486,9.547,9.407,9.842,9.923,10.043,9.468,9.682,9.238
2015-01-03 15:00:00,5642,(H) Atletico Madrid,(V) Levante,3,1,0.533056,2.14869,11.390,9.407,9.528,10.955,10.043,9.992,10.398,9.238,9.557
2015-01-09 19:45:00,5652,(H) Levante,(V) Deportivo La Coruna,0,0,0.766293,1.07012,9.402,9.528,9.371,9.359,9.992,9.633,9.805,9.557,9.570
2015-01-18 20:00:00,5670,(H) Elche,(V) Levante,1,0,1.0119,1.91784,9.727,9.371,9.335,9.568,9.633,9.515,10.056,9.570,9.793
2015-01-24 21:00:00,5676,(H) Villarreal,(V) Levante,1,0,1.02925,1.30052,10.762,9.335,9.567,10.779,9.515,9.888,9.864,9.793,9.754
2015-02-01 11:00:00,5602,(H) Levante,(V) Athletic Club,0,2,1.0606,1.65235,9.058,9.567,8.815,9.311,9.888,9.471,9.624,9.754,9.244
2015-02-07 19:00:00,5611,(H) Levante,(V) Malaga,4,1,3.08668,0.44907,10.208,8.815,9.788,9.968,9.471,10.130,10.211,9.244,9.451
2015-02-15 16:00:00,5624,(H) Barcelona,(V) Levante,5,0,0.247088,3.66014,12.872,9.788,9.434,12.396,10.130,9.968,10.522,9.451,9.447
2015-02-23 19:45:00,5637,(H) Levante,(V) Granada,2,1,0.925939,1.58381,9.241,9.434,9.511,9.453,9.968,9.550,9.660,9.447,9.790
2015-02-28 17:00:00,5640,(H) Rayo Vallecano,(V) Levante,4,2,1.5619,2.10446,9.413,9.511,9.112,8.899,9.550,9.377,10.552,9.790,9.741
2015-03-06 19:45:00,5571,(H) Levante,(V) Eibar,2,1,0.968252,1.1246,8.742,9.112,9.145,9.051,9.377,9.131,9.569,9.741,9.862
2015-03-15 20:00:00,5589,(H) Real Madrid,(V) Levante,2,0,0.58311,2.53951,10.371,9.145,9.077,11.247,9.131,9.296,9.153,9.862,9.799
2015-03-21 19:00:00,5594,(H) Levante,(V) Celta Vigo,0,1,0.434826,2.92074,9.530,9.077,8.815,9.960,9.296,8.716,9.462,9.799,9.961
2015-04-04 19:00:00,5508,(H) Almeria,(V) Levante,1,4,2.45536,1.34021,9.640,8.815,9.896,9.440,8.716,9.301,10.274,9.961,10.635
2015-04-07 21:00:00,5516,(H) Levante,(V) Sevilla,1,2,1.66884,1.49345,11.601,9.896,9.947,10.539,9.301,9.529,10.982,10.635,10.303
2015-04-13 19:30:00,5534,(H) Valencia,(V) Levante,3,0,0.341912,0.822921,11.080,9.947,9.605,11.002,9.529,9.902,10.177,10.303,9.767
2015-04-17 19:45:00,5535,(H) Levante,(V) Espanyol,2,2,1.05378,1.71351,10.704,9.605,9.755,10.205,9.902,9.688,10.453,9.767,9.978
2015-04-25 19:00:00,5548,(H) Getafe,(V) Levante,0,1,0.371997,0.827697,8.965,9.755,9.932,9.017,9.688,9.531,10.094,9.978,10.496
2015-04-28 21:00:00,5557,(H) Levante,(V) Cordoba,1,0,1.16982,0.223601,8.992,9.932,9.822,9.749,9.531,9.697,9.248,10.496,10.072
2015-05-01 19:45:00,5465,(H) Real Sociedad,(V) Levante,3,0,0.469938,1.12737,9.860,9.822,9.207,9.384,9.697,9.579,10.675,10.072,9.762
2015-05-10 11:00:00,5480,(H) Levante,(V) Atletico Madrid,2,2,2.15407,1.57159,10.845,9.207,9.491,10.701,9.579,9.880,10.209,9.762,9.603
2015-05-17 18:00:00,5487,(H) Deportivo La Coruna,(V) Levante,2,0,0.0802943,0.77058,9.414,9.491,9.097,9.696,9.880,9.786,9.980,9.603,9.495
2015-05-23 15:30:00,5495,(H) Levante,(V) Elche,0,0,0.829026,2.09849,9.780,9.097,9.143,9.730,9.786,9.330,10.177,9.495,9.858
