Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2017-08-20 19:45:00,7505,(H) Sampdoria,(V) Benevento,2,1,1.05409,2.84573,9.820,10.000,9.830,10.135,10.000,9.711,9.654,10.000,10.236
2017-08-26 17:00:00,7515,(H) Benevento,(V) Bologna,0,1,0.798588,1.79492,9.682,9.830,9.418,9.023,9.711,9.165,10.424,10.236,10.157
2017-09-10 17:00:00,7520,(H) Benevento,(V) Torino,0,1,1.20053,0.999531,10.859,9.418,9.403,9.494,9.165,9.172,11.224,10.157,9.999
2017-09-17 14:00:00,7534,(H) Napoli,(V) Benevento,6,0,0.211585,5.46073,12.761,9.403,8.867,11.588,9.172,8.589,11.281,9.999,10.257
2017-09-20 17:00:00,7540,(H) Benevento,(V) Roma,0,4,0.717607,2.23834,10.833,8.867,8.233,10.814,8.589,8.640,9.730,10.257,9.380
2017-09-24 14:00:00,7550,(H) Crotone,(V) Benevento,2,0,1.97551,1.48495,8.800,8.233,8.000,9.596,8.640,9.127,9.208,9.380,8.839
2017-10-01 14:00:00,7560,(H) Benevento,(V) Inter,1,2,1.28824,1.95792,11.114,8.000,8.404,10.132,9.127,9.086,10.914,8.839,9.150
2017-10-16 19:45:00,7573,(H) Verona,(V) Benevento,1,0,0.262024,1.23201,8.983,8.404,8.424,9.412,9.086,9.050,9.579,9.150,9.375
2017-10-22 14:00:00,7580,(H) Benevento,(V) Fiorentina,0,3,0.182665,2.49371,10.714,8.424,8.122,10.649,9.050,8.747,9.984,9.375,9.230
2017-10-25 19:45:00,7591,(H) Cagliari,(V) Benevento,2,1,1.30579,1.89299,9.354,8.122,8.305,9.813,8.747,8.992,9.614,9.230,9.348
2017-10-29 11:30:00,7599,(H) Benevento,(V) Lazio,1,5,0.603107,2.92387,12.129,8.305,8.136,11.427,8.992,8.896,10.781,9.348,9.161
2017-11-05 14:00:00,7616,(H) Juventus,(V) Benevento,2,1,0.114939,3.09066,12.557,8.136,9.116,10.556,8.896,8.692,12.049,9.161,10.502
2017-11-19 14:00:00,7619,(H) Benevento,(V) Sassuolo,1,2,1.11066,2.70254,9.230,9.116,8.770,9.841,8.692,8.456,9.310,10.502,10.227
2017-11-27 19:45:00,7629,(H) Atalanta,(V) Benevento,1,0,0.501253,1.56055,9.941,8.770,8.938,10.341,8.456,8.787,9.595,10.227,10.209
2017-12-03 11:30:00,7639,(H) Benevento,(V) AC Milan,2,2,1.20398,1.74779,10.429,8.938,9.186,10.594,8.787,8.978,9.828,10.209,10.125
2017-12-10 14:00:00,7658,(H) Udinese,(V) Benevento,2,0,1.52222,0.455472,10.553,9.186,9.153,10.241,8.978,9.685,10.226,10.125,9.509
2017-12-17 17:00:00,7660,(H) Benevento,(V) SPAL 2013,1,2,1.08334,2.32753,9.614,9.153,8.893,9.271,9.685,9.145,10.338,9.509,9.652
2017-12-23 14:00:00,7671,(H) Genoa,(V) Benevento,1,0,0.861192,3.28348,10.431,8.893,9.152,10.342,9.145,8.964,10.208,9.652,10.272
2017-12-30 14:00:00,7680,(H) Benevento,(V) Chievo,1,0,0.992802,0.938785,8.987,9.152,9.236,9.183,8.964,8.907,9.669,10.272,10.233
2018-01-06 14:00:00,7696,(H) Benevento,(V) Sampdoria,3,2,1.64696,1.02149,10.327,9.236,9.634,10.218,8.907,9.266,10.014,10.233,10.147
2018-01-21 14:00:00,7699,(H) Bologna,(V) Benevento,3,0,0.691554,2.22876,9.572,9.634,8.993,9.975,9.266,9.184,9.582,10.147,9.765
2018-01-28 14:00:00,7710,(H) Torino,(V) Benevento,3,0,0.241133,2.29504,10.797,8.993,8.819,10.437,9.184,9.109,10.366,9.765,9.804
2018-02-04 19:45:00,7724,(H) Benevento,(V) Napoli,0,2,1.06833,2.23408,11.387,8.819,8.836,10.921,9.109,9.146,10.326,9.804,9.601
