Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2015-08-08 23:00:00,1872,(H) Montpellier,(V) Angers,0,2,1.54499,0.706047,10.236,10.000,10.684,9.872,10.000,10.303,10.423,10.000,10.521
2015-08-15 22:00:00,1883,(H) Angers,(V) Nantes,0,0,0.391752,0.166221,9.598,10.684,10.288,9.609,10.303,10.061,9.938,10.521,10.194
2015-08-22 22:00:00,1895,(H) GFC Ajaccio,(V) Angers,0,2,1.15678,0.384935,10.196,10.288,10.890,10.347,10.061,10.450,10.090,10.194,10.600
2015-08-29 22:00:00,1903,(H) Angers,(V) Nice,1,1,0.304379,0.905213,10.024,10.890,10.548,9.848,10.450,10.024,10.062,10.600,10.491
2015-09-12 22:00:00,1912,(H) Lorient,(V) Angers,3,1,0.735923,1.35999,9.322,10.548,9.866,9.089,10.024,9.759,10.246,10.491,10.211
2015-09-19 22:00:00,1921,(H) Angers,(V) Troyes,1,0,1.88805,1.6602,8.179,9.866,9.569,8.876,9.759,9.470,9.024,10.211,9.982
2015-09-22 21:00:00,1929,(H) Angers,(V) Reims,0,0,0.594462,0.179745,10.883,9.569,9.772,10.192,9.470,9.629,10.650,9.982,9.920
2015-09-27 16:00:00,1944,(H) Marseille,(V) Angers,1,2,1.09501,1.57087,10.990,9.772,10.451,10.227,9.629,9.785,10.767,9.920,10.626
2015-10-03 22:00:00,1952,(H) Angers,(V) SC Bastia,1,0,2.30918,0.461843,10.220,10.451,10.518,9.537,9.785,10.060,10.648,10.626,10.295
2015-10-17 22:00:00,1963,(H) Toulouse,(V) Angers,1,2,0.362657,1.66935,9.541,10.518,10.649,9.918,10.060,9.823,9.840,10.295,10.883
2015-10-24 22:00:00,1973,(H) Angers,(V) Guingamp,0,0,0.320128,1.03781,10.006,10.649,10.363,10.019,9.823,9.568,9.931,10.883,10.699
2015-11-01 20:00:00,1986,(H) Monaco,(V) Angers,1,0,0.688198,2.10979,10.375,10.363,10.241,10.303,9.568,9.521,10.090,10.699,10.777
2015-11-06 23:30:00,1989,(H) Angers,(V) Rennes,0,2,1.61712,0.803349,10.237,10.241,9.615,10.255,9.521,9.783,9.940,10.777,9.739
2015-11-22 17:00:00,2006,(H) Caen,(V) Angers,0,0,0.379171,0.508898,9.898,9.615,9.811,9.956,9.783,9.919,9.829,9.739,9.919
2015-11-28 23:00:00,2015,(H) Angers,(V) Lille,2,0,1.41771,0.397994,9.876,9.811,10.202,10.146,9.919,10.106,9.849,9.919,10.022
2015-12-01 22:00:00,2019,(H) Angers,(V) Paris Saint Germain,0,0,0.589837,0.653705,12.116,10.202,10.555,11.609,10.106,10.341,10.424,10.022,10.013
2015-12-05 20:00:00,2030,(H) Lyon,(V) Angers,0,2,0.69754,0.700009,10.066,10.555,11.058,10.255,10.341,10.444,9.895,10.013,10.609
2015-12-13 20:00:00,2047,(H) Angers,(V) Bordeaux,1,1,1.38052,0.557138,9.377,11.058,10.513,9.533,10.444,10.297,9.733,10.609,10.059
2015-12-20 17:00:00,2056,(H) Saint-Etienne,(V) Angers,1,0,0.421122,1.10724,9.912,10.513,10.238,10.115,10.297,10.205,9.852,10.059,10.054
2016-01-09 23:00:00,2064,(H) Angers,(V) Caen,2,0,1.1889,1.04746,9.983,10.238,10.549,10.091,10.205,10.087,9.858,10.054,10.345
2016-01-15 23:30:00,2069,(H) Nice,(V) Angers,2,1,0.622403,1.80834,10.565,10.549,10.428,10.044,10.087,9.905,10.667,10.345,10.597
2016-01-23 20:00:00,2080,(H) Paris Saint Germain,(V) Angers,5,1,0.338627,2.62942,12.428,10.428,10.053,11.654,9.905,9.895,10.897,10.597,10.370
2016-01-30 20:00:00,2090,(H) Angers,(V) Monaco,3,0,2.36032,0.451676,11.753,10.053,11.103,11.050,9.895,10.536,10.632,10.370,10.583
2016-02-03 22:00:00,2106,(H) Reims,(V) Angers,2,1,1.36757,0.759326,9.168,11.103,10.494,10.001,10.536,10.679,9.234,10.583,9.969
2016-02-06 20:00:00,2110,(H) Angers,(V) Lyon,0,3,0.3307,0.586887,10.909,10.494,9.723,10.628,10.679,10.477,10.227,9.969,9.223
2016-02-12 23:30:00,2119,(H) Rennes,(V) Angers,1,0,0.65555,0.706743,9.697,9.723,9.591,10.057,10.477,10.484,9.699,9.223,9.230
2016-02-20 23:00:00,2133,(H) Angers,(V) Montpellier,2,3,1.59164,1.63244,10.475,9.591,9.437,10.466,10.484,10.344,9.940,9.230,9.043
2016-02-27 23:00:00,2142,(H) Guingamp,(V) Angers,2,2,1.02966,2.4048,9.617,9.437,9.607,9.166,10.344,9.831,10.526,9.043,9.883
2016-03-05 23:00:00,2150,(H) Angers,(V) Saint-Etienne,0,0,0.284604,1.16763,10.329,9.607,9.663,10.484,9.831,9.648,9.811,9.883,9.961
2016-03-13 20:00:00,2167,(H) Nantes,(V) Angers,2,0,0.17099,1.06253,10.035,9.663,9.381,10.482,9.648,9.759,9.713,9.961,9.747
2016-03-19 23:00:00,2171,(H) Angers,(V) Lorient,5,1,4.14206,0.436345,10.305,9.381,10.487,9.924,9.759,10.602,10.479,9.747,9.879
2016-04-02 22:00:00,2183,(H) Troyes,(V) Angers,0,1,1.34081,1.81211,7.848,10.487,10.202,8.893,10.602,10.182,9.085,9.879,10.173
2016-04-09 22:00:00,2191,(H) Angers,(V) GFC Ajaccio,0,0,0.183063,0.190747,8.988,10.202,9.773,9.807,10.182,9.961,9.068,10.173,9.774
2016-04-16 22:00:00,2202,(H) Bordeaux,(V) Angers,1,3,0.623143,1.62389,9.876,9.773,10.424,10.069,9.961,9.863,10.022,9.774,10.711
2016-04-27 20:30:00,2217,(H) Lille,(V) Angers,0,0,0.239742,0.902533,11.994,10.424,10.942,10.700,9.863,10.032,11.367,10.711,11.166
2016-05-01 19:00:00,2227,(H) Angers,(V) Marseille,0,1,0.464125,1.40152,9.251,10.942,10.144,9.841,10.032,9.625,9.381,11.166,10.579
2016-05-07 23:00:00,2236,(H) SC Bastia,(V) Angers,1,0,1.53551,1.32549,9.164,10.144,9.774,9.812,9.625,9.849,9.521,10.579,10.137
2016-05-14 23:00:00,2248,(H) Angers,(V) Toulouse,2,3,0.21944,2.12896,10.304,9.774,9.532,11.090,9.849,9.557,9.088,10.137,9.977
2016-08-13 22:00:00,2252,(H) Montpellier,(V) Angers,1,0,0.49342,0.879179,10.125,9.532,9.555,8.843,9.557,9.407,11.413,9.977,10.307
2016-08-20 22:00:00,2262,(H) Angers,(V) Nice,0,1,1.21118,2.06104,10.929,9.555,9.524,9.741,9.407,9.153,11.138,10.307,10.352
2016-08-27 22:00:00,2272,(H) Metz,(V) Angers,2,0,1.10689,0.448001,8.978,9.524,9.013,9.441,9.153,9.515,9.504,10.352,9.600
2016-09-10 22:00:00,2282,(H) Angers,(V) Dijon,3,1,0.606116,0.804238,10.388,9.013,9.732,9.949,9.515,9.449,10.354,9.600,10.213
2016-09-17 22:00:00,2295,(H) Bordeaux,(V) Angers,0,1,1.13896,0.712968,10.732,9.732,10.357,10.739,9.449,10.003,10.080,10.213,10.448
