Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6192,(H) Nice,(V) Toulouse,3,2,1.56361,2.21481,10.000,10.000,9.875,10.000,10.000,9.962,10.000,10.000,10.038
2014-08-16 19:00:00,6198,(H) Toulouse,(V) Lyon,2,1,1.43956,1.28964,10.375,9.875,10.125,10.297,9.962,9.958,9.953,10.038,10.104
2014-08-23 19:00:00,6211,(H) SC Bastia,(V) Toulouse,1,0,0.714399,1.14876,9.563,10.125,9.860,9.822,9.958,9.940,9.803,10.104,10.012
2014-08-30 19:00:00,6218,(H) Toulouse,(V) Evian Thonon Gaillard,1,0,0.851431,0.710663,8.765,9.860,9.711,9.832,9.940,9.823,8.840,10.012,9.809
2014-09-13 19:00:00,6148,(H) Reims,(V) Toulouse,2,0,1.54377,0.295284,9.011,9.711,9.161,9.365,9.823,10.146,9.724,9.809,9.101
2014-09-20 19:00:00,6160,(H) Toulouse,(V) Caen,3,3,3.64275,0.664786,9.951,9.161,9.234,9.658,10.146,10.643,10.391,9.101,8.554
2014-09-23 20:00:00,6166,(H) Rennes,(V) Toulouse,0,3,0.479571,0.642791,10.324,9.234,10.381,10.206,10.643,10.618,10.261,8.554,9.897
2014-09-27 16:00:00,6176,(H) Toulouse,(V) Paris Saint Germain,1,1,0.661996,0.504659,11.212,10.381,10.464,10.881,10.618,10.598,10.459,9.897,9.873
2014-10-05 13:00:00,6120,(H) Saint-Etienne,(V) Toulouse,0,1,0.821394,1.29929,10.535,10.464,10.857,10.527,10.598,10.586,10.076,9.873,10.418
2014-10-19 13:00:00,6131,(H) Marseille,(V) Toulouse,2,0,0.242119,1.15665,11.820,10.857,10.723,11.355,10.586,10.675,10.572,10.418,10.310
2014-10-24 19:30:00,6134,(H) Toulouse,(V) Lens,0,2,0.868458,1.22242,8.756,10.723,9.606,9.329,10.675,10.125,9.394,10.310,9.544
2014-11-02 16:00:00,6083,(H) Bordeaux,(V) Toulouse,2,1,0.983897,1.6268,9.230,9.606,9.387,9.592,10.125,9.956,9.763,9.544,9.634
2014-11-08 19:00:00,6087,(H) Toulouse,(V) Metz,3,0,1.21269,0.416847,9.838,9.387,10.125,10.103,9.956,10.067,9.668,9.634,10.069
2014-11-23 16:00:00,6102,(H) Montpellier,(V) Toulouse,2,0,0.796531,1.56753,9.186,10.125,9.515,9.756,10.067,9.922,9.551,10.069,9.757
2014-11-29 19:00:00,6108,(H) Toulouse,(V) Lorient,2,3,2.68262,2.60595,9.636,9.515,9.170,9.845,9.922,9.797,9.761,9.757,9.364
2014-12-02 18:00:00,6037,(H) Nantes,(V) Toulouse,1,2,0.872311,1.48238,10.111,9.170,9.780,10.419,9.797,9.925,9.760,9.364,9.991
2014-12-05 19:30:00,6046,(H) Toulouse,(V) Monaco,0,2,0.342817,1.72686,10.199,9.780,9.260,10.260,9.925,9.538,9.879,9.991,9.684
