Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 17:30:00,5453,(H) Borussia Dortmund,(V) Bayer Leverkusen,0,2,0.482324,1.14915,10.000,10.000,9.375,10.000,10.000,9.708,10.000,10.000,9.542
2014-08-29 19:30:00,5456,(H) Augsburg,(V) Borussia Dortmund,2,3,2.30342,1.00422,9.625,9.375,9.813,9.813,9.708,10.184,9.937,9.542,9.691
2014-09-13 14:30:00,5414,(H) Borussia Dortmund,(V) Freiburg,3,1,1.71642,0.261915,9.750,9.813,10.172,10.236,10.184,10.436,9.451,9.691,9.642
2014-09-20 17:30:00,5426,(H) Mainz 05,(V) Borussia Dortmund,2,0,2.10376,0.974914,10.547,10.172,9.891,10.483,10.436,10.855,10.157,9.642,9.114
2014-09-24 19:00:00,5433,(H) Borussia Dortmund,(V) VfB Stuttgart,2,2,2.13683,1.48044,8.851,9.891,9.506,9.473,10.855,10.549,9.301,9.114,8.872
2014-09-27 14:30:00,5441,(H) Schalke 04,(V) Borussia Dortmund,2,1,0.662005,1.07746,10.234,9.506,9.563,10.138,10.549,10.467,10.210,8.872,9.185
2014-10-04 14:30:00,5386,(H) Borussia Dortmund,(V) Hamburger SV,0,1,1.20017,1.42953,9.211,9.563,9.100,9.521,10.467,10.048,9.613,9.185,8.974
2014-10-18 14:30:00,5397,(H) FC Cologne,(V) Borussia Dortmund,2,1,0.825853,0.904346,9.845,9.100,9.161,9.373,10.048,9.985,10.574,8.974,9.269
2014-10-25 14:30:00,5406,(H) Borussia Dortmund,(V) Hannover 96,0,1,1.61946,0.695852,8.856,9.161,8.710,9.553,9.985,9.983,9.303,9.269,8.672
2014-11-01 17:30:00,5352,(H) Bayern Munich,(V) Borussia Dortmund,2,1,0.942884,2.64367,12.437,8.710,9.517,11.621,9.983,10.092,10.835,8.672,9.513
2014-11-09 16:30:00,5364,(H) Borussia Dortmund,(V) Borussia M.Gladbach,1,0,2.28053,0.0335359,11.543,9.517,10.148,10.834,10.092,10.714,10.496,9.513,9.322
2014-11-22 14:30:00,5370,(H) Paderborn,(V) Borussia Dortmund,2,2,1.92358,0.638364,9.840,10.148,10.196,10.184,10.714,11.028,9.738,9.322,9.230
2014-11-30 16:30:00,5382,(H) Eintracht Frankfurt,(V) Borussia Dortmund,2,0,0.769829,2.21905,9.850,10.196,9.734,9.738,11.028,10.468,10.169,9.230,9.452
2014-12-05 19:30:00,5312,(H) Borussia Dortmund,(V) Hoffenheim,1,0,1.58062,0.202706,9.543,9.734,9.811,9.943,10.468,10.556,9.503,9.452,9.245
2014-12-13 14:30:00,5322,(H) Hertha Berlin,(V) Borussia Dortmund,1,0,0.842366,0.764752,9.855,9.811,9.697,9.540,10.556,10.446,10.387,9.245,9.386
2014-12-17 19:00:00,5335,(H) Borussia Dortmund,(V) Wolfsburg,2,2,1.30339,1.38959,10.366,9.697,9.739,10.603,10.446,10.339,9.668,9.386,9.353
2014-12-20 14:30:00,5341,(H) Werder Bremen,(V) Borussia Dortmund,2,1,0.602289,2.36795,8.997,9.739,9.428,9.509,10.339,9.815,9.540,9.353,9.716
2015-01-31 17:30:00,5311,(H) Bayer Leverkusen,(V) Borussia Dortmund,0,0,0.451401,0.341818,10.594,9.428,9.844,10.432,9.815,10.122,10.023,9.716,9.890
2015-02-04 19:00:00,5266,(H) Borussia Dortmund,(V) Augsburg,0,1,0.943193,1.04603,10.582,9.844,9.654,10.343,10.122,10.027,10.040,9.890,9.578
2015-02-07 14:30:00,5273,(H) Freiburg,(V) Borussia Dortmund,0,3,2.1517,0.159475,10.311,9.654,10.693,10.126,10.027,10.675,10.230,9.578,10.118
2015-02-13 19:30:00,5280,(H) Borussia Dortmund,(V) Mainz 05,4,2,2.74589,0.691415,9.531,10.693,10.778,9.750,10.675,10.832,9.668,10.118,9.867
2015-02-20 19:30:00,5289,(H) VfB Stuttgart,(V) Borussia Dortmund,2,3,1.56399,1.55893,9.242,10.778,10.769,10.005,10.832,10.752,9.338,9.867,10.108
2015-02-28 14:30:00,5299,(H) Borussia Dortmund,(V) Schalke 04,3,0,4.81308,0.0386148,10.321,10.769,11.282,10.185,10.752,11.679,9.995,10.108,9.511
2015-03-07 14:30:00,5234,(H) Hamburger SV,(V) Borussia Dortmund,0,0,0.505015,0.735406,8.871,11.282,10.804,9.198,11.679,11.126,9.798,9.511,9.765
2015-03-14 17:30:00,5248,(H) Borussia Dortmund,(V) FC Cologne,0,0,0.5365,0.938097,10.026,10.804,10.484,9.419,11.126,10.474,10.554,9.765,9.938
2015-03-21 14:30:00,5254,(H) Hannover 96,(V) Borussia Dortmund,2,3,2.31429,0.927629,9.233,10.484,10.546,9.396,10.474,10.676,9.885,9.938,9.953
2015-04-04 17:30:00,5201,(H) Borussia Dortmund,(V) Bayern Munich,0,1,0.51879,0.759126,11.820,10.546,10.490,11.509,10.676,10.699,10.325,9.953,9.731
