Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6190,(H) Montpellier,(V) Bordeaux,0,1,0.750184,1.01756,10.000,10.000,10.375,10.000,10.000,10.058,10.000,10.000,10.442
2014-08-17 20:00:00,6204,(H) Bordeaux,(V) Monaco,4,1,3.76512,0.575148,9.625,10.375,10.813,9.992,10.058,10.714,9.508,10.442,10.036
2014-08-23 19:00:00,6208,(H) Nice,(V) Bordeaux,1,3,1.39097,0.830133,10.313,10.813,11.313,9.979,10.714,10.795,10.396,10.036,10.611
2014-08-31 13:00:00,6222,(H) Bordeaux,(V) SC Bastia,1,1,1.35871,1.03398,9.828,11.313,10.817,9.840,10.795,10.512,9.895,10.611,10.226
2014-09-14 16:00:00,6153,(H) Guingamp,(V) Bordeaux,2,1,0.289488,1.68757,8.629,10.817,10.145,9.566,10.512,10.051,9.141,10.226,10.179
2014-09-19 19:30:00,6155,(H) Bordeaux,(V) Evian Thonon Gaillard,2,1,0.539429,0.365111,8.744,10.145,9.920,10.001,10.051,9.957,8.657,10.179,9.880
2014-09-25 20:00:00,6174,(H) Saint-Etienne,(V) Bordeaux,1,1,1.03818,2.12624,10.224,9.920,10.121,10.348,9.957,9.908,9.926,9.880,10.289
2014-09-28 13:00:00,6181,(H) Bordeaux,(V) Rennes,2,1,1.73816,2.28274,9.177,10.121,10.010,10.231,9.908,9.728,8.918,10.289,10.207
2014-10-03 19:30:00,6114,(H) Reims,(V) Bordeaux,1,0,0.617068,0.457543,8.769,10.010,9.575,8.883,9.728,9.682,9.973,10.207,9.984
2014-10-19 16:00:00,6132,(H) Bordeaux,(V) Caen,1,1,1.38912,0.602559,9.843,9.575,9.517,9.209,9.682,9.635,10.611,9.984,9.819
2014-10-25 16:00:00,6135,(H) Paris Saint Germain,(V) Bordeaux,3,0,0.451124,2.26339,10.870,9.517,9.230,10.775,9.635,9.592,10.282,9.819,9.763
