Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-24 20:00:00,5831,(H) Barcelona,(V) Elche,3,0,1.54124,0.10804,10.000,10.000,10.625,10.000,10.000,10.233,10.000,10.000,10.267
2014-08-31 18:00:00,5842,(H) Villarreal,(V) Barcelona,0,1,3.12545,1.10836,10.625,10.625,11.000,10.792,10.233,11.002,9.958,10.267,10.060
2014-09-13 15:00:00,5787,(H) Barcelona,(V) Athletic Club,2,0,2.1772,0.0979707,10.375,11.000,11.219,10.218,11.002,11.201,10.094,10.060,9.924
2014-09-21 20:00:00,5804,(H) Levante,(V) Barcelona,0,5,3.8229,0.44198,9.156,11.219,12.078,9.293,11.201,11.694,10.051,9.924,10.486
2014-09-24 21:00:00,5813,(H) Malaga,(V) Barcelona,0,0,0.646364,0.278657,9.434,12.078,11.542,9.263,11.694,11.303,10.265,10.486,10.464
2014-09-27 17:00:00,5818,(H) Barcelona,(V) Granada,6,0,4.92758,0.445275,9.502,11.542,12.407,9.557,11.303,11.862,9.875,10.464,10.571
2014-10-04 17:00:00,5756,(H) Rayo Vallecano,(V) Barcelona,0,2,2.97834,0.515599,10.086,12.407,12.452,10.076,11.862,12.156,10.105,10.571,10.464
2014-10-18 19:00:00,5767,(H) Barcelona,(V) Eibar,3,0,3.09294,0.929153,9.661,12.452,12.379,9.448,12.156,11.895,10.139,10.464,10.467
2014-10-25 17:00:00,5776,(H) Real Madrid,(V) Barcelona,3,1,1.30281,1.87887,13.078,12.379,12.179,11.712,11.895,11.830,11.457,10.467,10.484
2014-11-01 19:00:00,5718,(H) Barcelona,(V) Celta Vigo,0,1,2.66159,1.55562,9.933,12.179,11.242,9.503,11.830,11.400,10.352,10.484,9.800
2014-11-08 15:00:00,5726,(H) Almeria,(V) Barcelona,1,2,2.88307,0.710826,8.683,11.242,10.977,9.286,11.400,11.540,9.485,9.800,9.553
2014-11-22 19:00:00,5738,(H) Barcelona,(V) Sevilla,5,1,3.11963,0.113587,9.780,10.977,11.553,10.213,11.540,11.835,9.487,9.553,9.660
2014-11-30 20:00:00,5753,(H) Valencia,(V) Barcelona,0,1,1.95194,1.14991,10.125,11.553,11.571,10.041,11.835,11.712,10.162,9.660,9.960
2014-12-07 16:00:00,5692,(H) Barcelona,(V) Espanyol,5,1,2.11804,0.223494,9.525,11.571,11.935,9.380,11.712,11.478,10.045,9.960,10.383
