Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2020-08-08 13:00:00,13997,(H) Khimki,(V) CSKA Moscow,0,2,0.598929,1.96692,11.601,10.000,9.775,10.705,10.000,9.709,10.783,10.000,9.913
2020-08-14 16:00:00,14006,(H) PFC Sochi,(V) Khimki,1,1,1.23537,1.08232,10.359,9.775,10.046,11.026,9.709,10.202,9.586,9.913,9.918
2020-08-18 16:00:00,14014,(H) FC Tambov,(V) Khimki,1,0,0.667604,1.32944,10.428,10.046,10.017,10.098,10.202,10.136,10.392,9.918,10.077
2020-08-22 13:00:00,14022,(H) Khimki,(V) FK Akhmat,1,2,1.47793,1.5204,10.184,10.017,9.684,10.519,10.136,10.096,9.790,10.077,9.641
2020-08-25 17:30:00,14030,(H) Arsenal Tula,(V) Khimki,1,1,0.292204,1.38733,10.413,9.684,9.991,10.240,10.096,9.983,10.013,9.641,10.133
2020-08-29 17:00:00,14039,(H) Khimki,(V) FC Rotor Volgograd,1,1,1.32437,0.558833,9.467,9.991,9.735,9.222,9.983,9.859,10.102,10.133,9.809
2020-09-12 13:30:00,14226,(H) Ural,(V) Khimki,3,1,1.07358,1.80441,10.495,9.735,9.550,10.217,9.859,9.891,10.368,9.809,9.756
2020-09-18 17:00:00,14233,(H) FC Krasnodar,(V) Khimki,7,2,0.980698,5.32246,11.246,9.550,8.849,10.453,9.891,9.071,10.735,9.756,9.961
2020-09-28 16:00:00,14248,(H) Khimki,(V) Dinamo Moscow,1,0,1.58689,1.70269,10.238,8.849,9.321,10.129,9.071,9.182,9.833,9.961,10.083
2020-10-04 11:00:00,14301,(H) Lokomotiv Moscow,(V) Khimki,2,1,1.24997,1.90177,11.444,9.321,9.727,11.052,9.182,9.612,10.470,10.083,10.218
2020-10-17 16:00:00,14311,(H) Khimki,(V) Spartak Moscow,2,3,1.65828,2.46067,11.836,9.727,9.879,10.912,9.612,9.611,10.972,10.218,10.232
2020-10-25 13:30:00,14319,(H) FC Rostov,(V) Khimki,0,2,1.84207,1.49643,11.245,9.879,10.845,11.023,9.611,10.175,10.168,10.232,10.755
2020-11-01 11:00:00,14328,(H) Khimki,(V) Zenit St. Petersburg,0,2,0.700412,1.40536,11.497,10.845,10.383,11.039,10.175,10.090,10.304,10.755,10.193
2020-11-08 11:00:00,14329,(H) Khimki,(V) Rubin Kazan,2,0,1.33586,0.776129,11.116,10.383,10.941,11.088,10.090,10.354,10.007,10.193,10.382
2020-11-23 14:00:00,14344,(H) FC Ufa,(V) Khimki,1,2,0.663991,2.0242,9.304,10.941,10.907,9.598,10.354,9.950,9.797,10.382,10.951
