Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6190,(H) Montpellier,(V) Bordeaux,0,1,1.01756,0.750184,10.000,10.000,9.625,10.000,10.000,9.942,10.000,10.000,9.558
2014-08-17 16:00:00,6202,(H) Marseille,(V) Montpellier,0,2,1.55953,1.10223,10.125,9.625,10.375,10.105,9.942,10.222,10.145,9.558,10.215
2014-08-23 19:00:00,6210,(H) Montpellier,(V) Metz,2,0,1.59321,1.5187,10.000,10.375,10.656,9.861,10.222,10.025,10.077,10.215,10.537
2014-08-30 19:00:00,6217,(H) Nantes,(V) Montpellier,1,0,0.127161,1.27017,9.609,10.656,10.269,10.133,10.025,9.891,9.413,10.537,10.417
2014-09-13 19:00:00,6149,(H) Montpellier,(V) Lorient,1,0,1.48717,0.37765,10.636,10.269,10.486,10.302,9.891,10.146,10.257,10.417,10.225
2014-09-21 13:00:00,6161,(H) Lille,(V) Montpellier,0,0,0.349895,0.816887,10.884,10.486,10.710,9.942,10.146,10.103,10.844,10.225,10.621
2014-09-24 18:00:00,6170,(H) Montpellier,(V) Monaco,0,1,0.381379,0.821933,9.728,10.710,10.089,10.037,10.103,9.851,9.648,10.621,10.113
2014-09-27 19:00:00,6177,(H) Montpellier,(V) Guingamp,2,1,0.958,0.440641,9.085,10.089,9.963,9.769,9.851,9.835,9.242,10.113,9.891
2014-10-04 19:00:00,6116,(H) Nice,(V) Montpellier,1,1,0.520645,1.13335,10.281,9.963,10.168,9.650,9.835,9.761,10.678,9.891,10.366
2014-10-19 20:00:00,6133,(H) Lyon,(V) Montpellier,5,1,1.23199,2.47834,11.308,10.168,9.578,10.412,9.761,9.737,10.787,10.366,9.908
2014-10-25 19:00:00,6136,(H) Reims,(V) Montpellier,1,0,0.705528,0.716961,9.579,9.578,9.453,9.637,9.737,9.834,10.020,9.908,9.814
2014-11-01 19:00:00,6080,(H) Montpellier,(V) Evian Thonon Gaillard,2,0,2.13023,0.196777,9.474,9.453,9.833,9.349,9.834,10.071,10.043,9.814,9.763
2014-11-08 19:00:00,6088,(H) SC Bastia,(V) Montpellier,2,0,0.550295,1.50095,8.746,9.833,9.186,9.261,10.071,9.756,9.466,9.763,9.551
2014-11-23 16:00:00,6102,(H) Montpellier,(V) Toulouse,2,0,1.56753,0.796531,10.125,9.186,9.796,10.067,9.756,9.901,10.069,9.551,9.863
2014-11-29 19:00:00,6110,(H) Caen,(V) Montpellier,1,1,0.618174,2.34821,9.863,9.796,9.938,9.158,9.901,9.408,10.803,9.863,10.656
2014-12-03 18:00:00,6039,(H) Montpellier,(V) Saint-Etienne,0,2,0.402363,1.36398,11.180,9.938,9.623,10.377,9.408,9.285,10.709,10.656,10.285
2014-12-06 19:00:00,6048,(H) Rennes,(V) Montpellier,0,4,4.23067,1.46084,10.887,9.623,11.064,10.487,9.285,10.403,10.449,10.285,10.759
2014-12-13 19:00:00,6058,(H) Montpellier,(V) Lens,3,3,2.02229,1.3397,9.334,11.064,10.506,9.879,10.403,10.318,9.459,10.759,10.138
2014-12-20 16:00:00,6067,(H) Paris Saint Germain,(V) Montpellier,0,0,0.0415991,0.514465,10.366,10.506,10.596,11.245,10.318,10.557,9.213,10.138,10.150
2015-01-09 19:30:00,5999,(H) Montpellier,(V) Marseille,2,1,0.160071,0.221183,10.738,10.596,10.756,10.640,10.557,10.437,10.050,10.150,10.265
2015-01-17 19:00:00,6014,(H) Metz,(V) Montpellier,2,3,2.64971,1.47552,9.534,10.756,10.826,9.748,10.437,10.683,9.987,10.265,10.277
2015-01-24 19:00:00,6022,(H) Montpellier,(V) Nantes,4,0,1.40846,0.557405,9.827,10.826,11.451,9.470,10.683,10.468,10.455,10.277,10.984
2015-01-31 19:00:00,6032,(H) Lorient,(V) Montpellier,0,0,0.135585,0.746701,9.682,11.451,11.134,9.989,10.468,10.320,9.749,10.984,10.953
2015-02-07 19:00:00,5969,(H) Montpellier,(V) Lille,1,2,0.586876,2.22525,9.474,11.134,10.344,9.492,10.320,9.578,10.060,10.953,10.764
2015-02-22 13:00:00,5987,(H) Guingamp,(V) Montpellier,0,2,2.26494,0.311905,10.860,10.344,11.098,10.488,9.578,10.419,10.456,10.764,10.824
2015-03-01 16:00:00,5927,(H) Montpellier,(V) Nice,2,1,1.80655,1.22264,9.861,11.098,10.914,10.156,10.419,10.374,9.704,10.824,10.523
2015-03-08 20:00:00,5939,(H) Montpellier,(V) Lyon,1,5,1.55979,3.47495,10.420,10.914,9.666,10.307,10.374,9.753,10.228,10.523,9.803
2015-03-14 19:00:00,5944,(H) Montpellier,(V) Reims,3,1,3.27913,1.43438,9.857,9.666,10.089,9.894,9.753,10.124,9.877,9.803,9.735
2015-03-21 19:00:00,5956,(H) Evian Thonon Gaillard,(V) Montpellier,1,0,0.230609,1.34575,9.580,10.089,9.837,9.399,10.124,9.789,10.229,9.735,10.012
2015-04-04 19:00:00,5889,(H) Montpellier,(V) SC Bastia,3,1,2.6221,0.227001,9.820,9.837,10.208,9.080,9.789,10.086,10.748,10.012,9.972
2015-04-07 18:00:00,5895,(H) Monaco,(V) Montpellier,0,0,1.24109,0.758015,11.352,10.208,10.619,10.905,10.086,10.537,10.373,9.972,10.076
2015-04-12 16:00:00,5898,(H) Toulouse,(V) Montpellier,1,0,0.768385,1.13569,8.821,10.619,10.044,9.751,10.537,10.374,9.062,10.076,9.789
2015-04-19 16:00:00,5913,(H) Montpellier,(V) Caen,1,0,0.784383,0.272891,9.408,10.044,10.010,9.616,10.374,10.187,9.668,9.789,9.756
2015-04-26 13:00:00,5922,(H) Saint-Etienne,(V) Montpellier,1,0,1.05147,0.664788,11.041,10.010,10.143,10.294,10.187,10.435,10.845,9.756,9.807
2015-05-02 19:00:00,5849,(H) Montpellier,(V) Rennes,0,0,0.458981,0.157906,10.621,10.143,10.137,9.837,10.435,10.236,10.731,9.807,9.838
2015-05-10 13:00:00,5862,(H) Lens,(V) Montpellier,0,1,1.72574,0.264804,8.202,10.137,10.028,8.621,10.236,10.322,9.575,9.838,9.782
2015-05-16 20:00:00,5872,(H) Montpellier,(V) Paris Saint Germain,1,2,0.344417,2.33917,13.236,10.028,10.455,12.080,10.322,10.138,11.049,9.782,10.222
2015-05-23 20:00:00,5875,(H) Bordeaux,(V) Montpellier,2,1,0.815618,2.67021,10.080,10.455,10.236,10.428,10.138,9.872,9.670,10.222,10.423
2015-08-08 23:00:00,1872,(H) Montpellier,(V) Angers,0,2,0.706047,1.54499,10.000,10.236,9.552,10.000,9.872,9.569,10.000,10.423,9.902
2015-08-15 22:00:00,1882,(H) Rennes,(V) Montpellier,1,0,0.161006,0.718904,9.499,9.552,9.414,10.016,9.569,9.666,9.622,9.902,9.846
2015-08-21 22:30:00,1889,(H) Montpellier,(V) Paris Saint Germain,0,1,0.372892,0.755727,11.840,9.414,9.646,11.391,9.666,9.877,10.419,9.846,9.710
2015-08-29 22:00:00,1902,(H) Troyes,(V) Montpellier,0,0,0.768639,0.853602,8.552,9.646,9.497,9.068,9.877,9.779,9.445,9.710,9.790
2015-09-12 22:00:00,1911,(H) Montpellier,(V) Saint-Etienne,1,2,1.54974,1.00785,10.625,9.497,9.404,10.284,9.779,9.916,10.218,9.790,9.387
2015-09-19 22:00:00,1923,(H) Caen,(V) Montpellier,2,1,1.02822,1.66361,9.634,9.404,9.337,10.006,9.916,9.905,9.633,9.387,9.482
2015-09-24 20:55:00,1937,(H) Montpellier,(V) Monaco,2,3,1.82333,2.34549,9.768,9.337,9.070,10.223,9.905,9.729,9.501,9.482,9.242
2015-09-27 19:00:00,1945,(H) Montpellier,(V) Lorient,2,1,1.17693,0.508337,10.619,9.070,9.582,9.945,9.729,9.825,10.565,9.242,9.531
2015-10-02 22:30:00,1949,(H) Lille,(V) Montpellier,2,0,1.10281,1.81242,9.855,9.582,9.275,9.717,9.825,9.746,10.208,9.531,9.503
2015-10-18 19:00:00,1966,(H) Bordeaux,(V) Montpellier,0,0,0.338106,0.93038,10.110,9.275,9.609,10.398,9.746,9.886,9.809,9.503,9.853
2015-10-24 22:00:00,1972,(H) Montpellier,(V) SC Bastia,2,0,0.369404,0.896565,9.945,9.609,10.068,9.430,9.886,9.515,10.443,9.853,10.507
2015-10-31 23:00:00,1984,(H) Toulouse,(V) Montpellier,1,1,0.356524,0.709547,9.055,10.068,9.940,10.047,9.515,9.685,9.153,10.507,10.382
2015-11-07 23:00:00,1991,(H) Montpellier,(V) Nantes,2,1,1.88516,0.583807,11.014,9.940,10.333,10.479,9.685,10.084,10.653,10.382,10.249
2015-11-21 23:00:00,2002,(H) Montpellier,(V) Reims,3,1,2.57283,0.578896,9.068,10.333,10.392,9.270,10.084,10.254,9.618,10.249,9.968
2015-11-27 23:30:00,2009,(H) Lyon,(V) Montpellier,2,4,3.42947,1.64889,10.579,10.392,11.064,10.989,10.254,11.008,9.697,9.968,10.080
2015-12-02 22:00:00,2024,(H) Montpellier,(V) GFC Ajaccio,0,2,1.46601,0.968115,10.617,11.064,10.327,10.101,11.008,10.781,10.459,10.080,9.425
2015-12-06 17:00:00,2036,(H) Marseille,(V) Montpellier,2,2,0.840059,1.5439,10.986,10.327,10.617,10.357,10.781,10.624,10.744,9.425,10.056
2015-12-12 23:00:00,2042,(H) Montpellier,(V) Guingamp,2,1,1.53801,0.233626,8.869,10.617,10.305,9.670,10.624,10.587,9.260,10.056,9.656
2015-12-18 23:30:00,2049,(H) Nice,(V) Montpellier,1,0,0.765272,0.63676,10.024,10.305,10.110,9.753,10.587,10.536,10.419,9.656,9.690
2016-01-09 23:00:00,2061,(H) Montpellier,(V) Bordeaux,0,1,1.67221,1.76628,9.969,10.110,9.700,9.978,10.536,10.248,9.848,9.690,9.378
2016-01-16 23:00:00,2071,(H) SC Bastia,(V) Montpellier,1,0,0.845241,0.520743,10.283,9.700,9.721,9.314,10.248,10.221,11.022,9.378,9.583
2016-01-23 23:00:00,2084,(H) Montpellier,(V) Caen,1,2,1.94694,0.597596,9.126,9.721,9.197,9.687,10.221,10.300,9.358,9.583,8.814
2016-01-30 23:00:00,2093,(H) GFC Ajaccio,(V) Montpellier,0,4,1.64948,0.930389,10.065,9.197,10.539,10.181,10.300,10.575,9.965,8.814,10.047
2016-02-03 00:00:00,2100,(H) Montpellier,(V) Marseille,0,1,0.509503,0.141059,10.124,10.539,10.060,10.100,10.575,10.423,10.033,10.047,9.576
2016-02-06 23:00:00,2111,(H) Lorient,(V) Montpellier,1,1,0.638421,0.414402,10.382,10.060,10.265,10.138,10.423,10.533,10.347,9.576,9.838
2016-02-13 23:00:00,2124,(H) Montpellier,(V) Toulouse,2,0,1.1956,0.508883,9.607,10.265,10.475,10.077,10.533,10.466,9.433,9.838,9.940
2016-02-20 23:00:00,2133,(H) Angers,(V) Montpellier,2,3,1.63244,1.59164,9.591,10.475,10.629,10.484,10.466,10.606,9.230,9.940,10.127
2016-02-27 20:00:00,2139,(H) Montpellier,(V) Lille,3,0,1.92669,0.356202,10.960,10.629,11.337,10.313,10.606,10.800,10.525,10.127,10.459
2016-03-05 20:00:00,2148,(H) Paris Saint Germain,(V) Montpellier,0,0,0.238527,1.58349,11.560,11.337,11.518,11.140,10.800,10.674,10.421,10.459,10.911
2016-03-12 23:00:00,2163,(H) Montpellier,(V) Nice,0,2,1.16735,1.79157,9.692,11.518,10.436,9.538,10.674,10.109,10.015,10.911,10.218
2016-03-19 20:00:00,2170,(H) Saint-Etienne,(V) Montpellier,3,0,0.582112,2.13151,9.604,10.436,9.603,10.375,10.109,9.913,9.459,10.218,9.791
2016-04-02 22:00:00,2182,(H) Guingamp,(V) Montpellier,2,2,0.950086,0.63721,10.299,9.603,9.902,9.899,9.913,10.113,10.531,9.791,10.023
2016-04-08 22:30:00,2189,(H) Montpellier,(V) Lyon,0,2,0.475991,2.96722,11.722,9.902,9.732,11.317,10.113,9.666,10.457,10.023,10.129
2016-04-17 16:00:00,2206,(H) Nantes,(V) Montpellier,0,2,0.861294,0.39658,9.528,9.732,10.306,10.399,9.666,10.090,9.225,10.129,10.412
2016-04-24 19:00:00,2212,(H) Montpellier,(V) Troyes,4,1,1.61705,2.12498,9.115,10.306,10.633,9.733,10.090,9.749,9.353,10.412,10.899
2016-04-30 21:00:00,2223,(H) Reims,(V) Montpellier,2,3,1.19771,1.5813,9.687,10.633,10.772,9.455,9.749,9.705,10.475,10.899,11.264
2016-05-07 23:00:00,2234,(H) Montpellier,(V) Rennes,2,0,1.28972,0.520643,9.573,10.772,10.847,8.944,9.705,9.582,10.536,11.264,11.265
2016-05-14 23:00:00,2239,(H) Monaco,(V) Montpellier,2,0,0.49041,3.8289,9.459,10.847,10.125,9.464,9.582,8.843,10.019,11.265,11.413
2016-08-13 22:00:00,2252,(H) Montpellier,(V) Angers,1,0,0.879179,0.49342,9.532,10.125,10.102,9.557,8.843,8.993,9.977,11.413,11.083
