Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-02 16:00:00,6419,(H) Arsenal Tula,(V) Zenit St. Petersburg,0,4,2.48554,0.767575,10.000,10.000,11.125,10.000,10.000,10.554,10.000,10.000,10.696
2014-08-09 14:00:00,6428,(H) Zenit St. Petersburg,(V) Torpedo Moscow,8,1,5.27931,0.971363,9.375,11.125,12.313,9.485,10.554,11.239,10.015,10.696,11.074
2014-08-13 14:30:00,6435,(H) Ural,(V) Zenit St. Petersburg,1,2,1.36352,0.501385,9.625,12.313,12.016,9.491,11.239,11.143,9.947,11.074,10.952
2014-08-16 17:00:00,6442,(H) Zenit St. Petersburg,(V) FC Ufa,1,0,1.89274,0.0754628,9.422,12.016,11.493,9.816,11.143,11.141,9.621,10.952,10.290
2014-08-23 14:00:00,6451,(H) Zenit St. Petersburg,(V) Amkar,2,0,1.55724,0.197221,9.020,11.493,11.250,9.569,11.141,10.963,9.708,10.290,10.179
2014-08-31 15:00:00,6463,(H) Lokomotiv Moscow,(V) Zenit St. Petersburg,0,1,1.15499,0.712147,9.941,11.250,11.298,10.241,10.963,11.018,9.861,10.179,10.364
2014-09-13 15:30:00,6395,(H) Zenit St. Petersburg,(V) Dinamo Moscow,3,2,1.21353,0.577028,11.601,11.298,11.499,11.072,11.018,11.066,10.630,10.364,10.396
2014-09-20 11:30:00,6403,(H) FC Rostov,(V) Zenit St. Petersburg,0,5,3.06547,0.557971,8.319,11.499,12.079,9.066,11.066,11.318,9.109,10.396,10.822
2014-09-27 15:30:00,6411,(H) Zenit St. Petersburg,(V) Spartak Moscow,0,0,0.536108,0.740547,10.131,12.079,11.467,10.474,11.318,10.931,9.686,10.822,10.464
2014-10-18 14:00:00,6378,(H) FC Krasnodar,(V) Zenit St. Petersburg,2,2,1.05008,1.12732,10.650,11.467,11.388,10.857,10.931,11.018,9.683,10.464,10.413
2014-10-26 16:00:00,6389,(H) Zenit St. Petersburg,(V) Mordovya,5,0,3.18505,0.651493,8.326,11.388,11.748,8.638,11.018,10.931,9.811,10.413,10.754
