Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-31 17:00:00,5151,(H) Atalanta,(V) Verona,0,0,0.727137,0.880993,10.000,10.000,10.125,10.000,10.000,10.087,10.000,10.000,10.163
2014-09-15 19:45:00,5118,(H) Verona,(V) Palermo,2,1,2.10454,1.38681,9.875,10.125,10.187,9.905,10.087,10.096,9.845,10.163,10.029
2014-09-21 19:45:00,5127,(H) Torino,(V) Verona,0,1,1.22043,2.62344,9.563,10.187,10.406,10.007,10.096,9.848,9.618,10.029,10.652
2014-09-24 19:45:00,5131,(H) Verona,(V) Genoa,2,2,1.82598,1.6167,10.031,10.406,10.187,9.193,9.848,9.612,10.745,10.652,10.498
2014-09-27 17:00:00,5139,(H) Roma,(V) Verona,2,0,0.353371,2.69285,10.949,10.187,10.003,10.570,9.612,9.392,10.457,10.498,10.698
2014-10-04 17:00:00,5069,(H) Verona,(V) Cagliari,1,0,0.962968,2.01475,10.536,10.003,10.261,10.860,9.392,9.371,9.722,10.698,10.842
2014-10-19 14:00:00,5083,(H) Verona,(V) AC Milan,1,3,1.52745,2.17899,10.300,10.261,9.646,9.810,9.371,9.193,10.496,10.842,10.293
2014-10-26 17:00:00,5095,(H) Napoli,(V) Verona,6,2,0.796178,4.61346,9.929,9.646,8.842,10.618,9.193,8.720,9.373,10.293,10.142
2014-10-30 19:45:00,5108,(H) Verona,(V) Lazio,1,1,1.74791,0.888443,10.962,8.842,9.247,10.376,8.720,9.224,10.459,10.142,9.881
2014-11-03 18:00:00,5038,(H) Cesena,(V) Verona,1,1,0.654003,0.901371,9.127,9.247,9.342,9.278,9.224,9.301,9.995,9.881,10.096
2014-11-09 19:45:00,5048,(H) Inter,(V) Verona,2,2,2.15466,2.06381,9.373,9.342,9.475,10.255,9.301,9.687,9.193,10.096,9.973
2014-11-23 14:00:00,5057,(H) Verona,(V) Fiorentina,1,2,1.14508,2.84785,10.107,9.475,9.258,10.049,9.687,9.227,9.923,9.973,10.011
2014-11-29 17:00:00,5060,(H) Sassuolo,(V) Verona,2,1,0.66349,1.47437,10.108,9.258,9.346,9.941,9.227,9.328,10.255,10.011,10.150
2014-12-08 20:00:00,5009,(H) Verona,(V) Sampdoria,1,3,1.57373,2.97687,10.204,9.346,8.936,10.261,9.328,9.085,9.786,10.150,9.785
2014-12-14 14:00:00,5015,(H) Udinese,(V) Verona,1,2,0.827523,0.805993,9.602,8.936,9.478,8.961,9.085,9.184,10.829,9.785,10.416
2014-12-21 11:30:00,5024,(H) Verona,(V) Chievo,0,1,0.964895,0.739269,9.222,9.478,9.039,9.658,9.184,9.234,9.467,10.416,9.747
2015-01-06 14:00:00,4962,(H) Empoli,(V) Verona,0,0,0.943501,1.39734,10.462,9.039,9.520,10.555,9.234,9.576,9.984,9.747,10.045
2015-01-11 14:00:00,4973,(H) Verona,(V) Parma,3,1,2.47024,0.466083,9.239,9.520,9.825,9.106,9.576,9.835,9.985,10.045,9.904
2015-01-18 19:45:00,4986,(H) Juventus,(V) Verona,4,0,0.109495,1.46036,11.500,9.825,9.369,10.969,9.835,9.906,10.636,9.904,9.550
2015-01-25 14:00:00,4990,(H) Verona,(V) Atalanta,1,0,2.22323,0.717053,10.105,9.369,9.678,9.664,9.906,10.097,10.505,9.550,9.537
2015-02-01 14:00:00,4924,(H) Palermo,(V) Verona,2,1,0.471866,1.35764,10.636,9.678,9.792,10.310,10.097,10.054,10.424,9.537,9.855
2015-02-07 17:00:00,4927,(H) Verona,(V) Torino,1,3,0.683941,1.60437,11.329,9.792,9.551,10.838,10.054,9.895,10.495,9.855,9.620
2015-02-15 14:00:00,4941,(H) Genoa,(V) Verona,5,2,1.07214,1.44395,10.311,9.551,9.116,10.507,9.895,10.080,9.858,9.620,9.147
2015-02-22 14:00:00,4951,(H) Verona,(V) Roma,1,1,0.676633,0.714031,9.826,9.116,9.169,9.993,10.080,9.924,9.772,9.147,9.188
2015-03-01 11:30:00,4881,(H) Cagliari,(V) Verona,1,2,1.52492,1.30221,9.857,9.169,9.716,9.772,9.924,10.067,10.106,9.188,9.737
2015-03-07 19:45:00,4890,(H) AC Milan,(V) Verona,2,2,1.55229,2.17254,9.942,9.716,9.898,9.718,10.067,9.950,10.147,9.737,10.120
2015-03-15 17:00:00,4904,(H) Verona,(V) Napoli,2,0,1.73297,0.597828,10.439,9.898,10.408,10.410,9.950,10.224,10.006,10.120,10.183
2015-03-22 19:45:00,4913,(H) Lazio,(V) Verona,2,0,0.140112,1.72379,12.183,10.408,10.477,11.814,10.224,10.351,10.497,10.183,10.282
2015-04-04 14:00:00,4835,(H) Verona,(V) Cesena,3,3,1.4245,1.06234,9.409,10.477,10.085,9.493,10.351,10.102,9.732,10.282,9.929
2015-04-11 19:45:00,4842,(H) Verona,(V) Inter,0,3,1.46945,2.38387,9.646,10.085,9.100,9.786,10.102,9.669,9.796,9.929,9.249
2015-04-20 19:45:00,4860,(H) Fiorentina,(V) Verona,0,1,1.56963,1.65828,9.872,9.100,9.668,10.087,9.669,9.876,9.924,9.249,9.815
2015-04-26 14:00:00,4868,(H) Verona,(V) Sassuolo,3,2,1.75876,2.07561,9.579,9.668,9.771,9.284,9.876,9.524,10.203,9.815,10.116
2015-04-29 19:45:00,4879,(H) Sampdoria,(V) Verona,1,1,1.01853,1.51699,9.908,9.771,9.930,9.471,9.524,9.511,10.599,10.116,10.486
2015-05-03 14:00:00,4783,(H) Verona,(V) Udinese,0,1,0.815884,2.74677,9.541,9.930,9.458,9.311,9.511,8.853,10.069,10.486,10.489
2015-05-10 11:30:00,4791,(H) Chievo,(V) Verona,2,2,2.07565,1.99992,10.438,9.458,9.828,10.296,8.853,9.358,10.248,10.489,10.535
2015-05-17 14:00:00,4804,(H) Verona,(V) Empoli,2,1,1.18511,1.21175,10.116,9.828,10.025,10.302,9.358,9.462,9.742,10.535,10.468
2015-05-24 14:00:00,4812,(H) Parma,(V) Verona,2,2,1.41687,1.10361,8.599,10.025,9.793,9.843,9.462,9.761,8.911,10.468,10.125
2015-05-30 17:00:00,4819,(H) Verona,(V) Juventus,2,2,1.29821,1.98709,11.056,9.793,9.984,10.013,9.761,9.527,10.941,10.125,10.376
2015-08-22 20:00:00,551,(H) Verona,(V) Roma,1,1,0.865017,1.16312,10.186,9.984,9.909,9.644,9.527,9.357,10.468,10.376,10.349
2015-08-30 22:45:00,569,(H) Genoa,(V) Verona,2,0,0.520796,2.03288,10.623,9.909,9.712,10.189,9.357,9.312,10.653,10.349,10.428
2015-09-13 14:30:00,574,(H) Verona,(V) Torino,2,2,1.61701,0.926644,11.105,9.712,9.935,10.698,9.312,9.706,10.306,10.428,10.100
2015-09-20 17:00:00,587,(H) Atalanta,(V) Verona,1,1,0.753904,0.921773,10.247,9.935,10.138,10.290,9.706,9.935,9.986,10.100,10.238
2015-09-23 22:45:00,598,(H) Inter,(V) Verona,1,0,0.240971,0.838775,11.026,10.138,10.235,10.799,9.935,10.127,10.289,10.238,10.275
2015-09-27 17:00:00,604,(H) Verona,(V) Lazio,1,2,1.07591,2.28189,9.510,10.235,9.679,9.839,10.127,9.629,9.618,10.275,10.037
2015-10-03 22:45:00,612,(H) Chievo,(V) Verona,1,1,1.11646,1.67182,10.912,9.679,10.112,10.009,9.629,9.710,10.929,10.037,10.524
2015-10-18 17:00:00,626,(H) Verona,(V) Udinese,1,1,1.10503,0.839325,9.384,10.112,9.805,9.744,9.710,9.660,9.530,10.524,10.084
2015-10-25 15:30:00,634,(H) Sampdoria,(V) Verona,4,1,0.629179,2.84874,9.607,9.805,9.130,9.566,9.660,9.207,10.090,10.084,10.015
2015-10-28 23:45:00,643,(H) Verona,(V) Fiorentina,0,2,0.0829689,1.97422,11.389,9.130,9.070,10.895,9.207,9.031,10.378,10.015,9.954
2015-11-01 18:00:00,656,(H) Carpi,(V) Verona,0,0,0.525153,1.24528,8.845,9.070,9.139,9.031,9.031,8.976,9.857,9.954,10.235
2015-11-07 21:00:00,661,(H) Verona,(V) Bologna,0,2,0.238936,1.29364,10.067,9.139,8.746,9.478,8.976,8.713,10.377,10.235,9.909
2015-11-22 15:30:00,673,(H) Verona,(V) Napoli,0,2,0.169838,2.39349,11.112,8.746,8.712,10.889,8.713,8.576,10.162,9.909,9.903
2015-11-29 18:00:00,684,(H) Frosinone,(V) Verona,3,2,0.811855,2.46758,8.966,8.712,8.650,8.685,8.576,8.314,10.393,9.903,10.314
2015-12-06 18:00:00,698,(H) Verona,(V) Empoli,0,1,1.40759,0.644992,10.435,8.650,8.721,9.831,8.314,8.759,10.544,10.314,9.806
2015-12-13 18:00:00,704,(H) AC Milan,(V) Verona,1,1,1.06932,1.44621,10.676,8.721,9.335,10.927,8.759,9.332,9.841,9.806,10.034
2015-12-20 18:00:00,714,(H) Verona,(V) Sassuolo,1,1,1.16023,1.49577,10.597,9.335,9.525,10.495,9.332,9.414,10.216,10.034,10.038
2016-01-06 18:00:00,725,(H) Juventus,(V) Verona,3,0,0.268673,1.4656,11.760,9.525,9.459,11.109,9.414,9.664,10.803,10.038,9.903
2016-01-10 18:00:00,738,(H) Verona,(V) Palermo,0,1,2.97331,1.12513,9.029,9.459,8.977,9.669,9.664,10.002,9.254,9.903,8.904
2016-01-17 18:00:00,746,(H) Roma,(V) Verona,1,1,1.20156,2.46945,10.377,8.977,9.452,10.381,10.002,9.905,9.936,8.904,9.604
2016-01-24 18:00:00,757,(H) Verona,(V) Genoa,1,1,1.74303,0.67278,10.690,9.452,9.636,10.311,9.905,10.149,10.328,9.604,9.392
2016-01-31 18:00:00,766,(H) Torino,(V) Verona,0,0,0.546912,1.61682,9.606,9.636,9.754,10.528,10.149,10.101,9.195,9.392,9.735
2016-02-03 23:45:00,780,(H) Verona,(V) Atalanta,2,1,1.54232,1.36097,9.057,9.754,9.705,9.558,10.101,9.886,9.305,9.735,9.707
2016-02-07 15:30:00,783,(H) Verona,(V) Inter,3,3,1.30961,2.40052,9.722,9.705,9.584,10.264,9.886,9.583,9.361,9.707,9.768
2016-02-11 23:45:00,791,(H) Lazio,(V) Verona,5,2,0.363488,4.18006,10.776,9.584,9.257,10.631,9.583,9.016,10.273,9.768,10.223
2016-02-20 21:00:00,802,(H) Verona,(V) Chievo,3,1,2.44214,1.28607,9.499,9.257,9.693,9.580,9.016,9.321,9.902,10.223,10.229
2016-02-28 18:00:00,816,(H) Udinese,(V) Verona,2,0,0.58858,2.04738,9.794,9.693,9.343,9.770,9.321,9.194,10.194,10.229,10.210
2016-03-05 21:00:00,822,(H) Verona,(V) Sampdoria,0,3,1.17161,2.77424,9.782,9.343,8.578,9.921,9.194,8.850,9.748,10.210,9.620
2016-03-13 18:00:00,837,(H) Fiorentina,(V) Verona,1,1,0.780842,0.614992,10.334,8.578,9.142,10.188,8.850,9.351,10.224,9.620,9.855
2016-03-20 18:00:00,844,(H) Verona,(V) Carpi,1,2,0.68967,1.2492,10.108,9.142,9.009,9.661,9.351,9.164,10.372,9.855,9.749
2016-04-04 22:45:00,860,(H) Bologna,(V) Verona,0,1,0.742433,1.00837,9.394,9.009,9.480,8.938,9.164,9.166,10.638,9.749,10.413
2016-04-10 17:00:00,866,(H) Napoli,(V) Verona,3,0,0.313473,3.60923,10.588,9.480,9.132,10.719,9.166,8.855,9.935,10.413,10.492
2016-04-17 17:00:00,878,(H) Verona,(V) Frosinone,1,2,2.02081,1.10944,8.804,9.132,8.675,9.113,8.855,9.022,9.562,10.492,9.657
2016-04-20 22:45:00,887,(H) Empoli,(V) Verona,1,0,1.9251,2.20742,9.894,8.675,8.855,9.666,9.022,9.237,10.270,9.657,9.756
2016-04-25 19:00:00,899,(H) Verona,(V) AC Milan,2,1,2.66469,1.41824,10.477,8.855,9.385,10.761,9.237,9.805,9.615,9.756,9.534
2016-05-01 17:00:00,907,(H) Sassuolo,(V) Verona,1,0,0.483795,0.51533,10.659,9.385,9.579,10.803,9.805,10.172,9.931,9.534,9.516
2016-05-08 22:45:00,920,(H) Verona,(V) Juventus,2,1,1.65219,1.30062,11.981,9.579,10.304,10.811,10.172,10.295,11.006,9.516,9.926
2016-05-15 22:45:00,930,(H) Palermo,(V) Verona,3,2,1.35761,0.789971,10.165,10.304,10.144,9.379,10.295,10.333,10.878,9.926,9.897
2017-08-19 19:45:00,7500,(H) Verona,(V) Napoli,1,3,1.39528,2.62234,12.763,10.144,10.174,11.874,10.333,10.286,11.005,9.897,9.856
2017-08-27 19:45:00,7517,(H) Crotone,(V) Verona,0,0,0.227079,0.74833,9.505,10.174,10.132,9.266,10.286,10.026,10.060,9.856,10.162
2017-09-10 14:00:00,7523,(H) Verona,(V) Fiorentina,0,5,0.953786,2.89134,9.388,10.132,8.571,9.518,10.026,9.290,9.737,10.162,9.165
2017-09-16 19:45:00,7535,(H) Roma,(V) Verona,3,0,0.197492,3.67224,10.754,8.571,8.492,10.330,9.290,8.806,10.243,9.165,9.678
2017-09-20 19:45:00,7544,(H) Verona,(V) Sampdoria,0,0,0.989514,1.58432,10.560,8.492,8.884,10.180,8.806,8.876,10.521,9.678,9.912
2017-09-24 14:00:00,7552,(H) Verona,(V) Lazio,0,3,0.349857,2.15974,10.653,8.884,8.451,10.712,8.876,8.758,9.893,9.912,9.485
2017-10-01 14:00:00,7567,(H) Torino,(V) Verona,2,2,3.21572,1.5648,10.079,8.451,8.983,9.224,8.758,9.412,11.012,9.485,9.579
2017-10-16 19:45:00,7573,(H) Verona,(V) Benevento,1,0,1.23201,0.262024,8.404,8.983,8.963,9.086,9.412,9.448,9.150,9.579,9.354
2017-10-22 19:30:00,7581,(H) Chievo,(V) Verona,3,2,1.33058,2.90477,10.320,8.963,9.177,9.735,9.448,9.251,10.723,9.354,9.965
2017-10-25 17:30:00,7589,(H) Atalanta,(V) Verona,3,0,1.41371,2.21406,10.608,9.177,8.910,11.126,9.251,9.645,9.400,9.965,9.399
2017-10-30 19:45:00,7601,(H) Verona,(V) Inter,1,2,1.01025,1.11384,11.327,8.910,9.139,10.904,9.645,9.809,10.303,9.399,9.276
2017-11-05 14:00:00,7611,(H) Cagliari,(V) Verona,2,1,0.773273,2.37656,9.106,9.139,9.006,9.261,9.809,9.396,9.906,9.276,9.709
2017-11-20 19:45:00,7621,(H) Verona,(V) Bologna,2,3,1.72292,1.25314,9.895,9.006,8.853,9.422,9.396,9.395,10.377,9.709,9.384
2017-11-25 17:00:00,7637,(H) Sassuolo,(V) Verona,0,2,2.04042,1.15509,9.576,8.853,9.659,10.077,9.395,9.912,9.585,9.384,9.838
2017-12-04 20:00:00,7643,(H) Verona,(V) Genoa,0,1,0.670401,1.07147,10.406,9.659,9.471,10.429,9.912,9.816,9.907,9.838,9.581
2017-12-10 14:00:00,7657,(H) SPAL 2013,(V) Verona,2,2,2.31724,2.09068,9.828,9.471,9.685,9.331,9.816,9.876,10.681,9.581,9.924
2017-12-17 11:30:00,7664,(H) Verona,(V) AC Milan,3,0,1.50276,1.65958,10.400,9.685,10.489,10.000,9.876,9.743,10.315,9.924,10.686
2017-12-23 14:00:00,7678,(H) Udinese,(V) Verona,4,0,0.139542,3.52607,11.598,10.489,9.891,10.208,9.743,9.138,11.356,10.686,10.825
2017-12-30 19:45:00,7684,(H) Verona,(V) Juventus,1,3,0.0887547,1.46511,12.076,9.891,9.812,11.190,9.138,9.182,10.754,10.825,10.526
2018-01-06 14:00:00,7692,(H) Napoli,(V) Verona,2,0,0.143203,2.30418,10.851,9.812,9.697,11.097,9.182,9.246,9.782,10.526,10.505
2018-01-21 14:00:00,7701,(H) Verona,(V) Crotone,0,3,1.03468,0.827895,8.892,9.697,8.621,8.991,9.246,9.109,9.976,10.505,9.446
2018-01-28 14:00:00,7713,(H) Fiorentina,(V) Verona,1,4,2.05696,1.33588,9.819,8.621,9.796,10.482,9.109,9.758,9.314,9.446,10.108
2018-02-04 11:30:00,7725,(H) Verona,(V) Roma,0,1,0.352803,1.78563,10.118,9.796,9.502,10.698,9.758,9.510,9.280,10.108,9.884
2018-02-11 14:00:00,7734,(H) Sampdoria,(V) Verona,2,0,0.374815,4.1035,10.664,9.502,9.417,9.748,9.510,8.762,10.723,9.884,10.651
2018-02-19 19:45:00,7744,(H) Lazio,(V) Verona,2,0,0.122699,2.118,10.403,9.417,9.289,10.194,8.762,8.746,10.284,10.651,10.683
2018-02-25 14:00:00,7750,(H) Verona,(V) Torino,2,1,0.982622,1.06747,11.273,9.289,9.910,10.225,8.746,8.970,10.864,10.683,10.874
2018-03-10 19:45:00,7771,(H) Verona,(V) Chievo,1,0,0.178457,0.882338,9.745,9.910,9.994,9.729,8.970,8.859,10.059,10.874,10.971
2018-03-18 14:00:00,7779,(H) Verona,(V) Atalanta,0,5,0.300035,3.38236,10.700,9.994,8.795,10.681,8.859,8.419,10.201,10.971,10.174
2018-03-31 14:00:00,7791,(H) Inter,(V) Verona,3,0,0.353122,3.15808,11.498,8.795,8.846,10.916,8.419,8.467,10.504,10.174,10.333
