Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Vendég-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2021-09-11 13:30:00,17547,(H) Bayer Leverkusen,(V) Borussia Dortmund,3,4,0.471066,2.2922,11.4508,11.609,11.3337,5.8109,5.3303,-9.5933,-9.4133
2021-09-19 13:30:00,17558,(V) Bayer Leverkusen,(H) VfB Stuttgart,3,1,1.59332,1.41677,9.453,11.3337,11.3956,5.3303,4.9363,-9.4133,-9.3956
2021-09-25 13:30:00,17563,(H) Bayer Leverkusen,(V) Mainz 05,1,0,1.45034,0.930118,11.4779,11.3956,11.5536,4.9363,4.9744,-9.3956,-9.3676
2021-10-03 17:30:00,17571,(V) Bayer Leverkusen,(H) Arminia Bielefeld,4,0,2.96917,0.447571,9.7723,11.5536,12.2765,4.9744,5.3277,-9.3676,-9.2751
2021-10-17 13:30:00,17585,(H) Bayer Leverkusen,(V) Bayern Munich,1,5,0.729378,3.44913,12.313,12.2765,11.6631,5.3277,5.0343,-9.2751,-9.2086
2021-10-24 13:30:00,17589,(V) Bayer Leverkusen,(H) FC Cologne,2,2,1.79735,1.71198,9.4446,11.6631,11.3496,5.0343,4.7421,-9.2086,-9.5435
2021-10-30 13:30:00,17603,(H) Bayer Leverkusen,(V) Wolfsburg,0,2,1.30903,1.8693,8.7377,11.3496,10.0296,4.7421,3.7820,-9.5435,-10.7235
2021-11-07 14:30:00,17609,(V) Bayer Leverkusen,(H) Hertha Berlin,1,1,0.774023,0.903476,10.2411,10.0296,9.8470,3.782,3.5671,-10.7235,-10.8737
2021-11-20 14:30:00,17622,(H) Bayer Leverkusen,(V) Bochum,1,0,1.62637,0.708697,10.9354,9.847,10.0324,3.5671,3.7319,-10.8737,-10.9177
2021-11-28 16:30:00,17631,(V) Bayer Leverkusen,(H) RasenBallsport Leipzig,3,1,1.23553,1.43225,11.077,10.0324,11.1031,3.7319,4.2534,-10.9177,-9.7979
