Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 14:30:00,5451,(H) Eintracht Frankfurt,(V) Freiburg,1,0,1.38084,1.75331,10.000,10.000,9.875,10.000,10.000,10.032,10.000,10.000,9.968
2014-08-31 16:30:00,5464,(H) Freiburg,(V) Borussia M.Gladbach,0,0,1.30113,0.321709,9.875,9.875,9.750,10.369,10.032,10.236,9.381,9.968,9.451
2014-09-13 14:30:00,5414,(H) Borussia Dortmund,(V) Freiburg,3,1,0.261915,1.71642,9.813,9.750,9.391,10.184,10.236,9.984,9.691,9.451,9.500
2014-09-19 19:30:00,5420,(H) Freiburg,(V) Hertha Berlin,2,2,0.869782,0.285542,9.140,9.391,9.203,9.614,9.984,9.913,9.433,9.500,9.212
2014-09-23 19:00:00,5429,(H) Hoffenheim,(V) Freiburg,3,3,2.44871,1.81502,10.554,9.203,9.666,9.673,9.913,10.136,10.959,9.212,9.615
2014-09-27 14:30:00,5439,(H) Freiburg,(V) Bayer Leverkusen,0,0,0.722358,1.17679,10.038,9.666,9.634,10.266,10.136,9.930,9.643,9.615,9.611
2014-10-04 14:30:00,5384,(H) Werder Bremen,(V) Freiburg,1,1,1.03746,1.21503,9.069,9.634,9.618,9.826,9.930,9.985,9.386,9.611,9.724
2014-10-18 14:30:00,5395,(H) Freiburg,(V) Wolfsburg,1,2,1.00939,1.45969,10.211,9.618,9.391,10.049,9.985,9.763,9.964,9.724,9.522
2014-10-25 14:30:00,5403,(H) Augsburg,(V) Freiburg,2,0,0.909372,2.2412,10.016,9.391,9.172,10.162,9.763,9.655,10.036,9.522,9.608
2014-11-02 16:30:00,5354,(H) FC Cologne,(V) Freiburg,0,1,1.46003,0.375065,9.828,9.172,9.711,9.635,9.655,10.046,10.287,9.608,9.882
2014-11-08 14:30:00,5361,(H) Freiburg,(V) Schalke 04,2,0,1.62257,0.526997,10.301,9.711,10.233,9.959,10.046,10.173,10.276,9.882,10.082
