Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2020-09-12 16:30:00,14090,(H) Liverpool,(V) Leeds,4,3,0.269813,3.15412,11.184,10.000,10.171,10.549,10.000,9.541,10.743,10.000,10.782
2020-09-19 14:00:00,14097,(H) Leeds,(V) Fulham,4,3,1.45254,1.55503,8.712,10.171,9.931,8.790,9.541,9.203,9.681,10.782,10.657
2020-09-27 11:00:00,14110,(H) Sheffield United,(V) Leeds,0,1,1.46641,1.53278,9.536,9.931,10.207,10.131,9.203,9.543,9.494,10.657,10.758
2020-10-03 16:30:00,14469,(H) Leeds,(V) Manchester City,1,1,2.56662,1.41533,11.681,10.207,10.450,11.378,9.543,10.165,10.217,10.758,10.210
2020-10-19 19:00:00,14478,(H) Leeds,(V) Wolverhampton Wanderers,0,1,1.08332,0.618191,9.456,10.450,9.827,9.578,10.165,10.010,9.794,10.210,9.615
2020-10-23 19:00:00,14486,(H) Aston Villa,(V) Leeds,0,3,2.37695,1.50125,12.374,9.827,11.339,10.983,10.010,10.597,11.395,9.615,10.716
2020-11-02 20:00:00,14498,(H) Leeds,(V) Leicester,1,4,1.74822,3.07657,11.346,11.339,10.466,10.636,10.597,10.150,10.675,10.716,10.163
2020-11-07 15:00:00,14508,(H) Crystal Palace,(V) Leeds,4,1,0.847913,1.30169,9.457,10.466,9.589,10.059,10.150,10.139,9.559,10.163,9.500
2020-11-22 16:30:00,14518,(H) Leeds,(V) Arsenal,0,0,1.9617,0.710778,9.823,9.589,9.522,10.191,10.139,10.340,9.414,9.500,9.041
2020-11-28 17:30:00,14531,(H) Everton,(V) Leeds,0,1,3.11324,1.29229,9.952,9.522,10.004,9.904,10.340,10.811,10.101,9.041,9.226
2020-12-05 20:00:00,14538,(H) Chelsea,(V) Leeds,3,1,1.0277,4.89472,11.627,10.004,10.035,11.089,10.811,10.039,10.474,9.226,10.130
2020-12-11 20:00:00,14548,(H) Leeds,(V) West Ham,1,2,1.56644,1.7851,10.442,10.035,9.762,10.291,10.039,9.922,9.946,10.130,9.764
