Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6186,(H) SC Bastia,(V) Marseille,3,3,1.39689,1.31751,10.000,10.000,9.875,10.000,10.000,9.895,10.000,10.000,9.855
2014-08-16 16:00:00,6196,(H) Paris Saint Germain,(V) SC Bastia,2,0,0.164539,1.50758,10.125,9.875,9.563,10.447,9.895,9.822,9.803,9.855,9.803
2014-08-23 19:00:00,6211,(H) SC Bastia,(V) Toulouse,1,0,1.14876,0.714399,10.125,9.563,9.828,9.958,9.822,9.840,10.104,9.803,9.895
2014-08-31 13:00:00,6222,(H) Bordeaux,(V) SC Bastia,1,1,1.03398,1.35871,11.313,9.828,10.324,10.795,9.840,10.123,10.611,9.895,10.280
2014-09-13 19:00:00,6151,(H) SC Bastia,(V) Lens,1,1,0.689205,0.302581,10.129,10.324,10.150,10.223,10.123,10.120,9.828,10.280,9.945
2014-09-20 19:00:00,6158,(H) Metz,(V) SC Bastia,3,1,0.445841,1.75071,9.467,10.150,9.604,9.600,10.120,9.789,9.953,9.945,9.898
2014-09-24 18:00:00,6172,(H) SC Bastia,(V) Nantes,0,0,0.328904,1.6641,9.792,9.604,9.526,10.264,9.789,9.449,9.384,9.898,9.978
2014-09-27 19:00:00,6179,(H) Lille,(V) SC Bastia,1,0,0.464606,0.668915,10.193,9.526,9.568,9.719,9.449,9.590,10.444,9.978,10.021
2014-10-04 19:00:00,6117,(H) SC Bastia,(V) Lorient,0,2,0.307003,0.692365,8.494,9.568,8.675,9.396,9.590,9.320,9.013,10.021,9.240
2014-10-18 19:00:00,6130,(H) Nice,(V) SC Bastia,0,1,0.15312,0.814842,10.076,8.675,9.400,9.724,9.320,9.381,10.203,9.240,10.021
2014-10-25 19:00:00,6137,(H) SC Bastia,(V) Monaco,1,3,0.983475,2.2563,10.748,9.400,9.112,10.423,9.381,9.198,10.271,10.021,9.777
2014-11-01 19:00:00,6078,(H) Guingamp,(V) SC Bastia,1,0,0.427032,0.67025,8.149,9.112,8.746,9.195,9.198,9.261,8.788,9.777,9.466
2014-11-08 19:00:00,6088,(H) SC Bastia,(V) Montpellier,2,0,1.50095,0.550295,9.833,8.746,9.393,10.071,9.261,9.576,9.763,9.466,9.678
2014-11-22 16:00:00,6096,(H) SC Bastia,(V) Lyon,0,0,0.449604,0.345597,11.765,9.393,9.861,10.032,9.576,9.591,11.456,9.678,9.971
