Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-03 18:30:00,6423,(H) Lokomotiv Moscow,(V) FC Krasnodar,0,0,0.793814,0.733761,10.000,10.000,9.875,10.000,10.000,9.890,10.000,10.000,9.860
2014-08-10 16:30:00,6432,(H) Arsenal Tula,(V) Lokomotiv Moscow,0,2,2.19601,0.793735,8.875,9.875,10.250,9.446,9.890,10.255,9.304,9.860,9.995
2014-08-14 15:30:00,6438,(H) Lokomotiv Moscow,(V) FC Rostov,2,1,1.13475,1.13306,9.563,10.250,10.203,9.105,10.255,9.843,10.645,9.995,10.282
2014-08-17 15:30:00,6445,(H) Rubin Kazan,(V) Lokomotiv Moscow,1,1,0.530823,1.32708,9.375,10.203,10.121,9.768,9.843,9.750,9.669,10.282,10.453
2014-08-24 16:30:00,6455,(H) Kuban Krasnodar,(V) Lokomotiv Moscow,2,1,1.801,0.797377,9.902,10.121,9.941,10.212,9.750,10.241,9.589,10.453,9.861
2014-08-31 15:00:00,6463,(H) Lokomotiv Moscow,(V) Zenit St. Petersburg,0,1,0.712147,1.15499,11.250,9.941,9.893,10.963,10.241,10.186,10.179,9.861,9.676
2014-09-13 13:00:00,6394,(H) Lokomotiv Moscow,(V) Mordovya,1,1,1.80768,0.413487,9.595,9.893,9.693,9.510,10.186,10.241,10.044,9.676,9.294
2014-09-21 10:30:00,6406,(H) CSKA Moscow,(V) Lokomotiv Moscow,1,0,0.614898,1.606,10.740,9.693,9.830,10.658,10.241,10.222,9.765,9.294,9.535
2014-09-28 13:00:00,6413,(H) Lokomotiv Moscow,(V) Amkar,3,1,2.01062,0.242173,9.576,9.830,10.142,9.954,10.222,10.472,9.457,9.535,9.448
2014-10-18 16:30:00,6379,(H) Lokomotiv Moscow,(V) FK Akhmat,2,1,1.19945,0.833496,9.873,10.142,10.200,9.872,10.472,10.288,9.812,9.448,9.573
