Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2018-08-19 19:15:00,9962,(H) Eibar,(V) SD Huesca,1,2,1.51617,1.49776,10.742,10.000,10.561,10.260,10.000,10.195,10.761,10.000,10.561
2018-08-27 23:00:00,9976,(H) Athletic Club,(V) SD Huesca,2,2,0.217866,0.852349,10.255,10.561,10.610,10.545,10.195,10.249,9.530,10.561,10.587
2018-09-02 16:30:00,9985,(H) Barcelona,(V) SD Huesca,8,2,1.63632,6.0418,11.963,10.610,9.573,11.073,10.249,9.479,10.855,10.587,10.380
2018-09-14 19:00:00,9987,(H) SD Huesca,(V) Rayo Vallecano,0,1,1.66772,1.20514,9.860,9.573,9.270,10.365,9.479,9.691,9.494,10.380,9.668
2018-09-21 19:00:00,10003,(H) SD Huesca,(V) Real Sociedad,0,1,0.565773,0.200875,10.751,9.270,9.265,10.720,9.691,9.914,10.143,9.668,9.321
2018-09-25 20:00:00,10014,(H) Atletico Madrid,(V) SD Huesca,3,0,0.500396,1.1563,10.943,9.265,9.059,10.806,9.914,10.098,10.252,9.321,9.093
2018-09-30 10:00:00,10018,(H) SD Huesca,(V) Girona,1,1,1.6139,1.80702,10.504,9.059,9.295,10.204,10.098,9.951,10.167,9.093,9.285
2018-10-07 10:00:00,10036,(H) Real Valladolid,(V) SD Huesca,1,0,0.800191,0.927264,10.786,9.295,9.543,9.709,9.951,9.984,11.117,9.285,9.650
2018-10-21 16:30:00,10041,(H) SD Huesca,(V) Espanyol,0,2,0.264947,1.84992,11.062,9.543,9.298,10.907,9.984,9.694,10.082,9.650,9.529
2018-10-28 18:45:00,10048,(H) Sevilla,(V) SD Huesca,2,1,1.01306,1.88431,11.243,9.298,9.659,10.713,9.694,9.856,10.603,9.529,9.890
2018-11-04 17:30:00,10059,(H) SD Huesca,(V) Getafe,1,1,1.31412,0.470822,10.852,9.659,9.832,10.764,9.856,10.169,10.074,9.890,9.600
2018-11-11 11:00:00,10067,(H) Alaves,(V) SD Huesca,2,1,0.980901,1.44304,10.546,9.832,9.885,10.355,10.169,10.225,10.277,9.600,9.760
2018-11-24 17:30:00,10082,(H) SD Huesca,(V) Levante,2,2,2.96039,0.564721,10.281,9.885,9.859,9.906,10.225,10.619,10.364,9.760,9.187
2018-12-01 12:00:00,10093,(H) Celta Vigo,(V) SD Huesca,2,0,1.24346,2.39172,10.325,9.859,9.600,9.529,10.619,10.184,10.835,9.187,9.511
2018-12-09 15:15:00,10103,(H) SD Huesca,(V) Real Madrid,0,1,1.04156,0.460413,10.832,9.600,9.533,10.419,10.184,10.263,10.389,9.511,9.210
2018-12-16 17:30:00,10112,(H) SD Huesca,(V) Villarreal,2,2,3.99291,1.64884,10.111,9.533,9.553,9.832,10.263,10.616,10.175,9.210,8.740
2018-12-23 11:00:00,10121,(H) Valencia,(V) SD Huesca,2,1,2.27108,3.83492,10.548,9.553,9.677,11.180,10.616,10.491,9.414,8.740,9.174
2019-01-05 19:45:00,10129,(H) SD Huesca,(V) Real Betis,2,1,1.33807,1.03632,10.805,9.677,10.084,10.325,10.491,10.400,10.283,9.174,9.501
