Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 14:30:00,5452,(H) FC Cologne,(V) Hamburger SV,0,0,0.522276,0.913337,10.000,10.000,9.875,10.000,10.000,9.777,10.000,10.000,9.973
2014-08-30 14:30:00,5458,(H) VfB Stuttgart,(V) FC Cologne,0,2,1.2983,0.722885,10.125,9.875,10.563,9.631,9.777,10.009,10.619,9.973,10.616
2014-09-13 14:30:00,5416,(H) Paderborn,(V) FC Cologne,0,0,0.386458,0.327136,10.813,10.563,10.751,10.115,10.009,10.175,10.760,10.616,10.762
2014-09-21 16:30:00,5428,(H) FC Cologne,(V) Borussia M.Gladbach,0,0,0.551855,0.772177,10.578,10.751,10.583,10.372,10.175,10.044,10.113,10.762,10.530
2014-09-24 19:00:00,5436,(H) Hannover 96,(V) FC Cologne,1,0,0.695122,0.408032,10.051,10.583,10.325,9.853,10.044,10.193,10.237,10.530,10.260
2014-09-27 14:30:00,5442,(H) FC Cologne,(V) Bayern Munich,0,2,0.821798,3.46966,11.240,10.325,9.929,10.996,10.193,9.607,10.129,10.260,10.264
2014-10-04 17:30:00,5389,(H) Eintracht Frankfurt,(V) FC Cologne,3,2,1.12408,2.49948,10.094,9.929,9.845,9.548,9.607,9.373,10.630,10.264,10.574
2014-10-18 14:30:00,5397,(H) FC Cologne,(V) Borussia Dortmund,2,1,0.904346,0.825853,9.100,9.845,9.784,10.048,9.373,9.436,8.974,10.574,10.279
2014-10-24 19:30:00,5401,(H) Werder Bremen,(V) FC Cologne,0,1,0.519282,0.514564,8.459,9.784,9.828,9.726,9.436,9.635,8.814,10.279,10.287
2014-11-02 16:30:00,5354,(H) FC Cologne,(V) Freiburg,0,1,0.375065,1.46003,9.172,9.828,9.289,9.655,9.635,9.244,9.608,10.287,10.013
2014-11-08 14:30:00,5358,(H) Hoffenheim,(V) FC Cologne,3,4,1.30702,1.19994,10.338,9.289,9.926,10.106,9.244,9.611,10.268,10.013,10.425
2014-11-22 17:30:00,5371,(H) FC Cologne,(V) Hertha Berlin,1,2,1.12625,0.473541,9.111,9.926,9.347,9.602,9.611,9.647,9.436,10.425,9.640
2014-11-29 14:30:00,5377,(H) Bayer Leverkusen,(V) FC Cologne,5,1,0.950144,2.37812,10.273,9.347,8.704,10.580,9.647,9.648,9.776,9.640,9.156
2014-12-06 14:30:00,5317,(H) FC Cologne,(V) Augsburg,1,2,1.19112,1.35221,10.900,8.704,8.878,10.696,9.648,9.745,10.133,9.156,9.066
2014-12-13 14:30:00,5325,(H) Schalke 04,(V) FC Cologne,1,2,1.14183,1.20569,11.735,8.878,9.967,10.045,9.745,9.929,11.704,9.066,10.116
2014-12-16 19:00:00,5332,(H) FC Cologne,(V) Mainz 05,0,0,0.541438,0.482622,9.025,9.967,9.606,9.734,9.929,9.770,9.289,10.116,9.770
2014-12-20 17:30:00,5345,(H) Wolfsburg,(V) FC Cologne,2,1,0.401914,0.527607,10.324,9.606,9.660,10.710,9.770,10.099,9.701,9.770,9.659
2015-01-31 14:30:00,5309,(H) Hamburger SV,(V) FC Cologne,0,2,1.16042,0.601293,9.720,9.660,10.300,9.426,10.099,10.196,10.425,9.659,10.336
2015-02-04 19:00:00,5267,(H) FC Cologne,(V) VfB Stuttgart,0,0,0.310801,0.621159,9.348,10.300,9.937,9.700,10.196,9.869,9.557,10.336,10.094
2015-02-07 14:30:00,5272,(H) FC Cologne,(V) Paderborn,0,0,1.03792,0.58064,7.759,9.937,9.268,8.766,9.869,9.583,9.017,10.094,9.585
2015-02-14 14:30:00,5281,(H) Borussia M.Gladbach,(V) FC Cologne,1,0,0.390044,0.795179,10.459,9.268,9.441,10.199,9.583,9.761,10.372,9.585,9.758
2015-02-21 17:30:00,5295,(H) FC Cologne,(V) Hannover 96,1,1,1.54226,0.979608,9.085,9.441,9.227,9.889,9.761,9.809,9.217,9.758,9.357
2015-02-27 19:30:00,5298,(H) Bayern Munich,(V) FC Cologne,4,1,0.494166,3.92268,13.369,9.227,9.637,11.531,9.809,9.507,12.010,9.357,10.252
2015-03-08 14:30:00,5240,(H) FC Cologne,(V) Eintracht Frankfurt,4,2,1.74567,1.89213,9.692,9.637,10.026,9.803,9.507,9.419,9.813,10.252,10.554
2015-03-14 17:30:00,5248,(H) Borussia Dortmund,(V) FC Cologne,0,0,0.938097,0.5365,10.804,10.026,10.346,11.126,9.419,10.071,9.765,10.554,10.381
2015-03-21 14:30:00,5252,(H) FC Cologne,(V) Werder Bremen,1,1,1.76655,0.570166,9.787,10.346,10.081,9.951,10.071,10.215,9.729,10.381,9.794
2015-04-04 14:30:00,5197,(H) Freiburg,(V) FC Cologne,1,0,0.844825,0.504147,9.648,10.081,9.848,9.790,10.215,10.319,9.722,9.794,9.566
2015-04-12 14:30:00,5211,(H) FC Cologne,(V) Hoffenheim,3,2,2.55523,2.32029,9.304,9.848,9.837,9.894,10.319,10.146,9.385,9.566,9.587
2015-04-18 14:30:00,5216,(H) Hertha Berlin,(V) FC Cologne,0,0,0.54042,1.06799,9.815,9.837,9.956,9.499,10.146,9.977,10.394,9.587,10.046
2015-04-25 14:30:00,5226,(H) FC Cologne,(V) Bayer Leverkusen,1,1,1.30026,1.19204,11.946,9.956,10.329,10.574,9.977,10.028,11.283,10.046,10.203
2015-05-02 14:30:00,5161,(H) Augsburg,(V) FC Cologne,0,0,0.292827,1.43037,8.924,10.329,10.103,8.896,10.028,9.586,10.080,10.203,10.582
2015-05-10 16:30:00,5176,(H) FC Cologne,(V) Schalke 04,2,0,1.52646,0.236428,9.955,10.103,10.441,10.234,9.586,9.946,9.687,10.582,10.411
2015-05-16 14:30:00,5181,(H) Mainz 05,(V) FC Cologne,2,0,1.01035,1.67686,9.520,10.441,9.836,9.343,9.946,9.754,10.160,10.411,10.140
2015-05-23 14:30:00,5186,(H) FC Cologne,(V) Wolfsburg,2,2,0.909494,2.05941,10.701,9.836,9.927,10.245,9.754,9.464,10.370,10.140,10.360
2015-08-16 19:30:00,1029,(H) VfB Stuttgart,(V) FC Cologne,1,3,1.85087,2.98558,10.061,9.927,10.586,10.815,9.464,9.643,9.205,10.360,10.980
2015-08-22 17:30:00,1034,(H) FC Cologne,(V) Wolfsburg,1,1,1.37825,2.14017,10.678,10.586,10.484,10.131,9.643,9.450,10.475,10.980,10.919
2015-08-29 17:30:00,1042,(H) FC Cologne,(V) Hamburger SV,2,1,1.67081,1.44461,9.123,10.484,10.269,8.980,9.450,9.264,9.965,10.919,10.749
2015-09-12 20:30:00,1054,(H) Eintracht Frankfurt,(V) FC Cologne,6,2,0.902695,2.93005,10.754,10.269,9.515,9.978,9.264,9.061,10.876,10.749,10.413
2015-09-19 17:30:00,1062,(H) FC Cologne,(V) Borussia M.Gladbach,1,0,0.541995,0.4042,8.377,9.515,9.356,9.049,9.061,8.967,9.259,10.413,10.215
2015-09-22 22:00:00,1067,(H) Hertha Berlin,(V) FC Cologne,2,0,0.853586,1.34684,9.684,9.356,9.063,9.584,8.967,9.123,10.226,10.215,9.966
2015-09-25 22:30:00,1075,(H) FC Cologne,(V) Ingolstadt,1,1,1.3352,0.638071,10.148,9.063,9.209,9.774,9.123,9.335,10.313,9.966,9.753
2015-10-04 17:30:00,1090,(H) Schalke 04,(V) FC Cologne,0,3,1.32,1.11607,11.101,9.209,10.557,10.224,9.335,9.733,11.008,9.753,10.891
2015-10-18 17:30:00,1100,(H) FC Cologne,(V) Hannover 96,0,1,1.52116,1.26113,9.103,10.557,9.818,9.158,9.733,9.529,9.858,10.891,10.193
2015-10-24 17:30:00,1107,(H) Bayern Munich,(V) FC Cologne,4,0,0.230279,3.69101,12.509,9.818,9.616,12.486,9.529,9.528,10.083,10.193,10.156
2015-10-31 18:30:00,1112,(H) FC Cologne,(V) Hoffenheim,0,0,1.33774,0.90728,9.036,9.616,9.346,8.788,9.528,9.326,10.177,10.156,9.929
2015-11-07 18:30:00,1123,(H) Bayer Leverkusen,(V) FC Cologne,1,2,2.03601,0.457253,10.121,9.346,9.915,10.359,9.326,10.104,9.861,9.929,9.892
2015-11-21 18:30:00,1132,(H) FC Cologne,(V) Mainz 05,0,0,0.868247,0.315868,9.802,9.915,9.762,9.645,10.104,10.002,10.016,9.892,9.660
2015-11-27 23:30:00,1138,(H) Darmstadt,(V) FC Cologne,0,0,0.933778,0.508721,9.286,9.762,9.768,9.580,10.002,10.128,9.817,9.660,9.718
2015-12-05 18:30:00,1150,(H) FC Cologne,(V) Augsburg,0,1,2.36543,2.1005,10.142,9.768,9.486,10.188,10.128,10.084,9.796,9.718,9.296
2015-12-12 18:30:00,1159,(H) Werder Bremen,(V) FC Cologne,1,1,1.22073,1.34869,8.458,9.486,9.354,9.301,10.084,9.981,9.282,9.296,9.449
2015-12-19 18:30:00,1169,(H) FC Cologne,(V) Borussia Dortmund,2,1,0.769926,0.750674,11.187,9.354,9.937,12.124,9.981,10.397,8.983,9.449,9.453
2016-01-23 18:30:00,1175,(H) FC Cologne,(V) VfB Stuttgart,1,3,2.33406,2.63662,9.613,9.937,9.231,9.950,10.397,10.085,9.543,9.453,8.926
2016-01-31 18:30:00,1190,(H) Wolfsburg,(V) FC Cologne,1,1,0.698473,2.04894,9.242,9.231,9.359,10.448,10.085,9.963,8.889,8.926,9.379
2016-02-07 18:30:00,1199,(H) Hamburger SV,(V) FC Cologne,1,1,1.37214,0.197661,9.865,9.359,9.611,9.581,9.963,10.286,10.277,9.379,9.435
2016-02-13 21:30:00,1207,(H) FC Cologne,(V) Eintracht Frankfurt,3,1,2.27377,0.606015,9.316,9.611,9.912,9.173,10.286,10.300,9.995,9.435,9.533
2016-02-20 18:30:00,1215,(H) Borussia M.Gladbach,(V) FC Cologne,1,0,0.568002,0.907861,10.080,9.912,9.829,10.098,10.300,10.290,9.995,9.533,9.608
2016-02-26 23:30:00,1219,(H) FC Cologne,(V) Hertha Berlin,0,1,0.787942,0.842565,10.104,9.829,9.523,10.323,10.290,10.160,9.670,9.608,9.262
2016-03-01 23:00:00,1229,(H) Ingolstadt,(V) FC Cologne,1,1,1.14458,1.40092,9.825,9.523,9.723,10.335,10.160,10.265,9.537,9.262,9.520
2016-03-05 18:30:00,1241,(H) FC Cologne,(V) Schalke 04,1,3,2.44466,2.23816,10.178,9.723,9.212,9.959,10.265,10.115,10.052,9.520,8.976
