Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 22:00:00,5829,(H) Almeria,(V) Espanyol,1,1,0.978788,0.399306,10.000,10.000,9.875,10.000,10.000,10.020,10.000,10.000,9.730
2014-08-29 19:00:00,5836,(H) Getafe,(V) Almeria,1,0,1.31079,1.31774,9.625,9.875,9.687,9.814,10.020,10.092,9.936,9.730,9.658
2014-09-12 20:00:00,5786,(H) Almeria,(V) Cordoba,1,1,1.03628,0.763656,9.687,9.687,9.562,9.835,10.092,9.971,9.790,9.658,9.498
2014-09-21 11:00:00,5801,(H) Real Sociedad,(V) Almeria,1,2,0.603236,1.67935,10.485,9.562,10.168,9.957,9.971,9.823,10.621,9.498,10.423
2014-09-24 19:00:00,5810,(H) Almeria,(V) Atletico Madrid,0,1,0.263228,1.689,10.324,10.168,9.832,10.491,9.823,9.509,9.755,10.423,10.237
2014-09-28 16:00:00,5823,(H) Deportivo La Coruna,(V) Almeria,0,1,0.72135,0.957268,8.788,9.832,9.946,10.004,9.509,9.699,8.870,10.237,10.329
2014-10-04 21:00:00,5758,(H) Almeria,(V) Elche,2,2,2.34067,0.511144,8.801,9.946,9.535,8.892,9.699,9.830,9.828,10.329,9.621
2014-10-19 20:00:00,5772,(H) Villarreal,(V) Almeria,2,0,0.336251,2.75077,10.825,9.535,9.482,10.801,9.830,9.594,10.109,9.621,9.972
2014-10-25 15:00:00,5775,(H) Almeria,(V) Athletic Club,0,1,0.310169,0.921626,9.049,9.482,8.999,9.942,9.594,9.403,9.024,9.972,9.513
2014-11-02 18:00:00,5722,(H) Levante,(V) Almeria,2,1,1.32208,1.46581,8.234,8.999,8.683,8.577,9.403,9.286,9.756,9.513,9.485
2014-11-08 15:00:00,5726,(H) Almeria,(V) Barcelona,1,2,0.710826,2.88307,11.242,8.683,8.948,11.400,9.286,9.146,9.800,9.485,9.732
2014-11-24 19:45:00,5744,(H) Granada,(V) Almeria,0,0,0.0493305,1.26093,9.592,8.948,9.234,9.583,9.146,9.077,10.162,9.732,10.267
2014-12-01 19:45:00,5686,(H) Almeria,(V) Rayo Vallecano,0,1,0.80016,1.25863,9.501,9.234,8.926,9.164,9.077,8.859,10.355,10.267,10.029
