Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-10 20:00:00,6194,(H) Monaco,(V) Lorient,1,2,2.09333,1.6254,10.000,10.000,9.625,10.000,10.000,9.992,10.000,10.000,9.508
2014-08-17 20:00:00,6204,(H) Bordeaux,(V) Monaco,4,1,0.575148,3.76512,10.375,9.625,9.187,10.058,9.992,9.336,10.442,9.508,9.914
2014-08-24 20:00:00,6214,(H) Nantes,(V) Monaco,0,1,0.835173,2.58841,10.250,9.187,9.828,9.981,9.336,9.184,10.331,9.914,10.832
2014-08-30 16:00:00,6216,(H) Monaco,(V) Lille,1,1,1.74105,0.209403,10.797,9.828,9.945,10.405,9.184,9.747,10.297,10.832,10.190
2014-09-12 19:30:00,6145,(H) Lyon,(V) Monaco,2,1,0.920354,1.78993,9.477,9.945,9.703,10.145,9.747,9.754,9.410,10.190,10.087
2014-09-21 16:00:00,6163,(H) Monaco,(V) Guingamp,1,0,1.44179,0.0833917,9.301,9.703,9.728,10.027,9.754,10.037,9.188,10.087,9.648
2014-09-24 18:00:00,6170,(H) Montpellier,(V) Monaco,0,1,0.821933,0.381379,10.710,9.728,10.349,10.103,10.037,10.289,10.621,9.648,10.156
2014-09-27 13:00:00,6175,(H) Monaco,(V) Nice,0,1,0.582276,0.392234,9.758,10.349,9.826,9.334,10.289,9.973,10.288,10.156,9.766
2014-10-05 20:00:00,6123,(H) Paris Saint Germain,(V) Monaco,1,1,1.28795,1.23205,11.129,9.826,10.277,10.901,9.973,10.344,10.483,9.766,10.056
2014-10-18 19:00:00,6128,(H) Monaco,(V) Evian Thonon Gaillard,2,0,2.44399,1.3361,10.661,10.277,10.748,10.052,10.344,10.423,10.525,10.056,10.271
2014-10-25 19:00:00,6137,(H) SC Bastia,(V) Monaco,1,3,2.2563,0.983475,9.400,10.748,11.036,9.381,10.423,10.606,10.021,10.271,10.515
2014-10-31 19:30:00,6144,(H) Monaco,(V) Reims,1,1,1.32581,0.861794,9.704,11.036,10.578,9.540,10.606,10.331,10.114,10.515,10.174
2014-11-09 16:00:00,6093,(H) Saint-Etienne,(V) Monaco,1,1,0.589202,0.805668,10.069,10.578,10.576,10.427,10.331,10.426,9.721,10.174,10.240
2014-11-22 19:00:00,6100,(H) Monaco,(V) Caen,2,2,3.04804,0.456666,9.458,10.576,10.171,9.433,10.426,10.701,9.960,10.240,9.397
2014-11-29 19:00:00,6107,(H) Rennes,(V) Monaco,2,0,0.764203,1.17457,10.282,10.171,9.824,10.550,10.701,10.686,9.771,9.397,9.218
2014-12-02 20:00:00,6038,(H) Monaco,(V) Lens,2,0,1.07556,1.29348,9.824,9.824,10.199,9.698,10.686,10.260,10.143,9.218,9.879
2014-12-05 19:30:00,6046,(H) Toulouse,(V) Monaco,0,2,1.72686,0.342817,9.780,10.199,10.719,9.925,10.260,10.647,9.991,9.879,10.186
2014-12-14 20:00:00,6065,(H) Monaco,(V) Marseille,1,0,1.03529,1.47031,10.953,10.719,10.902,10.632,10.647,10.409,10.247,10.186,10.435
2014-12-20 19:00:00,6068,(H) Metz,(V) Monaco,0,1,1.1,0.742352,9.009,10.902,10.804,9.610,10.409,10.424,9.675,10.435,10.531
2015-01-11 20:00:00,6008,(H) Monaco,(V) Bordeaux,0,0,0.934172,0.73411,8.670,10.804,10.145,9.919,10.424,10.223,8.729,10.531,9.905
2015-01-17 19:00:00,6015,(H) Monaco,(V) Nantes,1,0,2.21733,1.23269,9.888,10.145,10.206,9.380,10.223,10.133,10.477,9.905,9.927
2015-01-24 16:00:00,6020,(H) Lille,(V) Monaco,0,1,0.910793,0.744491,9.629,10.206,10.437,9.526,10.133,10.148,10.132,9.927,10.312
2015-02-01 20:00:00,5962,(H) Monaco,(V) Lyon,0,0,0.83513,0.554624,11.744,10.437,10.639,10.756,10.148,10.245,10.931,10.312,10.272
2015-02-08 13:00:00,5970,(H) Guingamp,(V) Monaco,1,0,1.739,1.14607,10.285,10.639,10.426,10.455,10.245,10.571,9.910,10.272,9.908
2015-02-20 19:30:00,5982,(H) Nice,(V) Monaco,0,1,0.852581,0.541836,10.173,10.426,10.738,10.288,10.571,10.703,10.033,9.908,10.237
2015-03-01 20:00:00,5928,(H) Monaco,(V) Paris Saint Germain,0,0,0.269429,1.25139,10.671,10.738,10.596,10.979,10.703,10.402,9.428,10.237,10.155
2015-03-07 19:00:00,5933,(H) Evian Thonon Gaillard,(V) Monaco,1,3,1.68478,1.24794,10.426,10.596,11.179,9.564,10.402,10.427,10.856,10.155,10.846
2015-03-13 19:30:00,5940,(H) Monaco,(V) SC Bastia,3,0,4.78539,0.127961,10.318,11.179,11.589,10.025,10.427,11.366,10.262,10.846,10.161
2015-03-22 16:00:00,5958,(H) Reims,(V) Monaco,1,3,1.79552,1.14195,9.434,11.589,11.675,9.523,11.366,11.194,9.945,10.161,10.569
