Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-24 14:30:00,5454,(H) Paderborn,(V) Mainz 05,2,2,1.84123,0.35254,10.000,10.000,10.125,10.000,10.000,10.497,10.000,10.000,9.753
2014-08-31 14:30:00,5463,(H) Mainz 05,(V) Hannover 96,0,0,1.0088,0.561787,10.125,10.125,10.000,9.931,10.497,10.342,10.069,9.753,9.595
2014-09-13 14:30:00,5415,(H) Hertha Berlin,(V) Mainz 05,1,3,2.36643,1.71631,9.687,10.000,10.547,9.755,10.342,10.483,9.995,9.595,10.157
2014-09-20 17:30:00,5426,(H) Mainz 05,(V) Borussia Dortmund,2,0,0.974914,2.10376,10.172,10.547,10.828,10.436,10.483,10.064,9.642,10.157,10.685
2014-09-23 19:00:00,5432,(H) Eintracht Frankfurt,(V) Mainz 05,2,2,1.09799,1.45137,9.605,10.828,10.647,9.682,10.064,10.005,10.002,10.685,10.728
2014-09-26 19:30:00,5438,(H) Mainz 05,(V) Hoffenheim,0,0,0.614332,1.08667,10.091,10.647,10.383,9.450,10.005,9.623,10.556,10.728,10.678
2014-10-05 16:30:00,5391,(H) Borussia M.Gladbach,(V) Mainz 05,1,1,1.10201,1.66132,10.720,10.383,10.592,10.415,9.623,9.806,10.378,10.678,10.868
2014-10-18 14:30:00,5393,(H) Mainz 05,(V) Augsburg,2,1,1.06245,1.03873,9.990,10.592,10.566,10.122,9.806,9.766,9.918,10.868,10.750
2014-10-26 14:30:00,5408,(H) Wolfsburg,(V) Mainz 05,3,0,1.6222,4.06466,10.438,10.566,9.909,10.271,9.766,9.407,10.166,10.750,10.590
2014-11-01 14:30:00,5348,(H) Mainz 05,(V) Werder Bremen,1,2,1.19297,1.65943,8.415,9.909,9.160,9.527,9.407,9.195,8.806,10.590,9.886
2014-11-08 14:30:00,5359,(H) Bayer Leverkusen,(V) Mainz 05,0,0,0.293271,2.07319,9.750,9.160,9.432,9.953,9.195,9.065,9.865,9.886,10.451
2014-11-22 14:30:00,5368,(H) Mainz 05,(V) Freiburg,2,2,1.79109,0.691191,10.233,9.432,9.507,10.173,9.065,9.492,10.082,10.451,9.959
2014-11-29 14:30:00,5376,(H) Schalke 04,(V) Mainz 05,4,1,2.04969,1.55889,10.381,9.507,9.101,9.950,9.492,9.854,10.373,9.959,9.315
2014-12-07 14:30:00,5319,(H) Hamburger SV,(V) Mainz 05,2,1,1.02472,2.03325,9.820,9.101,9.156,9.866,9.854,9.730,10.036,9.315,9.622
2014-12-13 17:30:00,5327,(H) Mainz 05,(V) VfB Stuttgart,1,1,1.35199,0.54527,9.130,9.156,9.025,9.440,9.730,9.734,9.596,9.622,9.289
2014-12-16 19:00:00,5332,(H) FC Cologne,(V) Mainz 05,0,0,0.482622,0.541438,9.967,9.025,9.386,9.929,9.734,9.893,10.116,9.289,9.635
2014-12-19 19:30:00,5339,(H) Mainz 05,(V) Bayern Munich,1,2,0.490212,0.831278,12.215,9.386,9.718,11.710,9.893,10.137,10.428,9.635,9.544
2015-01-31 14:30:00,5306,(H) Mainz 05,(V) Paderborn,5,0,2.8788,0.717538,9.574,9.718,10.807,9.457,10.137,10.382,10.229,9.544,10.300
2015-02-03 19:00:00,5262,(H) Hannover 96,(V) Mainz 05,1,1,1.19042,1.7109,9.858,10.807,10.695,9.716,10.382,10.210,10.310,10.300,10.558
2015-02-07 14:30:00,5275,(H) Mainz 05,(V) Hertha Berlin,0,2,1.5201,1.77083,8.540,10.695,9.531,9.119,10.210,9.750,9.249,10.558,9.668
2015-02-13 19:30:00,5280,(H) Borussia Dortmund,(V) Mainz 05,4,2,0.691415,2.74589,10.693,9.531,9.446,10.675,9.750,9.593,10.118,9.668,9.919
2015-02-21 14:30:00,5292,(H) Mainz 05,(V) Eintracht Frankfurt,3,1,1.29637,0.851176,10.489,9.446,10.082,10.071,9.593,9.699,10.327,9.919,10.285
2015-02-28 14:30:00,5301,(H) Hoffenheim,(V) Mainz 05,2,0,2.16818,2.25024,9.840,10.082,9.646,10.365,9.699,9.970,9.536,10.285,9.743
2015-03-07 17:30:00,5239,(H) Mainz 05,(V) Borussia M.Gladbach,2,2,1.21471,1.44907,9.917,9.646,9.589,9.627,9.970,9.701,10.270,9.743,9.808
2015-03-14 14:30:00,5243,(H) Augsburg,(V) Mainz 05,0,2,1.62842,0.94984,10.332,9.589,10.400,10.007,9.701,10.072,10.220,9.808,10.366
