Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2016-08-01 20:30:00,2596,(H) FC Krasnodar,(V) Tom Tomsk,3,0,0.158377,1.98579,10.966,10.000,9.616,10.669,10.000,9.835,10.087,10.000,9.854
2016-08-07 20:00:00,2601,(H) Lokomotiv Moscow,(V) Tom Tomsk,2,2,0.499815,2.63734,10.744,9.616,10.023,10.687,9.835,9.639,10.311,9.854,10.628
2016-08-14 16:30:00,2609,(H) Tom Tomsk,(V) FC Ufa,1,0,0.523871,0.444804,9.768,10.023,10.084,9.978,9.639,9.619,9.689,10.628,10.498
2016-08-20 22:30:00,2616,(H) FC Rostov,(V) Tom Tomsk,3,0,0.824801,1.50381,10.475,10.084,9.557,10.658,9.619,9.834,9.846,10.498,9.880
2016-08-27 16:30:00,2623,(H) Tom Tomsk,(V) CSKA Moscow,0,1,0.410996,0.641557,11.563,9.557,9.684,11.149,9.834,9.980,10.750,9.880,9.780
2016-09-10 16:30:00,2630,(H) Amkar,(V) Tom Tomsk,1,0,0.487281,0.319588,10.018,9.684,9.643,10.119,9.980,10.182,9.921,9.780,9.648
2016-09-17 15:00:00,2638,(H) Tom Tomsk,(V) Arsenal Tula,1,0,0.413294,0.358811,8.637,9.643,9.516,9.395,10.182,9.874,9.157,9.648,9.637
2016-09-26 20:30:00,2652,(H) Rubin Kazan,(V) Tom Tomsk,2,1,0.732446,1.36894,9.936,9.516,9.496,10.336,9.874,9.955,9.575,9.637,9.656
2016-10-01 13:00:00,2653,(H) Tom Tomsk,(V) Ural,1,1,1.0706,0.725315,9.558,9.496,9.386,9.724,9.955,9.859,9.797,9.656,9.480
2016-10-16 17:30:00,2666,(H) FC Orenburg,(V) Tom Tomsk,3,1,1.35381,2.57427,8.905,9.386,8.891,9.682,9.859,9.635,9.060,9.480,9.305
2016-10-22 13:00:00,2670,(H) Tom Tomsk,(V) Anzhi Makhachkala,0,3,0.759527,0.896404,9.965,8.891,8.284,9.674,9.635,9.486,10.192,9.305,8.686
2016-10-30 18:00:00,2965,(H) Zenit St. Petersburg,(V) Tom Tomsk,1,0,0.517489,1.21085,11.521,8.284,8.968,11.227,9.486,9.873,10.143,8.686,9.099
2016-11-05 12:00:00,2717,(H) Tom Tomsk,(V) Spartak Moscow,0,1,0.281579,0.759305,11.206,8.968,9.152,9.903,9.873,9.636,11.207,9.099,9.370
2016-11-21 20:00:00,2732,(H) FK Akhmat,(V) Tom Tomsk,0,0,0.0181321,0.293462,11.121,9.152,9.769,10.644,9.636,9.944,10.267,9.370,9.788
2016-11-27 15:00:00,2738,(H) Krylya Sovetov Samara,(V) Tom Tomsk,3,0,0.463719,1.71672,9.229,9.769,9.009,10.228,9.944,9.827,8.980,9.788,9.274
2016-12-01 20:30:00,3271,(H) Tom Tomsk,(V) Lokomotiv Moscow,1,6,0.501302,1.85693,10.227,9.009,7.938,10.445,9.827,9.518,9.715,9.274,8.348
2016-12-05 14:00:00,3276,(H) FC Ufa,(V) Tom Tomsk,1,0,0.465382,0.885629,10.239,7.938,8.388,10.444,9.518,9.769,9.833,8.348,8.699
2017-03-03 16:00:00,4298,(H) Tom Tomsk,(V) FC Rostov,0,6,0.0556783,1.17955,10.467,8.388,7.283,10.164,9.769,9.462,10.245,8.699,7.741
2017-03-11 11:00:00,4307,(H) CSKA Moscow,(V) Tom Tomsk,4,0,0.150432,2.06429,11.116,7.283,7.366,10.360,9.462,9.333,10.473,7.741,8.027
2017-03-18 08:30:00,4314,(H) Tom Tomsk,(V) Amkar,1,0,0.212051,0.488486,10.369,7.366,8.242,9.911,9.333,9.283,10.502,8.027,8.840
2017-04-01 15:30:00,4319,(H) Arsenal Tula,(V) Tom Tomsk,3,0,0.150324,0.876863,9.431,8.242,7.914,9.534,9.283,9.289,10.131,8.840,8.719
2017-04-10 13:00:00,4330,(H) Tom Tomsk,(V) Rubin Kazan,2,2,0.973182,3.50517,9.449,7.914,8.173,10.073,9.289,8.727,9.463,8.719,9.413
2017-04-16 13:00:00,4336,(H) Ural,(V) Tom Tomsk,1,0,0.237197,1.1317,10.357,8.173,8.594,9.565,8.727,8.838,10.894,9.413,9.882
2017-04-23 10:00:00,4347,(H) Tom Tomsk,(V) FC Orenburg,1,2,0.300429,1.9734,9.948,8.594,8.558,10.554,8.838,8.724,9.584,9.882,9.851
2017-04-27 17:30:00,4354,(H) Anzhi Makhachkala,(V) Tom Tomsk,3,3,1.29389,4.09545,9.930,8.558,9.026,10.388,8.724,8.565,9.644,9.851,10.625
2017-05-01 11:00:00,4360,(H) Tom Tomsk,(V) Zenit St. Petersburg,0,2,0.142083,1.62729,11.007,9.026,8.896,11.156,8.565,8.716,10.036,10.625,10.224
2017-05-06 17:00:00,4367,(H) Spartak Moscow,(V) Tom Tomsk,1,0,0.406117,1.98632,11.304,8.896,9.373,10.710,8.716,8.944,10.625,10.224,10.594
2017-05-14 10:00:00,4381,(H) Tom Tomsk,(V) FK Akhmat,1,2,0.509832,1.51114,11.074,9.373,9.423,10.768,8.944,9.025,10.523,10.594,10.452
