Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-16 12:45:00,4749,(H) Manchester United,(V) Swansea,1,2,1.16635,0.278076,10.000,10.000,9.625,10.000,10.000,10.097,10.000,10.000,9.403
2014-08-24 16:00:00,4767,(H) Sunderland,(V) Manchester United,1,1,0.941557,0.666489,10.125,9.625,9.875,9.952,10.097,10.255,10.298,9.403,9.683
2014-08-30 12:45:00,4769,(H) Burnley,(V) Manchester United,0,0,0.467281,0.513746,9.500,9.875,9.906,9.659,10.255,10.219,9.903,9.683,9.875
2014-09-14 16:00:00,4727,(H) Manchester United,(V) Queens Park Rangers,4,0,2.20911,0.563524,9.297,9.906,10.629,9.772,10.219,10.394,9.431,9.875,10.228
2014-09-21 13:30:00,4736,(H) Leicester,(V) Manchester United,5,3,1.71191,2.5422,10.289,10.629,10.169,9.529,10.394,10.095,10.877,10.228,10.223
2014-09-27 15:00:00,4740,(H) Manchester United,(V) West Ham,2,1,0.520246,1.27452,10.311,10.169,10.329,10.197,10.095,9.807,10.028,10.223,10.488
2014-10-05 12:00:00,4695,(H) Manchester United,(V) Everton,2,1,1.6239,2.13558,9.683,10.329,10.292,9.896,9.807,9.576,9.843,10.488,10.580
2014-10-20 20:00:00,4708,(H) West Bromwich Albion,(V) Manchester United,2,2,0.934042,0.61662,10.029,10.292,10.351,10.289,9.576,9.959,9.789,10.580,10.428
2014-10-26 16:00:00,4717,(H) Manchester United,(V) Chelsea,1,1,1.84074,0.989916,11.644,10.351,10.549,10.987,9.959,10.304,10.622,10.428,10.139
2014-11-02 13:30:00,4656,(H) Manchester City,(V) Manchester United,1,0,0.727924,2.56723,11.240,10.549,10.597,10.681,10.304,10.063,10.715,10.139,10.618
2014-11-08 15:00:00,4661,(H) Manchester United,(V) Crystal Palace,1,0,0.956776,0.400837,8.944,10.597,10.309,9.912,10.063,10.039,8.851,10.618,10.162
2014-11-22 17:30:00,4675,(H) Arsenal,(V) Manchester United,1,2,1.2791,2.00193,10.309,10.309,10.684,11.248,10.039,10.286,9.114,10.162,10.456
2014-11-29 15:00:00,4683,(H) Manchester United,(V) Hull,3,0,1.76885,0.230407,9.208,10.684,10.940,9.096,10.286,10.248,10.021,10.456,10.588
2014-12-02 19:45:00,4591,(H) Manchester United,(V) Stoke,2,1,1.91104,1.29092,9.455,10.940,10.694,10.048,10.248,10.228,9.480,10.588,10.281
2014-12-08 20:00:00,4608,(H) Southampton,(V) Manchester United,1,2,0.799261,1.8287,9.975,10.694,10.889,9.831,10.228,9.996,10.214,10.281,10.897
2014-12-14 13:30:00,4616,(H) Manchester United,(V) Liverpool,3,0,1.79543,1.87114,9.774,10.889,11.235,9.900,9.996,9.828,9.762,10.897,11.257
2014-12-20 15:00:00,4624,(H) Aston Villa,(V) Manchester United,1,1,1.06851,0.575806,9.638,11.235,10.961,9.417,9.828,9.973,10.367,11.257,11.036
2014-12-26 15:00:00,4636,(H) Manchester United,(V) Newcastle United,3,1,1.86147,1.03151,9.488,10.961,10.968,9.551,9.973,9.950,9.878,11.036,10.914
2014-12-28 12:00:00,4639,(H) Tottenham,(V) Manchester United,0,0,2.2613,0.888,10.175,10.968,10.895,9.857,9.950,10.395,10.392,10.914,10.565
2015-01-01 12:45:00,4551,(H) Stoke,(V) Manchester United,1,1,0.932262,1.4082,10.201,10.895,10.847,9.984,10.395,10.298,10.158,10.565,10.707
2015-01-11 16:00:00,4570,(H) Manchester United,(V) Southampton,0,1,1.19228,1.15706,11.209,10.847,10.563,11.139,10.298,10.392,9.901,10.707,10.122
2015-01-17 15:00:00,4574,(H) Queens Park Rangers,(V) Manchester United,0,2,1.55645,0.929623,9.374,10.563,10.891,9.981,10.392,10.571,9.426,10.122,10.416
2015-01-31 15:00:00,4583,(H) Manchester United,(V) Leicester,3,1,1.7369,0.380882,9.513,10.891,10.921,9.638,10.571,10.552,9.734,10.416,10.281
2015-02-08 16:15:00,4524,(H) West Ham,(V) Manchester United,1,1,1.21344,0.86518,10.088,10.921,10.838,9.694,10.552,10.550,10.494,10.281,10.372
2015-02-11 19:45:00,4531,(H) Manchester United,(V) Burnley,3,1,1.62116,1.85067,9.014,10.838,10.757,9.174,10.550,10.024,9.708,10.372,10.638
2015-02-21 15:00:00,4539,(H) Swansea,(V) Manchester United,2,1,1.47171,1.04218,9.043,10.757,10.203,9.663,10.024,10.166,9.429,10.638,10.103
2015-02-28 15:00:00,4550,(H) Manchester United,(V) Sunderland,2,0,3.03534,0.272806,9.092,10.203,10.300,9.496,10.166,10.564,9.371,10.103,9.604
2015-03-04 19:45:00,4487,(H) Newcastle United,(V) Manchester United,0,1,1.68865,1.19246,9.153,10.300,10.388,9.370,10.564,10.515,9.811,9.604,9.907
2015-03-15 16:00:00,4501,(H) Manchester United,(V) Tottenham,3,0,1.02781,0.206431,10.826,10.388,11.123,10.255,10.515,10.530,10.591,9.907,10.498
2015-03-22 13:30:00,4510,(H) Liverpool,(V) Manchester United,1,2,1.22632,0.557648,11.503,11.123,11.593,10.719,10.530,10.869,10.801,10.498,10.782
2015-04-04 15:00:00,4443,(H) Manchester United,(V) Aston Villa,3,1,1.9836,0.311787,9.710,11.593,11.497,9.436,10.869,10.804,10.218,10.782,10.598
2015-04-12 16:00:00,4459,(H) Manchester United,(V) Manchester City,4,2,2.66017,1.75844,10.954,11.497,11.736,11.505,10.804,11.080,9.561,10.598,10.488
2015-04-18 17:30:00,4465,(H) Chelsea,(V) Manchester United,1,0,0.744613,1.1493,10.667,11.736,11.344,10.723,11.080,11.015,10.016,10.488,10.346
2015-04-26 13:30:00,4476,(H) Everton,(V) Manchester United,3,0,0.750462,1.07922,10.509,11.344,10.510,10.150,11.015,10.842,10.225,10.346,9.773
2015-05-02 17:30:00,4405,(H) Manchester United,(V) West Bromwich Albion,0,1,2.10841,0.317533,9.710,10.510,9.935,9.265,10.842,10.770,10.288,9.773,9.079
2015-05-09 17:30:00,4415,(H) Crystal Palace,(V) Manchester United,1,2,2.29775,1.04344,9.597,9.935,10.225,9.987,10.770,11.013,9.645,9.079,9.282
2015-05-17 16:00:00,4427,(H) Manchester United,(V) Arsenal,1,1,0.715214,1.06814,10.889,10.225,10.266,11.250,11.013,10.859,9.530,9.282,9.307
2015-05-24 15:00:00,4435,(H) Hull,(V) Manchester United,0,0,0.399522,0.984196,8.918,10.266,10.054,9.448,10.859,10.485,9.500,9.307,9.626
2015-08-08 15:45:00,81,(H) Manchester United,(V) Tottenham,1,0,0.627539,0.6746,10.094,10.054,10.189,10.015,10.485,10.231,10.184,9.626,9.902
2015-08-14 22:45:00,91,(H) Aston Villa,(V) Manchester United,0,1,0.660404,0.219118,9.542,10.189,10.402,9.617,10.231,10.313,9.987,9.902,10.188
2015-08-22 15:45:00,101,(H) Manchester United,(V) Newcastle United,0,0,1.2491,0.4384,9.251,10.402,9.989,9.557,10.313,10.202,9.759,10.188,9.753
2015-08-30 19:00:00,120,(H) Swansea,(V) Manchester United,2,1,1.28089,0.971183,10.330,9.989,9.949,10.813,10.202,10.557,9.616,9.753,9.516
2015-09-12 20:30:00,127,(H) Manchester United,(V) Liverpool,3,1,1.46206,1.02572,8.969,9.949,10.079,9.949,10.557,10.389,8.924,9.516,9.634
