Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-17 13:30:00,4756,(H) Liverpool,(V) Southampton,2,1,1.55248,1.33192,10.000,10.000,9.875,10.000,10.000,10.180,10.000,10.000,9.820
2014-08-23 15:00:00,4762,(H) Southampton,(V) West Bromwich Albion,0,0,0.665853,0.665791,9.875,9.875,9.750,10.048,10.180,10.022,9.702,9.820,9.665
2014-08-30 15:00:00,4774,(H) West Ham,(V) Southampton,1,3,1.57513,0.635223,10.313,9.750,10.516,10.313,10.022,10.455,10.062,9.665,10.154
2014-09-13 15:00:00,4722,(H) Southampton,(V) Newcastle United,4,0,2.11739,1.15026,9.484,10.516,11.133,9.804,10.455,10.409,9.586,10.154,10.645
2014-09-20 15:00:00,4730,(H) Swansea,(V) Southampton,0,1,0.750244,0.520262,10.605,11.133,11.376,9.689,10.409,10.411,10.940,10.645,11.036
2014-09-27 15:00:00,4741,(H) Southampton,(V) Queens Park Rangers,2,1,2.34463,0.456323,8.796,11.376,10.856,9.493,10.411,10.529,9.247,11.036,10.242
2014-10-05 14:05:00,4696,(H) Tottenham,(V) Southampton,1,0,1.14587,0.898735,9.859,10.856,10.482,9.902,10.529,10.559,10.025,10.242,10.001
2014-10-18 15:00:00,4703,(H) Southampton,(V) Sunderland,8,0,3.71097,0.92175,10.061,10.482,12.252,9.928,10.559,10.974,9.924,10.001,11.159
2014-10-25 15:00:00,4710,(H) Southampton,(V) Stoke,1,0,1.3758,0.867568,9.563,12.252,11.705,9.563,10.974,10.623,9.908,11.159,10.844
2014-11-01 15:00:00,4655,(H) Hull,(V) Southampton,0,1,1.90484,0.256678,10.290,11.705,11.726,9.614,10.623,10.908,10.785,10.844,10.792
2014-11-08 15:00:00,4663,(H) Southampton,(V) Leicester,2,0,1.00528,0.540434,8.924,11.726,11.400,9.680,10.908,10.592,9.259,10.792,10.668
2014-11-24 20:00:00,4678,(H) Aston Villa,(V) Southampton,1,1,0.863156,1.13228,9.081,11.400,10.945,9.310,10.592,10.329,9.942,10.668,10.679
2014-11-30 13:30:00,4687,(H) Southampton,(V) Manchester City,0,3,0.804381,2.13214,10.936,10.945,10.068,10.606,10.329,9.941,10.279,10.679,10.036
2014-12-03 19:45:00,4598,(H) Arsenal,(V) Southampton,1,0,0.570955,2.37332,10.197,10.068,9.975,10.804,9.941,9.831,9.445,10.036,10.214
2014-12-08 20:00:00,4608,(H) Southampton,(V) Manchester United,1,2,1.8287,0.799261,10.694,9.975,9.780,10.228,9.831,10.063,10.281,10.214,9.598
2014-12-13 15:00:00,4609,(H) Burnley,(V) Southampton,1,0,1.713,0.396158,9.241,9.780,9.520,9.591,10.063,10.399,9.665,9.598,9.161
2014-12-20 15:00:00,4623,(H) Southampton,(V) Everton,3,0,2.21266,0.597999,10.468,9.520,10.382,9.751,10.399,10.516,10.671,9.161,9.760
2014-12-26 15:00:00,4635,(H) Crystal Palace,(V) Southampton,1,3,1.30288,0.379447,9.452,10.382,10.775,10.170,10.516,10.785,9.403,9.760,10.065
2014-12-28 14:05:00,4640,(H) Southampton,(V) Chelsea,1,1,0.528455,0.521788,11.477,10.775,10.825,11.433,10.785,10.824,9.980,10.065,9.917
2015-01-01 15:00:00,4555,(H) Southampton,(V) Arsenal,2,0,2.41442,0.849285,10.859,10.825,11.209,11.020,10.824,11.139,9.919,9.917,9.901
2015-01-11 16:00:00,4570,(H) Manchester United,(V) Southampton,0,1,1.15706,1.19228,10.847,11.209,11.493,10.298,11.139,11.045,10.707,9.901,10.486
2015-01-17 17:30:00,4577,(H) Newcastle United,(V) Southampton,1,2,0.432026,0.856732,9.447,11.493,11.356,9.811,11.045,10.755,9.683,10.486,10.766
2015-02-01 16:00:00,4514,(H) Southampton,(V) Swansea,0,1,1.62682,0.262557,8.414,11.356,10.245,8.817,10.755,10.487,9.421,10.766,9.714
2015-02-07 15:00:00,4520,(H) Queens Park Rangers,(V) Southampton,0,1,0.963892,1.03037,8.941,10.245,10.294,10.082,10.487,10.494,8.939,9.714,9.912
2015-02-11 19:45:00,4532,(H) Southampton,(V) West Ham,0,0,1.68446,0.125464,10.171,10.294,10.138,9.696,10.494,10.559,10.403,9.912,9.520
2015-02-22 16:15:00,4544,(H) Southampton,(V) Liverpool,0,2,0.869183,0.695778,11.152,10.138,9.766,10.847,10.559,10.549,10.240,9.520,9.032
2015-02-28 15:00:00,4546,(H) West Bromwich Albion,(V) Southampton,1,0,0.579867,1.08916,9.602,9.766,9.600,9.607,10.549,10.311,10.017,9.032,9.281
2015-03-03 19:45:00,4484,(H) Southampton,(V) Crystal Palace,1,0,2.22869,0.392674,10.679,9.600,9.995,9.989,10.311,10.565,10.708,9.281,9.304
2015-03-15 13:30:00,4499,(H) Chelsea,(V) Southampton,1,1,1.82802,3.19317,10.539,9.995,10.256,10.665,10.565,10.374,9.859,9.304,9.909
2015-03-21 15:00:00,4506,(H) Southampton,(V) Burnley,2,0,1.92097,1.05022,10.142,10.256,10.602,9.723,10.374,10.304,10.347,9.909,10.176
2015-04-04 15:00:00,4441,(H) Everton,(V) Southampton,1,0,0.533646,1.02048,10.171,10.602,10.369,9.741,10.304,10.167,10.539,10.176,10.263
2015-04-11 15:00:00,4453,(H) Southampton,(V) Hull,2,0,2.37369,0.737337,9.219,10.369,10.456,10.099,10.167,10.434,9.220,10.263,9.968
2015-04-18 15:00:00,4464,(H) Stoke,(V) Southampton,2,1,1.36108,2.26451,9.649,10.456,10.129,9.393,10.434,10.073,10.429,9.968,10.184
2015-04-25 12:45:00,4468,(H) Southampton,(V) Tottenham,2,2,1.39327,0.531276,10.046,10.129,9.983,9.944,10.073,10.131,10.257,10.184,9.862
2015-05-02 15:00:00,4402,(H) Sunderland,(V) Southampton,2,1,0.906357,1.97694,8.799,9.983,9.562,9.281,10.131,9.776,9.485,9.862,9.910
2015-05-09 15:00:00,4412,(H) Leicester,(V) Southampton,2,0,0.348109,1.64129,10.277,9.562,9.366,10.528,9.776,9.766,9.538,9.910,9.765
2015-05-16 12:45:00,4419,(H) Southampton,(V) Aston Villa,6,1,3.59558,1.18593,10.492,9.366,10.773,10.134,9.766,10.335,10.224,9.765,10.402
2015-05-24 15:00:00,4437,(H) Manchester City,(V) Southampton,2,0,0.775853,2.44073,12.317,10.773,10.784,11.352,10.335,10.298,11.107,10.402,10.619
2015-08-09 16:30:00,87,(H) Newcastle United,(V) Southampton,2,2,1.2529,1.54613,9.031,10.784,10.471,9.487,10.298,10.147,9.481,10.619,10.533
2015-08-15 15:45:00,92,(H) Southampton,(V) Everton,0,3,1.06214,1.39628,9.633,10.471,9.386,9.776,10.147,9.846,9.654,10.533,9.522
2015-08-23 19:00:00,109,(H) Watford,(V) Southampton,0,0,0.68359,1.17588,9.845,9.386,9.626,9.793,9.846,9.835,9.979,9.522,9.884
2015-08-30 16:30:00,119,(H) Southampton,(V) Norwich,3,0,2.85501,0.639434,10.063,9.626,10.360,10.838,9.835,10.515,9.164,9.884,9.775
2015-09-12 18:00:00,125,(H) West Bromwich Albion,(V) Southampton,0,0,1.00731,0.409143,10.184,10.360,10.441,9.609,10.515,10.563,10.708,9.775,9.984
2015-09-20 19:00:00,139,(H) Southampton,(V) Manchester United,2,3,1.83663,1.65119,10.079,10.441,9.975,10.389,10.563,10.441,9.634,9.984,9.475
2015-09-26 18:00:00,142,(H) Southampton,(V) Swansea,3,1,1.55418,1.41962,10.214,9.975,10.410,9.768,10.441,10.181,10.359,9.475,10.037
2015-10-03 20:30:00,157,(H) Chelsea,(V) Southampton,1,3,1.58246,0.520175,10.235,10.410,10.991,10.476,10.181,10.645,9.809,10.037,10.339
2015-10-17 18:00:00,162,(H) Southampton,(V) Leicester,2,2,1.46668,2.78648,9.985,10.991,10.614,10.201,10.645,10.079,9.928,10.339,10.441
2015-10-25 20:15:00,180,(H) Liverpool,(V) Southampton,1,1,1.56383,0.682823,10.249,10.614,10.648,10.734,10.079,10.588,9.644,10.441,10.146
2015-11-01 20:00:00,189,(H) Southampton,(V) Bournemouth,2,0,1.15966,0.712132,8.434,10.648,10.469,8.368,10.588,10.020,9.909,10.146,10.350
2015-11-07 19:00:00,196,(H) Sunderland,(V) Southampton,0,1,1.79578,0.299104,9.099,10.469,10.502,9.299,10.020,10.339,9.921,10.350,10.244
2015-11-21 19:00:00,203,(H) Southampton,(V) Stoke,0,1,0.709485,1.19495,9.643,10.502,9.912,9.728,10.339,9.940,9.813,10.244,9.883
2015-11-28 19:00:00,215,(H) Manchester City,(V) Southampton,3,1,1.24478,2.12331,9.710,9.912,9.487,10.639,9.940,10.020,8.930,9.883,9.489
2015-12-05 19:00:00,227,(H) Southampton,(V) Aston Villa,1,1,2.86051,1.058,8.879,9.487,9.210,9.403,10.020,10.191,9.355,9.489,8.880
2015-12-12 19:00:00,234,(H) Crystal Palace,(V) Southampton,1,0,0.890411,1.31177,10.759,9.210,9.472,9.608,10.191,10.065,11.150,8.880,9.428
2015-12-19 19:00:00,242,(H) Southampton,(V) Tottenham,0,2,0.83385,1.47453,10.218,9.472,9.034,9.925,10.065,9.745,10.117,9.428,9.135
2015-12-26 23:45:00,260,(H) Southampton,(V) Arsenal,4,0,2.4303,0.83106,10.892,9.034,10.373,10.744,9.745,10.270,10.096,9.135,9.850
2015-12-28 21:30:00,268,(H) West Ham,(V) Southampton,2,1,1.3709,1.79562,10.047,10.373,10.167,9.566,10.270,10.113,10.711,9.850,10.046
2016-01-02 19:00:00,276,(H) Norwich,(V) Southampton,1,0,0.932294,1.50509,10.006,10.167,10.002,9.539,10.113,9.951,10.486,10.046,10.174
2016-01-13 23:45:00,284,(H) Southampton,(V) Watford,2,0,1.7224,0.11543,10.336,10.002,10.460,10.803,9.951,10.441,9.357,10.174,9.943
2016-01-16 19:00:00,294,(H) Southampton,(V) West Bromwich Albion,3,0,1.42623,0.410757,10.525,10.460,11.101,10.239,10.441,10.519,10.251,9.943,10.391
2016-01-23 19:00:00,303,(H) Manchester United,(V) Southampton,0,1,0.83591,0.187217,10.240,11.101,11.261,10.544,10.519,10.812,9.811,10.391,10.459
2016-02-02 23:45:00,311,(H) Arsenal,(V) Southampton,0,0,0.93405,3.38487,10.108,11.261,11.098,10.596,10.812,10.270,9.424,10.459,10.938
2016-02-06 21:30:00,328,(H) Southampton,(V) West Ham,1,0,1.06493,0.970583,10.746,11.098,11.135,10.139,10.270,10.136,10.477,10.938,10.924
2016-02-13 19:00:00,332,(H) Swansea,(V) Southampton,0,1,1.19353,0.699012,9.641,11.135,11.137,9.423,10.136,10.206,10.151,10.924,10.982
2016-02-27 19:00:00,344,(H) Southampton,(V) Chelsea,1,2,1.01074,0.631036,11.212,11.137,10.781,11.070,10.206,10.392,9.927,10.982,10.248
2016-03-01 23:45:00,350,(H) Bournemouth,(V) Southampton,2,0,0.954161,1.41228,9.302,10.781,10.036,9.992,10.392,10.302,9.349,10.248,9.763
2016-03-05 19:00:00,360,(H) Southampton,(V) Sunderland,1,1,1.54587,1.31562,9.737,10.036,9.836,9.935,10.302,10.143,9.799,9.763,9.589
2016-03-12 19:00:00,370,(H) Stoke,(V) Southampton,1,2,0.874966,1.06676,9.975,9.836,10.246,10.012,10.143,10.187,9.970,9.589,10.107
2016-03-20 17:30:00,380,(H) Southampton,(V) Liverpool,3,2,1.56873,1.29046,11.486,10.246,10.681,10.743,10.187,10.271,10.858,10.107,10.350
2016-04-03 16:30:00,392,(H) Leicester,(V) Southampton,1,0,0.670068,1.38701,10.568,10.681,10.528,10.594,10.271,10.298,10.026,10.350,10.323
2016-04-09 18:00:00,396,(H) Southampton,(V) Newcastle United,3,1,1.78477,0.165982,9.270,10.528,10.588,10.094,10.298,10.527,9.296,10.323,10.037
2016-04-16 18:00:00,407,(H) Everton,(V) Southampton,1,1,1.38323,0.318721,9.928,10.588,10.548,10.084,10.527,10.807,10.046,10.037,9.898
2016-04-23 18:00:00,421,(H) Aston Villa,(V) Southampton,2,4,3.6648,1.47192,8.155,10.548,10.575,9.075,10.807,11.047,9.053,9.898,9.764
2016-05-01 19:30:00,435,(H) Southampton,(V) Manchester City,4,2,2.84362,1.12719,11.726,10.575,11.238,10.659,11.047,11.254,11.079,9.764,10.039
2016-05-08 16:30:00,444,(H) Tottenham,(V) Southampton,1,2,1.30812,2.55547,11.364,11.238,11.645,11.209,11.254,11.056,10.266,10.039,10.783
2016-05-15 18:00:00,455,(H) Southampton,(V) Crystal Palace,4,1,2.32278,1.24857,9.852,11.645,11.822,9.900,11.056,10.911,9.968,10.783,10.936
2016-08-13 18:00:00,466,(H) Southampton,(V) Watford,1,1,0.937328,0.180046,9.188,11.822,11.039,9.455,10.911,10.611,9.682,10.936,10.308
2016-08-19 23:00:00,471,(H) Manchester United,(V) Southampton,2,0,0.613233,1.36553,10.532,11.039,10.537,10.387,10.611,10.492,10.174,10.308,10.088
2016-08-27 18:00:00,484,(H) Southampton,(V) Sunderland,1,1,0.613743,1.39142,9.891,10.537,10.250,9.853,10.492,10.013,10.002,10.088,10.136
2016-09-10 18:00:00,494,(H) Arsenal,(V) Southampton,2,1,1.17522,1.89219,11.065,10.250,10.329,10.815,10.013,10.159,10.347,10.136,10.243
2016-09-18 17:15:00,509,(H) Southampton,(V) Swansea,1,0,2.15218,0.490661,10.270,10.329,10.439,9.445,10.159,10.271,10.691,10.243,10.065
2016-09-25 19:00:00,519,(H) West Ham,(V) Southampton,0,3,2.97877,0.693818,8.783,10.439,10.900,10.112,10.271,10.927,8.732,10.065,10.036
2016-10-02 17:15:00,528,(H) Leicester,(V) Southampton,0,0,0.920963,0.446309,9.806,10.900,10.751,10.137,10.927,10.973,9.697,10.036,9.958
2016-10-16 19:00:00,539,(H) Southampton,(V) Burnley,3,1,4.21181,1.03126,10.150,10.751,10.976,9.309,10.973,11.227,10.582,9.958,9.694
