Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-16 17:30:00,4755,(H) Arsenal,(V) Crystal Palace,2,1,1.55411,0.158151,10.000,10.000,10.125,10.000,10.000,10.224,10.000,10.000,9.776
2014-08-23 17:30:00,4764,(H) Everton,(V) Arsenal,2,2,1.43355,1.33429,10.125,10.125,10.250,9.959,10.224,10.308,10.291,9.776,10.005
2014-08-31 16:00:00,4778,(H) Leicester,(V) Arsenal,1,1,2.29649,0.809743,9.687,10.250,10.234,9.927,10.308,10.709,9.823,10.005,9.713
2014-09-13 12:45:00,4719,(H) Arsenal,(V) Manchester City,2,2,2.07804,2.30834,10.265,10.234,10.117,10.142,10.709,10.385,9.967,9.713,9.709
2014-09-20 15:00:00,4731,(H) Aston Villa,(V) Arsenal,0,3,1.36224,0.649013,10.743,10.117,11.148,10.155,10.385,10.631,10.611,9.709,10.631
2014-09-27 17:30:00,4746,(H) Arsenal,(V) Tottenham,1,1,1.2647,0.673535,9.263,11.148,10.552,9.689,10.631,10.418,9.459,10.631,10.065
2014-10-05 14:05:00,4697,(H) Chelsea,(V) Arsenal,2,0,0.330699,1.40263,11.670,10.552,10.457,11.361,10.418,10.511,10.194,10.065,9.990
2014-10-18 15:00:00,4705,(H) Arsenal,(V) Hull,2,2,2.14845,0.552062,9.918,10.457,10.197,9.557,10.511,10.547,10.140,9.990,9.503
2014-10-25 15:00:00,4711,(H) Sunderland,(V) Arsenal,0,2,1.47081,0.441491,8.291,10.197,10.346,9.513,10.547,10.671,8.766,9.503,9.686
2014-11-01 15:00:00,4652,(H) Arsenal,(V) Burnley,3,0,4.3298,0.684259,8.510,10.346,10.512,9.441,10.671,11.150,8.964,9.686,9.219
2014-11-09 16:00:00,4668,(H) Swansea,(V) Arsenal,2,1,1.77699,0.520487,10.201,10.512,10.309,9.787,11.150,11.248,10.557,9.219,9.114
2014-11-22 17:30:00,4675,(H) Arsenal,(V) Manchester United,1,2,2.00193,1.2791,10.309,10.309,9.934,10.039,11.248,11.001,10.162,9.114,8.820
2014-11-29 12:45:00,4679,(H) West Bromwich Albion,(V) Arsenal,0,1,1.05603,0.31526,9.486,9.934,10.197,8.974,11.001,10.804,10.561,8.820,9.445
2014-12-03 19:45:00,4598,(H) Arsenal,(V) Southampton,1,0,2.37332,0.570955,10.068,10.197,10.290,9.941,10.804,10.914,10.036,9.445,9.267
2014-12-06 15:00:00,4601,(H) Stoke,(V) Arsenal,3,2,2.02073,2.50357,9.701,10.290,10.018,10.068,10.914,10.707,9.787,9.267,9.393
2014-12-13 17:30:00,4615,(H) Arsenal,(V) Newcastle United,4,1,2.38819,0.938764,10.658,10.018,10.803,10.064,10.707,10.784,10.586,9.393,9.954
2014-12-21 16:00:00,4627,(H) Liverpool,(V) Arsenal,2,2,0.754219,1.31858,9.428,10.803,10.584,10.068,10.784,10.589,9.402,9.954,10.082
2014-12-26 17:30:00,4638,(H) Arsenal,(V) Queens Park Rangers,2,1,2.13888,1.21752,9.754,10.584,10.501,10.133,10.589,10.580,9.520,10.082,9.836
2014-12-28 15:00:00,4645,(H) West Ham,(V) Arsenal,1,2,3.35886,1.1084,10.434,10.501,10.859,9.588,10.580,11.020,10.919,9.836,9.919
2015-01-01 15:00:00,4555,(H) Southampton,(V) Arsenal,2,0,0.849285,2.41442,10.825,10.859,10.475,10.824,11.020,10.705,9.917,9.919,9.935
2015-01-11 13:30:00,4569,(H) Arsenal,(V) Stoke,3,0,2.26889,0.39839,10.249,10.475,11.044,10.081,10.705,10.892,10.016,9.935,10.113
2015-01-18 16:00:00,4579,(H) Manchester City,(V) Arsenal,0,2,1.49476,0.561966,10.344,11.044,11.494,10.664,10.892,11.193,9.734,10.113,10.410
2015-02-01 13:30:00,4513,(H) Arsenal,(V) Aston Villa,5,0,2.35805,0.714521,9.040,11.494,12.005,9.490,11.193,11.053,9.468,10.410,10.889
2015-02-07 12:45:00,4515,(H) Tottenham,(V) Arsenal,2,1,0.834136,1.2754,11.040,12.005,11.639,9.446,11.053,10.666,11.660,10.889,11.067
2015-02-10 19:45:00,4525,(H) Arsenal,(V) Leicester,2,1,1.77095,0.799802,9.159,11.639,11.144,9.522,10.666,10.498,9.519,11.067,10.562
2015-02-21 15:00:00,4537,(H) Crystal Palace,(V) Arsenal,1,2,2.08054,2.26395,9.921,11.144,11.213,9.956,10.498,10.442,9.873,10.562,10.811
2015-03-01 14:05:00,4481,(H) Arsenal,(V) Everton,2,0,1.39298,0.367813,9.884,11.213,11.256,9.983,10.442,10.459,9.838,10.811,10.686
2015-03-04 19:45:00,4490,(H) Queens Park Rangers,(V) Arsenal,1,2,2.1651,0.318849,9.535,11.256,11.201,9.759,10.459,10.871,9.952,10.686,10.416
2015-03-14 15:00:00,4494,(H) Arsenal,(V) West Ham,3,0,3.19619,0.478172,9.567,11.201,11.417,9.665,10.871,11.124,9.721,10.416,10.188
2015-03-21 15:00:00,4508,(H) Newcastle United,(V) Arsenal,1,2,0.754782,1.0068,8.528,11.417,11.070,9.309,11.124,10.732,9.283,10.188,10.400
2015-04-04 12:45:00,4440,(H) Arsenal,(V) Liverpool,4,1,1.45672,1.21414,11.033,11.070,11.686,10.380,10.732,10.580,10.517,10.400,10.994
2015-04-11 17:30:00,4457,(H) Burnley,(V) Arsenal,0,1,1.21096,0.65718,9.747,11.686,11.576,9.990,10.580,10.696,9.691,10.994,10.905
2015-04-26 16:00:00,4477,(H) Arsenal,(V) Chelsea,0,0,1.07482,0.853305,11.059,11.576,11.322,10.788,10.696,10.649,10.158,10.905,10.538
2015-05-04 20:00:00,4408,(H) Hull,(V) Arsenal,1,3,2.94938,0.474706,10.151,11.322,11.654,10.425,10.649,11.337,9.805,10.538,10.361
2015-05-11 20:00:00,4418,(H) Arsenal,(V) Swansea,0,1,1.88364,0.347185,10.095,11.654,10.889,9.952,11.337,11.250,10.074,10.361,9.530
2015-05-17 16:00:00,4427,(H) Manchester United,(V) Arsenal,1,1,1.06814,0.715214,10.225,10.889,10.848,11.013,11.250,11.404,9.282,9.530,9.505
2015-05-20 19:45:00,4429,(H) Arsenal,(V) Sunderland,0,0,1.68909,1.50177,10.199,10.848,10.561,10.034,11.404,10.983,9.990,9.505,9.454
2015-05-24 15:00:00,4433,(H) Arsenal,(V) West Bromwich Albion,4,1,3.16614,0.569092,10.724,10.561,11.227,9.510,10.983,11.139,11.169,9.454,9.858
2015-08-09 16:30:00,88,(H) Arsenal,(V) West Ham,0,2,1.33166,0.535961,8.775,11.227,9.989,9.177,11.139,10.722,9.697,9.858,8.994
2015-08-16 16:30:00,98,(H) Crystal Palace,(V) Arsenal,1,2,2.05542,0.964134,10.940,9.989,10.602,10.675,10.722,11.108,10.322,8.994,9.428
