Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 14:30:00,5449,(H) Hannover 96,(V) Schalke 04,2,1,0.956665,1.17979,10.000,10.000,9.875,10.000,10.000,10.069,10.000,10.000,9.931
2014-08-30 17:30:00,5462,(H) Schalke 04,(V) Bayern Munich,1,1,1.30795,1.50328,10.125,9.875,9.813,10.218,10.069,9.932,9.782,9.931,9.818
2014-09-13 17:30:00,5417,(H) Borussia M.Gladbach,(V) Schalke 04,4,1,1.81788,3.37955,10.000,9.813,9.235,10.165,9.932,9.725,9.898,9.818,9.603
2014-09-20 14:30:00,5423,(H) Schalke 04,(V) Eintracht Frankfurt,2,2,1.78008,0.83546,9.562,9.235,9.192,9.816,9.725,9.859,9.653,9.603,9.254
2014-09-23 19:00:00,5431,(H) Werder Bremen,(V) Schalke 04,0,3,1.36741,0.992105,9.859,9.192,10.234,10.101,9.859,10.138,9.953,9.254,10.210
2014-09-27 14:30:00,5441,(H) Schalke 04,(V) Borussia Dortmund,2,1,1.07746,0.662005,9.506,10.234,10.177,10.549,10.138,10.220,8.872,10.210,9.897
2014-10-04 14:30:00,5388,(H) Hoffenheim,(V) Schalke 04,2,1,0.847395,3.2287,10.355,10.177,10.097,9.832,10.220,9.653,10.606,9.897,10.545
2014-10-18 17:30:00,5398,(H) Schalke 04,(V) Hertha Berlin,2,0,0.80457,0.848507,9.852,10.097,10.411,9.660,9.653,9.519,10.107,10.545,10.821
2014-10-25 17:30:00,5407,(H) Bayer Leverkusen,(V) Schalke 04,1,0,0.145365,0.837202,9.890,10.411,10.156,10.358,9.519,9.681,9.583,10.821,10.559
2014-10-31 19:30:00,5410,(H) Schalke 04,(V) Augsburg,1,0,1.71186,0.688487,10.235,10.156,10.301,10.270,9.681,9.959,9.950,10.559,10.276
2014-11-08 14:30:00,5361,(H) Freiburg,(V) Schalke 04,2,0,0.526997,1.62257,9.711,10.301,9.779,10.046,9.959,9.832,9.882,10.276,10.076
2014-11-22 14:30:00,5366,(H) Schalke 04,(V) Wolfsburg,3,2,1.12048,1.23361,11.685,9.779,10.381,10.919,9.832,9.950,10.649,10.076,10.373
2014-11-29 14:30:00,5376,(H) Schalke 04,(V) Mainz 05,4,1,1.55889,2.04969,9.507,10.381,10.787,9.492,9.950,9.588,9.959,10.373,11.017
2014-12-06 14:30:00,5315,(H) VfB Stuttgart,(V) Schalke 04,0,4,1.6953,0.675308,10.078,10.787,11.735,9.897,9.588,10.045,10.283,11.017,11.704
2014-12-13 14:30:00,5325,(H) Schalke 04,(V) FC Cologne,1,2,1.20569,1.14183,8.878,11.735,10.646,9.745,10.045,9.861,9.066,11.704,10.654
2014-12-17 19:00:00,5338,(H) Paderborn,(V) Schalke 04,1,2,1.14959,1.41446,9.416,10.646,10.713,8.936,9.861,9.689,10.565,10.654,11.073
2014-12-20 14:30:00,5342,(H) Schalke 04,(V) Hamburger SV,0,0,1.52587,1.3688,9.222,10.713,10.215,9.224,9.689,9.487,9.990,11.073,10.638
2015-01-31 14:30:00,5310,(H) Schalke 04,(V) Hannover 96,1,0,1.99671,0.91702,9.905,10.215,10.262,9.985,9.487,9.756,10.007,10.638,10.335
2015-02-03 19:00:00,5264,(H) Bayern Munich,(V) Schalke 04,1,1,0.994575,0.376661,10.855,10.262,10.535,11.253,9.756,10.410,9.784,10.335,10.168
2015-02-06 19:30:00,5271,(H) Schalke 04,(V) Borussia M.Gladbach,1,0,1.03139,0.331344,10.601,10.535,10.677,10.195,10.410,10.406,10.373,10.168,10.169
2015-02-14 17:30:00,5286,(H) Eintracht Frankfurt,(V) Schalke 04,1,0,1.09914,1.11898,10.260,10.677,10.448,10.119,10.406,10.454,10.220,10.169,10.062
2015-02-21 14:30:00,5293,(H) Schalke 04,(V) Werder Bremen,1,1,1.19124,1.38186,10.442,10.448,10.321,10.068,10.454,10.185,10.103,10.062,9.995
2015-02-28 14:30:00,5299,(H) Borussia Dortmund,(V) Schalke 04,3,0,0.0386148,4.81308,10.769,10.321,9.808,10.752,10.185,9.258,10.108,9.995,10.592
2015-03-07 14:30:00,5238,(H) Schalke 04,(V) Hoffenheim,3,1,2.12473,1.9462,10.276,9.808,10.300,10.094,9.258,9.387,10.078,10.592,10.794
