Dátum,Meccs-Id,Hazai-Csapat,Vendég-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Ellenfél-PR,Meccs-Előtti-PR,Meccs-Utáni-PR,Vendég-xgPR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Vendég-Mixed_PR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-16 15:00:00,4751,(H) Queens Park Rangers,(V) Hull,0,1,1.90067,1.11757,10.000,10.000,9.625,10.000,10.000,10.071,10.000,10.000,9.429
2014-08-24 13:30:00,4766,(H) Tottenham,(V) Queens Park Rangers,4,0,1.07617,2.38894,10.375,9.625,8.937,9.916,10.071,9.829,10.584,9.429,9.171
2014-08-30 15:00:00,4772,(H) Queens Park Rangers,(V) Sunderland,1,0,1.27277,0.964343,9.875,8.937,9.297,9.794,9.829,9.772,10.018,9.171,9.431
2014-09-14 16:00:00,4727,(H) Manchester United,(V) Queens Park Rangers,4,0,0.563524,2.20911,9.906,9.297,8.574,10.219,9.772,9.597,9.875,9.431,9.078
2014-09-20 12:45:00,4729,(H) Queens Park Rangers,(V) Stoke,2,2,1.05642,1.45847,9.961,8.574,8.796,10.085,9.597,9.493,9.853,9.078,9.247
2014-09-27 15:00:00,4741,(H) Southampton,(V) Queens Park Rangers,2,1,0.456323,2.34463,11.376,8.796,9.316,10.411,9.493,9.375,11.036,9.247,10.041
2014-10-05 16:15:00,4698,(H) West Ham,(V) Queens Park Rangers,2,0,0.697342,1.64038,10.151,9.316,9.150,10.485,9.375,9.542,9.763,10.041,9.832
2014-10-19 13:30:00,4706,(H) Queens Park Rangers,(V) Liverpool,2,3,2.60852,1.51813,9.950,9.150,8.975,10.148,9.542,9.841,9.598,9.832,9.126
2014-10-27 20:00:00,4718,(H) Queens Park Rangers,(V) Aston Villa,2,0,0.81667,1.18709,8.754,8.975,9.295,9.306,9.841,9.490,9.559,9.126,9.702
2014-11-01 15:00:00,4653,(H) Chelsea,(V) Queens Park Rangers,2,1,0.510067,2.23703,11.446,9.295,9.708,10.642,9.490,9.471,10.911,9.702,10.311
2014-11-08 17:30:00,4664,(H) Queens Park Rangers,(V) Manchester City,2,2,1.86489,1.70189,11.192,9.708,9.954,10.922,9.471,9.750,10.236,10.311,10.127
2014-11-22 15:00:00,4670,(H) Newcastle United,(V) Queens Park Rangers,1,0,0.402285,1.47871,10.765,9.954,10.032,10.014,9.750,9.672,10.857,10.127,10.454
2014-11-29 15:00:00,4684,(H) Queens Park Rangers,(V) Leicester,3,2,2.98194,2.10013,9.154,10.032,9.937,9.680,9.672,9.769,9.410,10.454,10.098
2014-12-02 19:45:00,4592,(H) Swansea,(V) Queens Park Rangers,2,0,0.789519,1.54207,10.123,9.937,9.608,9.607,9.769,9.665,10.443,10.098,9.997
2014-12-06 15:00:00,4600,(H) Queens Park Rangers,(V) Burnley,2,0,1.63744,1.2646,9.619,9.608,9.986,9.524,9.665,9.598,9.930,9.997,10.262
2014-12-15 20:00:00,4618,(H) Everton,(V) Queens Park Rangers,3,1,0.972265,0.747708,10.128,9.986,9.646,10.044,9.598,9.891,10.233,10.262,9.824
2014-12-20 15:00:00,4622,(H) Queens Park Rangers,(V) West Bromwich Albion,3,2,2.92864,1.30117,9.577,9.646,9.754,9.730,9.891,10.133,9.736,9.824,9.520
2014-12-26 17:30:00,4638,(H) Arsenal,(V) Queens Park Rangers,2,1,1.21752,2.13888,10.584,9.754,9.837,10.589,10.133,10.142,10.082,9.520,9.766
2014-12-28 15:00:00,4641,(H) Queens Park Rangers,(V) Crystal Palace,0,0,0.405679,0.328577,9.059,9.837,9.517,9.901,10.142,9.976,9.098,9.766,9.455
