id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
25893,6,MissedShots,0.919000015258789,0.4929999923706055,0.12956807017326355,Fabian Lustenberger,h,25,SetPiece,2014,Head,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Änis Ben-Hatira,Cross
25895,16,BlockedShot,0.7559999847412109,0.745,0.014779540710151196,Roy Beerens,h,36,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Salomon Kalou,Pass
25896,18,SavedShot,0.86,0.3529999923706055,0.05210613086819649,Salomon Kalou,h,26,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Änis Ben-Hatira,Pass
25897,19,SavedShot,0.8719999694824219,0.655,0.0585559718310833,Valentin Stocker,h,32,OpenPlay,2014,LeftFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Salomon Kalou,Pass
25898,21,Goal,0.885,0.5,0.75777667760849,Salomon Kalou,h,26,Penalty,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,,Standard
25899,22,SavedShot,0.7140000152587891,0.37099998474121093,0.06400322914123535,Änis Ben-Hatira,h,2648,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Valentin Stocker,TakeOn
25900,25,BlockedShot,0.855999984741211,0.8140000152587891,0.017628096044063568,Roy Beerens,h,36,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Fabian Lustenberger,TakeOn
25902,27,SavedShot,0.8930000305175781,0.565,0.11876103281974792,Änis Ben-Hatira,h,2648,OpenPlay,2014,LeftFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Valentin Stocker,Pass
25903,32,SavedShot,0.8730000305175781,0.5320000076293945,0.03413623943924904,Salomon Kalou,h,26,OpenPlay,2014,Head,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Roy Beerens,Chipped
25904,43,SavedShot,0.8780000305175781,0.435,0.07030335068702698,Roy Beerens,h,36,OpenPlay,2014,LeftFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Änis Ben-Hatira,Cross
25906,63,Goal,0.91,0.39799999237060546,0.4692489206790924,Salomon Kalou,h,26,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Valentin Stocker,TakeOn
25908,73,Goal,0.9219999694824219,0.5070000076293946,0.5789523124694824,Roy Beerens,h,36,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Änis Ben-Hatira,Chipped
25910,82,OwnGoal,0.034000000953674316,0.435,0,Sandro Wagner,h,11,SetPiece,2014,Head,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,,Card
25891,3,MissedShots,0.7719999694824219,0.7419999694824219,0.014750020578503609,Filip Kostic,a,64,OpenPlay,2014,LeftFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,,BallRecovery
25892,4,Goal,0.9230000305175782,0.48900001525878906,0.5432477593421936,Moritz Leitner,a,1217,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Florian Klein,Pass
25894,10,MissedShots,0.89,0.515,0.08854638040065765,Vedad Ibisevic,a,29,OpenPlay,2014,OtherBodyPart,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Gotoku Sakai,Cross
25901,26,MissedShots,0.8719999694824219,0.6120000076293945,0.0811799094080925,Florian Klein,a,383,OpenPlay,2014,LeftFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Christian Gentner,Pass
25905,49,SavedShot,0.935,0.5790000152587891,0.2670118510723114,Timo Werner,a,65,OpenPlay,2014,Head,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Gotoku Sakai,Cross
25907,70,MissedShots,0.94,0.34,0.06130531057715416,Filip Kostic,a,64,SetPiece,2014,LeftFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Gotoku Sakai,Chipped
25909,76,MissedShots,0.9019999694824219,0.5529999923706055,0.28467661142349243,Vedad Ibisevic,a,29,OpenPlay,2014,Head,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Christian Gentner,Cross
25911,89,MissedShots,0.755,0.4540000152587891,0.01826024241745472,Moritz Leitner,a,1217,FromCorner,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,,None
25912,92,MissedShots,0.8619999694824219,0.46599998474121096,0.07021459937095642,Vedad Ibisevic,a,29,OpenPlay,2014,RightFoot,5383,Hertha Berlin,VfB Stuttgart,3,2,2014-10-03 19:30:00,Christian Gentner,HeadPass
