id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
358763,26,MissedShots,0.9180000305175782,0.485,0.06519617885351181,Maxi Gómez,h,6124,SetPiece,2019,Head,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Daniel Parejo,Aerial
358764,36,BlockedShot,0.7859999847412109,0.275,0.010199145413935184,Daniel Wass,h,2284,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Gonçalo Guedes,Chipped
358765,39,Goal,0.96,0.4929999923706055,0.49644628167152405,Gabriel,h,493,FromCorner,2019,Head,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Maxi Gómez,Pass
358767,44,MissedShots,0.715,0.46799999237060547,0.01682530716061592,Geoffrey Kondogbia,h,1516,OpenPlay,2019,LeftFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Ferrán Torres,Pass
358768,54,BlockedShot,0.8190000152587891,0.4470000076293945,0.05590054765343666,Gonçalo Guedes,h,5682,FromCorner,2019,LeftFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Maxi Gómez,TakeOn
358769,58,Goal,0.9319999694824219,0.485,0.45815274119377136,Geoffrey Kondogbia,h,1516,SetPiece,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Daniel Parejo,Chipped
358771,72,MissedShots,0.9030000305175782,0.4779999923706055,0.3500806987285614,Kevin Gameiro,h,2442,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Ferrán Torres,Cross
358775,81,MissedShots,0.855,0.48,0.09456203132867813,Maxi Gómez,h,6124,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Ferrán Torres,Pass
358777,89,SavedShot,0.7380000305175781,0.6329999923706054,0.014831789769232273,José Gayá,h,2505,FromCorner,2019,LeftFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,,None
358761,4,MissedShots,0.7269999694824218,0.6659999847412109,0.01629703864455223,Saúl Ñíguez,a,2266,OpenPlay,2019,LeftFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Marcos Llorente,Pass
358762,14,Goal,0.965999984741211,0.46599998474121096,0.629845380783081,Marcos Llorente,a,2518,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,,None
358766,42,Goal,0.8109999847412109,0.5359999847412109,0.08123341202735901,Thomas Partey,a,2328,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,,TakeOn
358770,61,MissedShots,0.755,0.6229999923706054,0.02027829736471176,Thomas Partey,a,2328,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,,BallRecovery
358772,74,BlockedShot,0.7869999694824219,0.7240000152587891,0.025589151307940483,Thomas Partey,a,2328,FromCorner,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Vitolo,Pass
358773,80,SavedShot,0.9390000152587891,0.580999984741211,0.23459193110466003,Álvaro Morata,a,1804,OpenPlay,2019,Head,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,Sime Vrsaljko,Cross
358774,80,MissedShots,0.7440000152587891,0.46099998474121096,0.01578540913760662,Thomas Partey,a,2328,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,,Rebound
358776,83,MissedShots,0.784000015258789,0.580999984741211,0.052006468176841736,Thomas Partey,a,2328,OpenPlay,2019,RightFoot,12261,Valencia,Atletico Madrid,2,2,2020-02-14 20:00:00,,TakeOn
