id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
69458,14,MissedShots,0.915,0.664000015258789,0.05682005733251572,Mevlüt Erdinc,h,104,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Thibault Giresse,Chipped
69460,25,MissedShots,0.7440000152587891,0.5320000076293945,0.06267274171113968,Yannis Salibur,h,3473,DirectFreekick,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,,Standard
69463,34,MissedShots,0.8880000305175781,0.6040000152587891,0.06194446235895157,Marcus Coco,h,3479,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Lars Jacobsen,Cross
69466,41,Goal,0.8159999847412109,0.3840000152587891,0.12481782585382462,Thibault Giresse,h,3476,DirectFreekick,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,,Standard
69467,43,BlockedShot,0.6709999847412109,0.629000015258789,0.009423421695828438,Marcus Coco,h,3479,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Jimmy Briand,LayOff
69470,57,Goal,0.8919999694824219,0.3240000152587891,0.05214812234044075,Marcus Coco,h,3479,OpenPlay,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Moustapha Diallo,Pass
69474,76,BlockedShot,0.9409999847412109,0.47299999237060547,0.09969376027584076,Sloan Privat,h,3478,OpenPlay,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Ludovic Blas,HeadPass
69475,78,MissedShots,0.9359999847412109,0.48200000762939454,0.06735728681087494,Sloan Privat,h,3478,FromCorner,2015,Head,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Thibault Giresse,Aerial
69476,81,MissedShots,0.9590000152587891,0.585,0.25091180205345154,Sloan Privat,h,3478,OpenPlay,2015,Head,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Ludovic Blas,Cross
69478,92,MissedShots,0.835999984741211,0.39799999237060546,0.028003394603729248,Yannis Salibur,h,3473,OpenPlay,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Lars Jacobsen,Cross
69457,12,SavedShot,0.7909999847412109,0.605999984741211,0.03602464497089386,Adam Ounas,a,3259,OpenPlay,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,,Dispossessed
69459,18,Goal,0.845,0.5220000076293946,0.02362811751663685,Adam Ounas,a,3259,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Cheick Diabaté,Aerial
69461,25,BlockedShot,0.8580000305175781,0.3920000076293945,0.09529321640729904,Andre Biyogo Poko,a,3252,OpenPlay,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Diego Rolan,Pass
69462,27,SavedShot,0.8719999694824219,0.5359999847412109,0.038663361221551895,Diego Rolan,a,3261,OpenPlay,2015,Head,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Adam Ounas,Pass
69464,36,MissedShots,0.905,0.590999984741211,0.0534210205078125,Cédric Yambéré,a,3257,FromCorner,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Adam Ounas,Cross
69465,36,Goal,0.9669999694824218,0.5,0.7590717673301697,Diego Rolan,a,3261,FromCorner,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,,Rebound
69468,44,SavedShot,0.874000015258789,0.3189999961853027,0.131578266620636,Adam Ounas,a,3259,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Andre Biyogo Poko,Throughball
69469,53,SavedShot,0.7709999847412109,0.7709999847412109,0.008862126618623734,Maxime Poundje,a,3576,OpenPlay,2015,LeftFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Jaroslav Plasil,TakeOn
69471,60,BlockedShot,0.745,0.51,0.024034248664975166,Adam Ounas,a,3259,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Diego Rolan,LayOff
69472,67,Goal,0.9730000305175781,0.5529999923706055,0.5632573366165161,Clément Chantôme,a,3258,FromCorner,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Diego Rolan,HeadPass
69473,71,MissedShots,0.84,0.5159999847412109,0.07862799614667892,Cheick Diabaté,a,3577,OpenPlay,2015,RightFoot,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Diego Rolan,Chipped
69477,88,Goal,0.9119999694824219,0.5279999923706055,0.3335326313972473,Cheick Diabaté,a,3577,OpenPlay,2015,Head,2122,Guingamp,Bordeaux,2,4,2016-02-13 23:00:00,Andre Biyogo Poko,Cross
