id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
226180,2,BlockedShot,0.8690000152587891,0.48400001525878905,0.025062626227736473,Serigne Modou Kara Mbodji,h,7167,FromCorner,2018,Head,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Boschilia,Cross
226181,9,BlockedShot,0.78,0.610999984741211,0.029513346031308174,Boschilia,h,3747,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Emiliano Sala,Pass
226182,9,MissedShots,0.7709999847412109,0.669000015258789,0.0227018054574728,Lucas Lima,h,5713,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Boschilia,Pass
226183,14,MissedShots,0.74,0.5779999923706055,0.05671985447406769,Boschilia,h,3747,DirectFreekick,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,,Standard
226184,23,BlockedShot,0.7559999847412109,0.725999984741211,0.015565897338092327,Lucas Lima,h,5713,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Valentin Rongier,Pass
226185,25,BlockedShot,0.7219999694824218,0.33,0.015382344834506512,Majeed Waris,h,3461,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Valentin Rongier,Pass
226195,56,Goal,0.8859999847412109,0.62,0.32493165135383606,Emiliano Sala,h,3406,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Boschilia,Throughball
226197,61,MissedShots,0.9119999694824219,0.47900001525878905,0.3480241894721985,Emiliano Sala,h,3406,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Anthony Limbombe,Cross
226199,85,SavedShot,0.720999984741211,0.5970000076293945,0.012922747991979122,Valentin Rongier,h,3673,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,,None
226201,89,SavedShot,0.8159999847412109,0.825999984741211,0.016274437308311462,Anthony Limbombe,h,7118,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Majeed Waris,Pass
226186,30,Goal,0.9,0.38,0.3514804542064667,Christophe Jallet,a,3566,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Allan Saint-Maximin,Pass
226187,31,SavedShot,0.845,0.515,0.09813934564590454,Pierre Lees-Melou,a,5619,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Allan Saint-Maximin,Pass
226188,37,SavedShot,0.7919999694824219,0.30700000762939456,0.02914039045572281,Myziane Maolida,a,5736,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Allan Saint-Maximin,Pass
226189,40,MissedShots,0.88,0.7,0.05987429618835449,Myziane Maolida,a,5736,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Jean-Victor Makengo,Pass
226190,43,BlockedShot,0.924000015258789,0.605999984741211,0.32066166400909424,Allan Saint-Maximin,a,101,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,,TakeOn
226191,43,MissedShots,0.9480000305175781,0.5820000076293945,0.05987916886806488,Allan Saint-Maximin,a,101,OpenPlay,2018,Head,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Myziane Maolida,Aerial
226192,46,BlockedShot,0.870999984741211,0.37400001525878906,0.22545349597930908,Allan Saint-Maximin,a,101,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Jean-Victor Makengo,TakeOn
226193,53,BlockedShot,0.8519999694824218,0.6309999847412109,0.06725724041461945,Jean-Victor Makengo,a,3536,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Myziane Maolida,Pass
226194,54,SavedShot,0.91,0.515,0.08441268652677536,Dante,a,148,FromCorner,2018,Head,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Pierre Lees-Melou,Cross
226196,61,MissedShots,0.7959999847412109,0.645,0.015373575501143932,Jean-Victor Makengo,a,3536,FromCorner,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,,Aerial
226198,68,Goal,0.9019999694824219,0.5690000152587891,0.08980131894350052,Jean-Victor Makengo,a,3536,OpenPlay,2018,LeftFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,Racine Coly,Cross
226200,86,BlockedShot,0.879000015258789,0.3659999847412109,0.10660231858491898,Adrien Tameze,a,5996,OpenPlay,2018,RightFoot,10709,Nantes,Nice,1,2,2018-09-25 17:00:00,,TakeOn
