id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
251723,9,BlockedShot,0.86,0.5129999923706055,0.04646120220422745,Aleksandar Mitrovic,h,773,FromCorner,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,André Schürrle,Cross
251724,9,MissedShots,0.9569999694824218,0.47200000762939454,0.07771018892526627,Aleksandar Mitrovic,h,773,FromCorner,2018,Head,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,André Schürrle,Aerial
251726,16,MissedShots,0.8880000305175781,0.3509999847412109,0.07882542908191681,Aleksandar Mitrovic,h,773,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,André Schürrle,Pass
251727,25,SavedShot,0.9490000152587891,0.5920000076293945,0.04954119771718979,Aleksandar Mitrovic,h,773,OpenPlay,2018,Head,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Cyrus Christie,Aerial
251728,26,SavedShot,0.789000015258789,0.674000015258789,0.019399426877498627,André Schürrle,h,154,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Aleksandar Mitrovic,Pass
251729,27,MissedShots,0.9540000152587891,0.33099998474121095,0.07415590435266495,Cyrus Christie,h,6833,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Aboubakar Kamara,Pass
251730,30,MissedShots,0.730999984741211,0.5129999923706055,0.020304331555962563,Aleksandar Mitrovic,h,773,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Sergio Rico,Pass
251732,39,SavedShot,0.8930000305175781,0.53,0.35827237367630005,Aleksandar Mitrovic,h,773,OpenPlay,2018,LeftFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,,TakeOn
251733,42,MissedShots,0.7780000305175782,0.6079999923706054,0.028046445921063423,Aleksandar Mitrovic,h,773,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Joe Bryan,Pass
251738,73,Goal,0.9180000305175782,0.45799999237060546,0.4680149555206299,Ryan Sessegnon,h,6837,SetPiece,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,,Aerial
251744,89,BlockedShot,0.8780000305175781,0.629000015258789,0.056165434420108795,Aleksandar Mitrovic,h,773,OpenPlay,2018,LeftFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Sergio Rico,Pass
251722,7,MissedShots,0.8540000152587891,0.7169999694824218,0.033975999802351,Adama Traoré,a,900,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Jonny,Pass
251725,11,MissedShots,0.9030000305175782,0.51,0.11221891641616821,Raúl Jiménez,a,4105,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,João Moutinho,Chipped
251731,31,SavedShot,0.9180000305175782,0.24899999618530275,0.033749207854270935,Raúl Jiménez,a,4105,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,,None
251734,50,MissedShots,0.924000015258789,0.549000015258789,0.05821923539042473,Raúl Jiménez,a,4105,OpenPlay,2018,Head,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Jonny,Aerial
251735,55,BlockedShot,0.7919999694824219,0.700999984741211,0.02170713245868683,Jonny,a,2280,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Matt Doherty,Pass
251736,57,SavedShot,0.78,0.62,0.02786007523536682,Raúl Jiménez,a,4105,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Ivan Cavaleiro,BallRecovery
251737,65,MissedShots,0.789000015258789,0.34599998474121096,0.02423873171210289,Ryan Bennett,a,787,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,,None
251739,80,MissedShots,0.905,0.5070000076293946,0.03824314847588539,Raúl Jiménez,a,4105,OpenPlay,2018,Head,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Romain Saiss,Aerial
251740,83,BlockedShot,0.935,0.605999984741211,0.08229171484708786,Raúl Jiménez,a,4105,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Ivan Cavaleiro,Cross
251741,84,Goal,0.9790000152587891,0.4759999847412109,0.8519414663314819,Romain Saiss,a,3491,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,,None
251742,85,MissedShots,0.7759999847412109,0.64,0.021450761705636978,Hélder Costa,a,3428,OpenPlay,2018,LeftFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,,None
251743,89,SavedShot,0.7719999694824219,0.61,0.025598391890525818,Rúben Vinagre,a,6856,OpenPlay,2018,RightFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Hélder Costa,BallTouch
251745,91,SavedShot,0.8680000305175781,0.3920000076293945,0.012221037410199642,Matt Doherty,a,6852,OpenPlay,2018,Head,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,Romain Saiss,Aerial
251746,91,MissedShots,0.7190000152587891,0.46700000762939453,0.015245702117681503,Romain Saiss,a,3491,OpenPlay,2018,LeftFoot,9383,Fulham,Wolverhampton Wanderers,1,1,2018-12-26 12:30:00,João Moutinho,Pass
