id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
61932,6,MissedShots,0.9230000305175782,0.7809999847412109,0.03116079978644848,Kolbeinn Sigthorsson,h,3408,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Valentin Rongier,Chipped
61933,24,SavedShot,0.9169999694824219,0.43900001525878907,0.28284212946891785,Kolbeinn Sigthorsson,h,3408,OpenPlay,2015,Head,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Johan Audel,Cross
61934,30,MissedShots,0.8419999694824218,0.5259999847412109,0.014483554288744926,Johan Audel,h,3409,OpenPlay,2015,Head,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Ermir Lenjani,Cross
61935,35,MissedShots,0.8390000152587891,0.6040000152587891,0.027888594195246696,Valentin Rongier,h,3673,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Léo Dubois,Cross
61936,44,BlockedShot,0.6759999847412109,0.4520000076293945,0.01617962308228016,Adryan,h,3407,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Birama Touré,Pass
61938,45,MissedShots,0.7819999694824219,0.5029999923706054,0.026782667264342308,Birama Touré,h,3415,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Kolbeinn Sigthorsson,HeadPass
61939,49,SavedShot,0.7619999694824219,0.36400001525878906,0.020106332376599312,Adrien Thomasson,h,3549,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Léo Dubois,Pass
61940,57,SavedShot,0.725,0.6830000305175781,0.03857814893126488,Kolbeinn Sigthorsson,h,3408,DirectFreekick,2015,RightFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,,Standard
61941,70,MissedShots,0.9540000152587891,0.5629999923706055,0.4317144453525543,Kolbeinn Sigthorsson,h,3408,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Alejandro Bedoya,Cross
61942,73,SavedShot,0.93,0.5179999923706055,0.4257439076900482,Johan Audel,h,3409,OpenPlay,2015,Head,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Léo Dubois,Cross
61943,73,MissedShots,0.9830000305175781,0.575,0.47137877345085144,Johan Audel,h,3409,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,,Rebound
61944,75,Goal,0.924000015258789,0.6519999694824219,0.3280056416988373,Ermir Lenjani,h,3411,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Johan Audel,Throughball
61937,44,BlockedShot,0.710999984741211,0.325,0.011842738837003708,Frédéric Bulot,a,3664,OpenPlay,2015,LeftFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,Nicolas de Preville,Pass
61945,87,SavedShot,0.895,0.4,0.3841121792793274,Nicolas de Preville,a,3244,OpenPlay,2015,RightFoot,1891,Nantes,Reims,1,0,2015-08-22 22:00:00,,None
