id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
281360,14,MissedShots,0.705,0.3820000076293945,0.012717490084469318,Alex Sola,h,7424,FromCorner,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,,None
281365,32,SavedShot,0.9269999694824219,0.565,0.47924232482910156,Mikel Merino,h,5304,OpenPlay,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,,None
281366,38,MissedShots,0.9009999847412109,0.5429999923706055,0.10102477669715881,Adnan Januzaj,h,323,OpenPlay,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Alex Sola,Cross
281367,40,MissedShots,0.8780000305175781,0.5629999923706055,0.03698466345667839,Adnan Januzaj,h,323,OpenPlay,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Mikel Merino,Chipped
281368,47,SavedShot,0.9,0.39799999237060546,0.06634361296892166,Alex Sola,h,7424,OpenPlay,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Mikel Oyarzabal,Cross
281369,49,Goal,0.9569999694824218,0.5590000152587891,0.4771221876144409,Mikel Oyarzabal,h,2234,OpenPlay,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Adnan Januzaj,Cross
281372,58,Goal,0.874000015258789,0.4420000076293945,0.1075044572353363,Mikel Oyarzabal,h,2234,OpenPlay,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Willian José,BallTouch
281374,65,MissedShots,0.909000015258789,0.15800000190734864,0.06113048270344734,Adnan Januzaj,h,323,DirectFreekick,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,,Standard
281375,66,MissedShots,0.8919999694824219,0.5729999923706055,0.2866581976413727,Mikel Oyarzabal,h,2234,OpenPlay,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Adnan Januzaj,Cross
281377,73,MissedShots,0.8769999694824219,0.7569999694824219,0.014123712666332722,Diego Llorente,h,2163,SetPiece,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Rubén Pardo,Cross
281378,74,Goal,0.875,0.5529999923706055,0.04849201813340187,Willian José,h,2361,SetPiece,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Rubén Pardo,Cross
281379,78,MissedShots,0.735,0.7269999694824218,0.0184901375323534,Theo Hernández,h,2547,OpenPlay,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Willian José,Pass
281380,83,BlockedShot,0.7619999694824219,0.5920000076293945,0.03641592338681221,Willian José,h,2361,OpenPlay,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Rubén Pardo,Pass
281381,83,SavedShot,0.7830000305175782,0.76,0.019725946709513664,Sandro Ramírez,h,2537,OpenPlay,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Rubén Pardo,BallRecovery
281382,93,MissedShots,0.9359999847412109,0.6680000305175782,0.1129499226808548,Theo Hernández,h,2547,OpenPlay,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Sandro Ramírez,Pass
281361,15,MissedShots,0.874000015258789,0.3920000076293945,0.044776927679777145,Unai Bustinza,a,4107,OpenPlay,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Juanfran,Cross
281362,15,ShotOnPost,0.9590000152587891,0.5129999923706055,0.4358889162540436,Martin Braithwaite,a,3211,OpenPlay,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,,CornerAwarded
281363,19,MissedShots,0.950999984741211,0.325,0.06036254018545151,Martin Braithwaite,a,3211,OpenPlay,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,,None
281364,21,SavedShot,0.9,0.5359999847412109,0.037070270627737045,Dimitrios Siovas,a,5064,SetPiece,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Mikel Vesga,Aerial
281370,51,MissedShots,0.735,0.2610000038146973,0.03857392445206642,Óscar Rodríguez,a,6570,DirectFreekick,2018,RightFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,,Standard
281371,54,MissedShots,0.8569999694824219,0.28899999618530275,0.060513440519571304,Youssef En-Nesyri,a,5169,OpenPlay,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Óscar Rodríguez,TakeOn
281373,63,SavedShot,0.9330000305175781,0.575,0.34951961040496826,Youssef En-Nesyri,a,5169,SetPiece,2018,LeftFoot,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Óscar Rodríguez,Chipped
281376,68,SavedShot,0.9030000305175782,0.6079999923706054,0.02507304586470127,Martin Braithwaite,a,3211,OpenPlay,2018,Head,10188,Real Sociedad,Leganes,3,0,2019-02-16 17:30:00,Jonathan Silva,Aerial
