Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-02 16:00:00,6419,Zenit St. Petersburg,Arsenal Tula,4,0,10,11.1250,10,10.5545,10,10.6955
2014-08-09 14:00:00,6428,Zenit St. Petersburg,Torpedo Moscow,8,1,11.125,12.7500,10.5545,11.5065,10.6955,11.2435
2014-08-13 14:30:00,6435,Zenit St. Petersburg,Ural,2,1,12.75,12.7500,11.5065,11.4720,11.2435,11.0280
2014-08-16 17:00:00,6442,Zenit St. Petersburg,FC Ufa,1,0,12.75,12.1875,11.472,11.1138,11.028,10.0112
2014-08-23 14:00:00,6451,Zenit St. Petersburg,Amkar,2,0,12.1875,11.6094,11.1138,10.3757,10.0112,9.0931
2014-08-31 15:00:00,6463,Zenit St. Petersburg,Lokomotiv Moscow,1,0,11.6094,11.4844,10.3757,10.1114,9.0931,8.8574
2014-09-13 15:30:00,6395,Zenit St. Petersburg,Dinamo Moscow,3,2,11.4844,11.3750,10.1114,9.9112,8.8574,8.5889
2014-09-20 11:30:00,6403,Zenit St. Petersburg,FC Rostov,5,0,11.375,11.9609,9.9112,9.8740,8.5889,8.5480
2014-09-27 15:30:00,6411,Zenit St. Petersburg,Spartak Moscow,0,0,11.9609,11.4765,9.874,9.3385,8.548,8.1147
2014-10-18 14:00:00,6378,Zenit St. Petersburg,FC Krasnodar,2,2,11.4765,11.1220,9.3385,8.9647,8.1147,7.7796
2014-10-26 16:00:00,6389,Zenit St. Petersburg,Mordovya,5,0,11.122,11.7500,8.9647,8.9760,7.7796,7.7742
2014-11-01 13:00:00,6346,Zenit St. Petersburg,CSKA Moscow,1,0,11.75,12.3101,8.976,9.5755,7.7742,8.0449
2014-11-08 16:00:00,6356,Zenit St. Petersburg,FK Akhmat,1,3,12.3101,11.1124,9.5755,8.9409,8.0449,6.7841
2014-11-22 16:00:00,6364,Zenit St. Petersburg,Kuban Krasnodar,1,0,11.1124,10.4763,8.9409,8.0846,6.7841,6.1182
2014-11-29 15:00:00,6372,Zenit St. Petersburg,Mordovya,0,1,10.4763,9.8981,8.0846,7.7592,6.1182,5.5372
2014-12-03 14:45:00,6332,Zenit St. Petersburg,Rubin Kazan,1,0,9.8981,10.4007,7.7592,8.2864,5.5372,5.7652
2014-12-06 13:45:00,6338,Zenit St. Petersburg,FC Krasnodar,4,0,10.4007,11.7295,8.2864,9.1064,5.7652,6.6027
2015-03-07 16:00:00,6307,Zenit St. Petersburg,Ural,3,0,11.7295,12.1507,9.1064,9.2625,6.6027,6.5389
2015-03-15 13:00:00,6319,Zenit St. Petersburg,Torpedo Moscow,1,1,12.1507,11.8073,9.2625,8.8907,6.5389,6.2240
2015-03-22 10:30:00,6327,Zenit St. Petersburg,Dinamo Moscow,1,0,11.8073,12.0186,8.8907,8.8668,6.224,6.4205
2015-04-05 11:30:00,6269,Zenit St. Petersburg,CSKA Moscow,2,1,12.0186,12.0430,8.8668,9.0593,6.4205,6.0268
2015-04-08 15:45:00,6275,Zenit St. Petersburg,FK Akhmat,2,1,12.043,11.7755,9.0593,8.7113,6.0268,5.5897
2015-04-12 11:30:00,6282,Zenit St. Petersburg,Rubin Kazan,1,1,11.7755,11.3314,8.7113,8.4527,5.5897,4.9601
2015-04-19 16:30:00,6294,Zenit St. Petersburg,Kuban Krasnodar,0,0,11.3314,10.8059,8.4527,7.9239,4.9601,4.4379
2015-04-26 16:30:00,6304,Zenit St. Petersburg,Arsenal Tula,1,0,10.8059,10.4923,7.9239,7.8084,4.4379,3.6763
2015-05-02 11:30:00,6225,Zenit St. Petersburg,Spartak Moscow,1,1,10.4923,10.4052,7.8084,7.8154,3.6763,3.4952
2015-05-10 16:30:00,6237,Zenit St. Petersburg,FC Rostov,3,0,10.4052,10.9978,7.8154,8.2290,3.4952,3.5167
2015-05-17 14:00:00,6246,Zenit St. Petersburg,FC Ufa,1,1,10.9978,10.7178,8.229,8.3447,3.5167,2.8410
2015-05-23 11:00:00,6249,Zenit St. Petersburg,Amkar,0,1,10.7178,10.4464,8.3447,8.4781,2.841,2.4148
2015-05-30 11:30:00,6257,Zenit St. Petersburg,Lokomotiv Moscow,1,0,10.4464,10.4171,8.4781,8.5870,2.4148,1.9973
