Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 14:30:00,5452,Hamburger SV,FC Cologne,0,0,10,10.1250,10,10.2228,10,10.0272
2014-08-30 14:30:00,5459,Hamburger SV,Paderborn,0,3,10.125,9.2500,10.2228,9.7904,10.0272,9.4596
2014-09-14 16:30:00,5419,Hamburger SV,Hannover 96,0,2,9.25,8.8750,9.7904,9.6030,9.4596,9.3970
2014-09-20 14:30:00,5422,Hamburger SV,Bayern Munich,0,0,8.875,9.0000,9.603,9.5200,9.397,9.7300
2014-09-24 19:00:00,5435,Hamburger SV,Borussia M.Gladbach,0,1,9.0,9.3125,9.52,9.6254,9.73,10.4996
2014-09-28 16:30:00,5446,Hamburger SV,Eintracht Frankfurt,1,2,9.3125,9.1250,9.6254,9.9030,10.4996,10.0970
2014-10-04 14:30:00,5386,Hamburger SV,Borussia Dortmund,1,0,9.125,9.5547,9.903,10.1400,10.097,10.4693
2014-10-19 14:30:00,5399,Hamburger SV,Hoffenheim,1,1,9.5547,9.7578,10.14,10.4094,10.4693,10.6062
2014-10-25 14:30:00,5405,Hamburger SV,Hertha Berlin,0,3,9.7578,9.1748,10.4094,10.1443,10.6062,10.4553
2014-11-01 14:30:00,5351,Hamburger SV,Bayer Leverkusen,1,0,9.1748,9.2900,10.1443,10.2376,10.4553,10.3425
2014-11-09 14:30:00,5363,Hamburger SV,Wolfsburg,0,2,9.29,9.4455,10.2376,10.5267,10.3425,10.8645
2014-11-23 14:30:00,5372,Hamburger SV,Werder Bremen,2,0,9.4455,9.7539,10.5267,10.6996,10.8645,10.8083
2014-11-29 14:30:00,5375,Hamburger SV,Augsburg,1,3,9.7539,9.7470,10.6996,10.7754,10.8083,11.2186
2014-12-07 14:30:00,5319,Hamburger SV,Mainz 05,2,1,9.747,9.7242,10.7754,10.7548,11.2186,10.9437
2014-12-13 14:30:00,5326,Hamburger SV,Freiburg,0,0,9.7242,9.6221,10.7548,10.4164,10.9437,11.0780
2014-12-16 19:00:00,5331,Hamburger SV,VfB Stuttgart,0,1,9.6221,9.0465,10.4164,9.8587,11.078,10.7344
2014-12-20 14:30:00,5342,Hamburger SV,Schalke 04,0,0,9.0465,9.3819,9.8587,10.1549,10.7344,11.1091
2015-01-31 14:30:00,5309,Hamburger SV,FC Cologne,0,2,9.3819,8.8538,10.1549,9.9870,11.1091,10.7208
2015-02-04 19:00:00,5268,Hamburger SV,Paderborn,3,0,8.8538,9.8122,9.987,10.5455,10.7208,11.3291
2015-02-07 17:30:00,5277,Hamburger SV,Hannover 96,2,1,9.8122,10.2739,10.5455,10.3646,11.3291,12.1835
2015-02-14 14:30:00,5285,Hamburger SV,Bayern Munich,0,8,10.2739,8.4399,10.3646,9.5437,12.1835,11.3365
2015-02-22 14:30:00,5296,Hamburger SV,Borussia M.Gladbach,1,1,8.4399,8.3011,9.5437,9.5014,11.3365,11.1012
2015-02-28 17:30:00,5304,Hamburger SV,Eintracht Frankfurt,1,2,8.3011,8.5886,9.5014,9.8435,11.1012,11.5841
2015-03-07 14:30:00,5234,Hamburger SV,Borussia Dortmund,0,0,8.5886,9.2331,9.8435,10.5456,11.5841,12.1710
2015-03-14 14:30:00,5244,Hamburger SV,Hoffenheim,0,3,9.2331,8.9402,10.5456,10.4452,12.171,12.4356
2015-03-20 19:30:00,5251,Hamburger SV,Hertha Berlin,0,1,8.9402,8.8123,10.4452,10.5107,12.4356,12.3643
2015-04-04 14:30:00,5199,Hamburger SV,Bayer Leverkusen,0,4,8.8123,8.4822,10.5107,10.3140,12.3643,12.9008
2015-04-11 17:30:00,5210,Hamburger SV,Wolfsburg,0,2,8.4822,8.4172,10.314,10.2434,12.9008,13.3414
2015-04-19 14:30:00,5220,Hamburger SV,Werder Bremen,0,1,8.4172,8.6595,10.2434,10.5072,13.3414,13.8122
2015-04-25 14:30:00,5225,Hamburger SV,Augsburg,3,2,8.6595,8.8171,10.5072,10.4963,13.8122,13.8884
2015-05-03 14:30:00,5166,Hamburger SV,Mainz 05,2,1,8.8171,9.7368,10.4963,11.1499,13.8884,14.8242
2015-05-08 19:30:00,5168,Hamburger SV,Freiburg,1,1,9.7368,9.9492,11.1499,11.2820,14.8242,15.1168
2015-05-16 14:30:00,5184,Hamburger SV,VfB Stuttgart,1,2,9.9492,9.8033,11.282,10.8095,15.1168,15.5475
2015-05-23 14:30:00,5187,Hamburger SV,Schalke 04,2,0,9.8033,10.1074,10.8095,10.6152,15.5475,15.8501
