Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6187,Evian Thonon Gaillard,Caen,0,3,10,9.1250,10,9.7688,10,9.2312
2014-08-16 19:00:00,6197,Evian Thonon Gaillard,Rennes,2,6,9.125,8.2500,9.7688,9.7044,9.2312,8.5456
2014-08-22 19:30:00,6205,Evian Thonon Gaillard,Paris Saint Germain,0,0,8.25,8.3750,9.7044,9.8904,8.5456,8.6096
2014-08-30 19:00:00,6218,Evian Thonon Gaillard,Toulouse,0,1,8.375,8.6875,9.8904,10.4177,8.6096,8.9573
2014-09-14 20:00:00,6154,Evian Thonon Gaillard,Marseille,1,3,8.6875,8.3906,10.4177,10.5686,8.9573,8.7127
2014-09-19 19:30:00,6155,Evian Thonon Gaillard,Bordeaux,1,2,8.3906,8.8593,10.5686,11.2438,8.7127,9.2250
2014-09-24 18:00:00,6167,Evian Thonon Gaillard,Lens,2,1,8.8593,9.4882,11.2438,11.6497,9.225,9.8269
2014-09-27 19:00:00,6180,Evian Thonon Gaillard,Lorient,2,0,9.4882,10.3515,11.6497,12.0237,9.8269,10.6795
2014-10-04 19:00:00,6119,Evian Thonon Gaillard,Metz,3,0,10.3515,11.2109,12.0237,12.3622,10.6795,11.3098
2014-10-18 19:00:00,6128,Evian Thonon Gaillard,Monaco,0,2,11.2109,10.6455,12.3622,12.0198,11.3098,11.0214
2014-10-25 19:00:00,6139,Evian Thonon Gaillard,Nantes,0,2,10.6455,9.7317,12.0198,11.1389,11.0214,10.5747
2014-11-01 19:00:00,6080,Evian Thonon Gaillard,Montpellier,0,2,9.7317,9.0359,11.1389,10.4598,10.5747,10.3623
2014-11-08 19:00:00,6090,Evian Thonon Gaillard,Nice,1,0,9.0359,9.3983,10.4598,10.6314,10.3623,10.6654
2014-11-30 16:00:00,6112,Evian Thonon Gaillard,Guingamp,2,0,9.3983,9.7889,10.6314,10.6039,10.6654,10.9742
2014-12-03 18:00:00,6042,Evian Thonon Gaillard,SC Bastia,2,1,9.7889,10.3216,10.6039,10.7523,10.9742,11.6411
2014-12-07 13:00:00,6052,Evian Thonon Gaillard,Lyon,2,3,10.3216,9.9904,10.7523,10.1843,11.6411,11.7967
2014-12-13 19:00:00,6059,Evian Thonon Gaillard,Reims,2,3,9.9904,9.8834,10.1843,10.0638,11.7967,11.9533
2014-12-21 16:00:00,6074,Evian Thonon Gaillard,Saint-Etienne,0,3,9.8834,9.6668,10.0638,10.3518,11.9533,11.9822
2015-01-07 19:30:00,5998,Evian Thonon Gaillard,Lille,0,1,9.6668,9.7041,10.3518,10.7171,11.9822,11.9415
2015-01-10 19:00:00,6001,Evian Thonon Gaillard,Rennes,1,1,9.7041,9.3850,10.7171,10.1514,11.9415,11.8690
2015-01-18 13:00:00,6016,Evian Thonon Gaillard,Paris Saint Germain,2,4,9.385,9.1120,10.1514,9.6212,11.869,12.3532
2015-01-25 13:00:00,6024,Evian Thonon Gaillard,Toulouse,1,0,9.112,9.0523,9.6212,9.0869,12.3532,12.5181
2015-01-31 15:30:00,6030,Evian Thonon Gaillard,Marseille,0,1,9.0523,9.2669,9.0869,8.9818,12.5181,13.3024
2015-02-07 19:00:00,5968,Evian Thonon Gaillard,Bordeaux,0,1,9.2669,8.9770,8.9818,8.9857,13.3024,12.9688
2015-02-14 19:00:00,5977,Evian Thonon Gaillard,Lens,2,0,8.977,9.7953,8.9857,9.1632,12.9688,13.9279
2015-02-28 19:00:00,5996,Evian Thonon Gaillard,Metz,2,1,9.7953,10.1390,9.1632,9.2938,13.9279,14.2348
2015-03-04 18:00:00,5929,Evian Thonon Gaillard,Lorient,1,0,10.139,10.4950,9.2938,9.3971,14.2348,14.5934
2015-03-07 19:00:00,5933,Evian Thonon Gaillard,Monaco,1,3,10.495,10.0620,9.3971,9.3549,14.5934,14.2697
2015-03-14 19:00:00,5945,Evian Thonon Gaillard,Nantes,1,2,10.062,9.7949,9.3549,9.1931,14.2697,14.1474
2015-03-21 19:00:00,5956,Evian Thonon Gaillard,Montpellier,1,0,9.7949,9.8167,9.1931,9.2437,14.1474,13.8904
2015-04-04 19:00:00,5891,Evian Thonon Gaillard,Nice,2,2,9.8167,9.8963,9.2437,9.4021,13.8904,13.8911
2015-04-12 16:00:00,5901,Evian Thonon Gaillard,Lille,0,1,9.8963,9.7641,9.4021,9.3693,13.8911,13.9095
2015-04-18 19:00:00,5910,Evian Thonon Gaillard,Guingamp,1,1,9.7641,9.9080,9.3693,9.4053,13.9095,14.1613
2015-04-25 19:00:00,5920,Evian Thonon Gaillard,SC Bastia,1,2,9.908,9.3408,9.4053,9.1221,14.1613,13.5602
2015-05-02 16:00:00,5846,Evian Thonon Gaillard,Lyon,0,2,9.3408,9.2347,9.1221,9.0157,13.5602,13.9544
2015-05-09 19:00:00,5857,Evian Thonon Gaillard,Reims,2,3,9.2347,8.8808,9.0157,8.6477,13.9544,13.8645
2015-05-16 20:00:00,5867,Evian Thonon Gaillard,Saint-Etienne,1,2,8.8808,8.7928,8.6477,8.6602,13.8645,13.9260
2015-05-23 20:00:00,5876,Evian Thonon Gaillard,Caen,2,3,8.7928,9.0443,8.6602,9.1155,13.926,14.2237
