Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-PR,Ellenfél-PR,Hazai-xgPR,Ellenfél-xg-PR,Hazai-Mixed-PR,Ellenfél-Mixed-PR
2019-07-13 16:00:00,11025,PFC Sochi,Spartak Moscow,0,1,10.0000,10.0000,10.0000,10.0000,10.0000,10.0000
2019-07-21 18:30:00,11038,PFC Sochi,Zenit St. Petersburg,0,2,9.3750,10.6250,9.1142,10.8858,10.1358,9.8642
2019-07-27 16:00:00,11042,PFC Sochi,FC Krasnodar,0,3,9.2313,11.4440,9.1839,5.1724,10.5288,1.2146
2019-08-04 19:30:00,11053,PFC Sochi,FC Ufa,0,0,9.2523,9.7944,9.3127,8.5133,10.4420,13.0749
2019-08-11 17:00:00,11060,PFC Sochi,CSKA Moscow,0,0,9.8129,10.4340,9.8848,-0.7414,10.9911,-14.6395
2019-08-16 16:00:00,11063,PFC Sochi,FC Orenburg,1,1,9.9080,9.5983,10.0295,11.0426,11.0366,10.6534
2019-08-26 16:00:00,11078,PFC Sochi,Ural,1,3,9.2737,9.5049,9.5842,7.0533,10.7132,25.4575
2019-08-31 12:00:00,11081,PFC Sochi,Rubin Kazan,3,0,10.3997,9.1516,10.4689,9.9827,11.3304,8.8215
2019-09-14 16:00:00,11087,PFC Sochi,Lokomotiv Moscow,0,1,10.1363,11.1095,10.2533,9.6999,11.2692,-5.2324
2019-09-22 11:00:00,11096,PFC Sochi,Dinamo Moscow,3,2,10.5373,9.8392,10.5182,14.0373,11.5563,8.3913
2019-09-30 16:30:00,11103,PFC Sochi,FK Akhmat,2,0,10.6686,9.4311,10.4140,11.1607,11.4231,10.7025
2019-10-05 17:00:00,11111,PFC Sochi,Krylya Sovetov Samara,0,2,9.9472,11.0045,9.7916,17.1147,11.1027,15.1447
2019-10-20 14:30:00,11120,PFC Sochi,Arsenal Tula,1,1,10.1172,9.9574,9.2236,10.4816,12.0108,21.1834
2019-10-26 17:00:00,11127,PFC Sochi,FC Rostov,0,2,9.8495,10.8142,9.3429,6.9395,11.8562,8.9393
2019-11-02 13:30:00,11135,PFC Sochi,FC Tambov,1,2,9.4368,10.1113,9.0790,9.9534,11.5447,11.5190
2019-11-10 13:30:00,11144,PFC Sochi,CSKA Moscow,2,3,9.4427,10.9546,9.2342,-0.6925,11.6513,-15.3973
2019-11-24 08:30:00,11151,PFC Sochi,FC Ufa,1,1,9.6084,9.4398,9.3656,7.1565,11.8513,14.2221
2019-12-08 13:30:00,11168,PFC Sochi,Rubin Kazan,1,1,9.5917,10.0582,9.3778,10.9464,11.8056,11.4213
2020-03-01 16:00:00,11181,PFC Sochi,Arsenal Tula,1,2,9.6824,11.3637,10.0153,9.5712,11.5994,23.6566
2020-03-08 13:30:00,11190,PFC Sochi,Ural,2,0,10.2632,9.9246,10.3836,7.7347,11.8926,27.3655
2020-03-11 16:30:00,11160,PFC Sochi,FC Orenburg,5,1,11.1344,9.3768,10.2586,12.8301,12.7600,9.1730
2020-03-15 11:00:00,11196,PFC Sochi,FC Krasnodar,2,0,11.4893,10.6991,10.2426,3.4326,12.9858,-1.2847
2020-06-19 17:00:00,11202,PFC Sochi,FC Rostov,10,1,13.2536,8.2822,11.2489,5.7224,13.2581,7.3423
2020-06-26 15:00:00,11211,PFC Sochi,FK Akhmat,1,1,12.5787,10.7287,10.2634,13.2257,12.8937,11.4829
2020-07-01 17:00:00,11219,PFC Sochi,Dinamo Moscow,1,1,11.8058,10.7600,9.4548,15.7508,12.1565,9.5192
2020-07-04 17:30:00,11226,PFC Sochi,Lokomotiv Moscow,0,0,11.6393,10.8064,8.9964,9.8339,12.2820,-6.9728
2020-07-08 15:00:00,11231,PFC Sochi,Zenit St. Petersburg,1,2,11.6317,12.1165,9.3111,10.2445,12.2021,3.4882
2020-07-11 17:30:00,11244,PFC Sochi,Spartak Moscow,1,0,11.3132,10.1763,8.4861,12.6066,12.1401,8.4963
2020-07-16 17:30:00,11249,PFC Sochi,FC Tambov,0,3,10.2561,10.6420,8.1790,8.0266,11.0830,13.5071
