Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-24 22:00:00,5833,Villarreal,Levante,2,0,10,10.6250,10,10.7922,10,9.9578
2014-08-31 18:00:00,5842,Villarreal,Barcelona,0,1,10.625,10.2500,10.7922,10.1629,9.9578,10.0871
2014-09-14 20:00:00,5794,Villarreal,Granada,0,0,10.25,10.2500,10.1629,10.2163,10.0871,10.0337
2014-09-21 16:00:00,5802,Villarreal,Rayo Vallecano,4,2,10.25,10.5625,10.2163,10.7735,10.0337,9.6015
2014-09-24 19:00:00,5808,Villarreal,Eibar,1,1,10.5625,10.5156,10.7735,10.6941,9.6015,9.5872
2014-09-27 15:00:00,5817,Villarreal,Real Madrid,0,2,10.5156,10.0312,10.6941,10.7035,9.5872,9.1091
2014-10-05 16:00:00,5761,Villarreal,Celta Vigo,3,1,10.0312,10.6328,10.7035,11.0165,9.1091,9.4993
2014-10-19 20:00:00,5772,Villarreal,Almeria,2,0,10.6328,10.9961,11.0165,11.4834,9.4993,9.2590
2014-10-26 18:00:00,5782,Villarreal,Sevilla,1,2,10.9961,10.7422,11.4834,11.5635,9.259,8.9212
2014-11-02 16:00:00,5721,Villarreal,Valencia,1,3,10.7422,9.9502,11.5635,11.4250,8.9212,7.9757
2014-11-09 16:00:00,5732,Villarreal,Espanyol,1,1,9.9502,9.8276,11.425,11.6018,7.9757,7.5537
2014-11-23 20:00:00,5743,Villarreal,Getafe,2,1,9.8276,10.0434,11.6018,11.5865,7.5537,7.7506
2014-11-30 18:00:00,5752,Villarreal,Cordoba,2,0,10.0434,10.5583,11.5865,11.6767,7.7506,8.1902
2014-12-07 18:00:00,5693,Villarreal,Real Sociedad,4,0,10.5583,11.3897,11.6767,11.8655,8.1902,8.6643
2014-12-14 18:00:00,5704,Villarreal,Atletico Madrid,1,0,11.3897,11.8228,11.8655,11.9348,8.6643,9.2113
2014-12-21 11:00:00,5712,Villarreal,Deportivo La Coruna,3,0,11.8228,11.8165,11.9348,11.6985,9.2113,8.6850
2015-01-03 19:00:00,5644,Villarreal,Elche,2,2,11.8165,11.0824,11.6985,11.3106,8.685,7.6048
2015-01-10 17:00:00,5654,Villarreal,Malaga,1,1,11.0824,10.8464,11.3106,11.1337,7.6048,7.3097
2015-01-17 19:00:00,5665,Villarreal,Athletic Club,2,0,10.8464,10.7475,11.1337,10.9625,7.3097,6.7832
2015-01-24 21:00:00,5676,Villarreal,Levante,1,0,10.7475,10.4511,10.9625,10.4839,6.7832,6.4189
2015-02-01 20:00:00,5605,Villarreal,Barcelona,2,3,10.4511,10.7156,10.4839,10.4588,6.4189,7.2230
2015-02-07 17:00:00,5610,Villarreal,Granada,2,0,10.7156,10.8382,10.4588,10.3731,7.223,7.0538
2015-02-15 18:00:00,5625,Villarreal,Rayo Vallecano,0,2,10.8382,10.0911,10.3731,10.3286,7.0538,6.1041
2015-02-22 18:00:00,5635,Villarreal,Eibar,1,0,10.0911,9.7144,10.3286,10.1090,6.1041,5.3202
2015-03-01 20:00:00,5569,Villarreal,Real Madrid,1,1,9.7144,9.8668,10.109,9.7334,5.3202,6.0007
2015-03-08 18:00:00,5578,Villarreal,Celta Vigo,4,1,9.8668,10.8196,9.7334,10.0831,6.0007,6.8067
2015-03-15 11:00:00,5586,Villarreal,Almeria,0,0,10.8196,10.8790,10.0831,10.1568,6.8067,6.8518
2015-03-22 16:00:00,5598,Villarreal,Sevilla,0,2,10.879,10.1595,10.1568,10.2910,6.8518,5.7787
2015-04-05 16:00:00,5511,Villarreal,Valencia,0,0,10.1595,10.3255,10.291,10.2093,5.7787,6.1923
2015-04-09 21:00:00,5524,Villarreal,Espanyol,0,3,10.3255,9.4056,10.2093,9.6148,6.1923,5.6970
2015-04-12 11:00:00,5530,Villarreal,Getafe,1,1,9.4056,9.3073,9.6148,9.4409,5.697,5.6744
2015-04-19 18:00:00,5542,Villarreal,Cordoba,0,0,9.3073,9.0779,9.4409,9.7234,5.6744,4.9330
2015-04-25 21:00:00,5549,Villarreal,Real Sociedad,0,0,9.0779,9.3551,9.7234,10.3173,4.933,4.8934
2014-08-24 22:00:00,5833,Villarreal,Levante,2,0,9.3551,10.2031,10.3173,11.3325,4.8934,5.0743
2014-08-31 18:00:00,5842,Villarreal,Barcelona,0,1,10.2031,10.7907,11.3325,11.6659,5.0743,6.1662
2014-09-14 20:00:00,5794,Villarreal,Granada,0,0,10.7907,10.5665,11.6659,11.4951,6.1662,5.8886
2014-09-21 16:00:00,5802,Villarreal,Rayo Vallecano,4,2,10.5665,10.6702,11.4951,11.8435,5.8886,5.2476
2014-09-24 19:00:00,5808,Villarreal,Eibar,1,1,10.6702,10.4022,11.8435,11.5430,5.2476,5.0122
2014-09-27 15:00:00,5817,Villarreal,Real Madrid,0,2,10.4022,9.9255,11.543,11.5601,5.0122,4.5418
2014-10-05 16:00:00,5761,Villarreal,Celta Vigo,3,1,9.9255,10.4213,11.5601,11.7673,4.5418,4.8262
2014-10-19 20:00:00,5772,Villarreal,Almeria,2,0,10.4213,10.7469,11.7673,12.1966,4.8262,4.5482
2014-10-26 18:00:00,5782,Villarreal,Sevilla,1,2,10.7469,10.5396,12.1966,12.3232,4.5482,4.2569
2014-11-02 16:00:00,5721,Villarreal,Valencia,1,3,10.5396,9.7854,12.3232,12.2224,4.2569,3.3492
2014-11-09 16:00:00,5732,Villarreal,Espanyol,1,1,9.7854,9.7020,12.2224,12.4384,3.3492,2.9664
2014-11-23 20:00:00,5743,Villarreal,Getafe,2,1,9.702,9.9599,12.4384,12.4652,2.9664,3.2054
2014-11-30 18:00:00,5752,Villarreal,Cordoba,2,0,9.9599,10.5117,12.4652,12.5923,3.2054,3.6819
2014-12-07 18:00:00,5693,Villarreal,Real Sociedad,4,0,10.5117,11.3738,12.5923,12.8118,3.6819,4.1867
2014-12-14 18:00:00,5704,Villarreal,Atletico Madrid,1,0,11.3738,11.8417,12.8118,12.9158,4.1867,4.7684
2014-12-21 11:00:00,5712,Villarreal,Deportivo La Coruna,3,0,11.8417,11.8624,12.9158,12.7065,4.7684,4.2691
2015-01-03 19:00:00,5644,Villarreal,Elche,2,2,11.8624,11.1410,12.7065,12.3313,4.2691,3.2015
2015-01-10 17:00:00,5654,Villarreal,Malaga,1,1,11.141,10.9227,12.3313,12.1721,3.2015,2.9241
