Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-16 15:00:00,4752,Aston Villa,Stoke,1,0,10,10.3750,10,10.2466,10,10.2534
2014-08-23 12:45:00,4759,Aston Villa,Newcastle United,0,0,10.375,10.2500,10.2466,10.0737,10.2534,10.1763
2014-08-31 13:30:00,4776,Aston Villa,Hull,2,1,10.25,10.3750,10.0737,10.0363,10.1763,10.2137
2014-09-13 17:30:00,4726,Aston Villa,Liverpool,1,0,10.375,10.6250,10.0363,10.0297,10.2137,10.4703
2014-09-20 15:00:00,4731,Aston Villa,Arsenal,0,3,10.625,9.7344,10.0297,9.7108,10.4703,9.7580
2014-09-27 15:00:00,4742,Aston Villa,Chelsea,0,3,9.7344,9.4532,9.7108,9.4512,9.758,10.2051
2014-10-04 17:30:00,4694,Aston Villa,Manchester City,0,2,9.4532,9.0274,9.4512,9.1214,10.2051,10.1833
2014-10-18 15:00:00,4700,Aston Villa,Everton,0,3,9.0274,8.4805,9.1214,9.0000,10.1833,9.9609
2014-10-27 20:00:00,4718,Aston Villa,Queens Park Rangers,0,2,8.4805,8.1592,9.0,9.2713,9.9609,9.5470
2014-11-02 16:00:00,4657,Aston Villa,Tottenham,1,2,8.1592,8.1895,9.2713,9.1342,9.547,9.9946
2014-11-08 15:00:00,4662,Aston Villa,West Ham,0,0,8.1895,8.9952,9.1342,9.7104,9.9946,11.0297
2014-11-24 20:00:00,4678,Aston Villa,Southampton,1,1,8.9952,9.7682,9.7104,10.5507,11.0297,11.7354
2014-11-29 15:00:00,4685,Aston Villa,Burnley,1,1,9.7682,9.8176,10.5507,10.2955,11.7354,12.0894
2014-12-02 20:00:00,4593,Aston Villa,Crystal Palace,1,0,9.8176,10.1816,10.2955,10.2572,12.0894,12.6058
2014-12-07 16:00:00,4607,Aston Villa,Leicester,2,1,10.1816,10.1657,10.2572,10.2335,12.6058,12.3477
2014-12-13 15:00:00,4612,Aston Villa,West Bromwich Albion,0,1,10.1657,9.7411,10.2335,9.7662,12.3477,12.2159
2014-12-20 15:00:00,4624,Aston Villa,Manchester United,1,1,9.7411,9.8580,9.7662,9.7600,12.2159,12.4560
2014-12-26 15:00:00,4631,Aston Villa,Swansea,0,1,9.858,9.6819,9.76,10.0375,12.456,12.0763
2014-12-28 15:00:00,4644,Aston Villa,Sunderland,0,0,9.6819,9.6198,10.0375,9.9267,12.0763,12.0629
2015-01-01 15:00:00,4557,Aston Villa,Crystal Palace,0,0,9.6198,9.2939,9.9267,9.8036,12.0629,11.5343
2015-01-10 15:00:00,4567,Aston Villa,Leicester,0,1,9.2939,9.1520,9.8036,9.4720,11.5343,11.8322
2015-01-17 15:00:00,4571,Aston Villa,Liverpool,0,2,9.152,8.7727,9.472,9.4180,11.8322,11.6277
2015-02-01 13:30:00,4513,Aston Villa,Arsenal,0,5,8.7727,8.1376,9.418,9.6220,11.6277,11.4034
2015-02-07 15:00:00,4516,Aston Villa,Chelsea,1,2,8.1376,8.4773,9.622,10.1095,11.4034,11.8452
2015-02-10 19:45:00,4527,Aston Villa,Hull,0,2,8.4773,8.0464,10.1095,10.0381,11.8452,11.5549
2015-02-21 15:00:00,4535,Aston Villa,Stoke,1,2,8.0464,8.1580,10.0381,10.1783,11.5549,11.8879
2015-02-28 15:00:00,4548,Aston Villa,Newcastle United,0,1,8.158,8.6358,10.1783,10.8665,11.8879,12.4054
2015-03-03 19:45:00,4482,Aston Villa,West Bromwich Albion,2,1,8.6358,9.1968,10.8665,11.4311,12.4054,12.7128
2015-03-14 15:00:00,4497,Aston Villa,Sunderland,4,0,9.1968,10.3636,11.4311,11.8551,12.7128,13.6223
2015-03-21 15:00:00,4504,Aston Villa,Swansea,0,1,10.3636,10.2605,11.8551,11.7165,13.6223,13.8047
2015-04-04 15:00:00,4443,Aston Villa,Manchester United,1,3,10.2605,10.0601,11.7165,11.5981,13.8047,14.0223
2015-04-07 19:45:00,4450,Aston Villa,Queens Park Rangers,3,3,10.0601,9.6380,11.5981,11.2851,14.0223,13.4911
2015-04-11 15:00:00,4455,Aston Villa,Tottenham,1,0,9.638,10.0052,11.2851,11.4621,13.4911,13.7985
2015-04-25 17:30:00,4475,Aston Villa,Manchester City,2,3,10.0052,10.1340,11.4621,11.7689,13.7985,13.9992
2015-05-02 15:00:00,4401,Aston Villa,Everton,3,2,10.134,10.3669,11.7689,11.7910,13.9992,14.1929
2015-05-09 15:00:00,4411,Aston Villa,West Ham,1,0,10.3669,10.3868,11.791,11.8401,14.1929,13.9337
2015-05-16 12:45:00,4419,Aston Villa,Southampton,1,6,10.3868,8.9528,11.8401,11.0537,13.9337,13.1021
2015-05-24 15:00:00,4430,Aston Villa,Burnley,0,1,8.9528,8.4508,11.0537,10.8002,13.1021,12.6017
