Dátum,Meccs-Id,Hazai-Id,Hazai-Csapat,Ellenfél-Id,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-PR,Ellenfél-PR,Hazai-XG,Ellenfél-XG
2017-04-27 17:30:00,4354,193,Anzhi Makhachkala,201,Tom Tomsk,3,3,,,4.09545,1.29389
2017-05-01 16:00:00,4363,193,Anzhi Makhachkala,196,FC Krasnodar,0,0,,,0.320035,0.502484
2017-05-08 15:00:00,4369,193,Anzhi Makhachkala,192,Lokomotiv Moscow,0,0,,,0.476421,0.514887
2017-05-14 14:30:00,4379,193,Anzhi Makhachkala,184,FC Ufa,1,2,,,0.537194,0.352166
2017-05-17 17:30:00,4385,193,Anzhi Makhachkala,187,FC Rostov,1,2,,,0.558171,1.36593
2017-05-21 13:00:00,4395,193,Anzhi Makhachkala,185,CSKA Moscow,0,4,,,0.117066,1.82669
2017-07-15 18:00:00,6467,193,Anzhi Makhachkala,185,CSKA Moscow,1,3,,,0.977467,1.90184
2017-07-21 17:30:00,6473,193,Anzhi Makhachkala,195,Amkar,1,0,,,1.42786,0.421445
2017-07-30 15:30:00,6490,193,Anzhi Makhachkala,192,Lokomotiv Moscow,0,1,,,0.474898,2.14578
2017-08-04 18:00:00,6493,193,Anzhi Makhachkala,187,FC Rostov,0,1,,,0.651772,1.1303
2017-08-08 09:00:00,6501,193,Anzhi Makhachkala,218,SKA-Khabarovsk,0,2,,,1.33058,1.02721
2017-08-12 18:00:00,6511,193,Anzhi Makhachkala,190,Dinamo Moscow,1,3,,,0.993959,1.57319
2017-08-19 18:00:00,6520,193,Anzhi Makhachkala,186,Rubin Kazan,0,6,,,0.0831628,0.672563
2017-08-25 18:00:00,6525,193,Anzhi Makhachkala,184,FC Ufa,1,0,,,0.898598,0.946892
2017-09-09 12:00:00,6534,193,Anzhi Makhachkala,217,Tosno,2,2,,,0.708093,0.906305
2017-09-16 17:00:00,6541,193,Anzhi Makhachkala,196,FC Krasnodar,1,5,,,0.794167,3.15392
2017-09-23 17:00:00,6549,193,Anzhi Makhachkala,183,Spartak Moscow,2,2,,,0.764125,1.7553
2017-10-01 17:00:00,6557,193,Anzhi Makhachkala,189,Zenit St. Petersburg,2,2,,,1.00591,1.91064
2017-10-14 14:30:00,6565,193,Anzhi Makhachkala,198,Ural,1,2,,,1.14199,1.32718
2017-10-22 17:00:00,6573,193,Anzhi Makhachkala,200,Arsenal Tula,3,2,,,1.62744,1.30769
2017-10-30 16:30:00,6581,193,Anzhi Makhachkala,188,FK Akhmat,1,1,,,0.25091,0.855003
2017-11-05 11:00:00,6595,193,Anzhi Makhachkala,195,Amkar,2,1,,,1.23712,0.736363
2017-11-19 11:00:00,6597,193,Anzhi Makhachkala,192,Lokomotiv Moscow,0,1,,,0.167547,0.801309
2017-11-26 13:30:00,6610,193,Anzhi Makhachkala,187,FC Rostov,0,2,,,0.79514,1.58716
2017-12-03 16:00:00,6613,193,Anzhi Makhachkala,218,SKA-Khabarovsk,4,0,,,3.4108,0.285137
2017-12-09 11:00:00,6628,193,Anzhi Makhachkala,190,Dinamo Moscow,0,2,,,0.616825,2.13619
2018-03-02 16:30:00,6633,193,Anzhi Makhachkala,186,Rubin Kazan,1,1,,,0.773837,0.522658
2018-03-10 11:00:00,6637,193,Anzhi Makhachkala,184,FC Ufa,2,3,,,1.71026,0.846557
2018-03-17 16:00:00,6645,193,Anzhi Makhachkala,217,Tosno,2,0,,,0.444259,0.320438
2018-04-01 17:00:00,6653,193,Anzhi Makhachkala,196,FC Krasnodar,1,1,,,0.501232,0.522249
2018-04-08 16:00:00,6661,193,Anzhi Makhachkala,183,Spartak Moscow,1,4,,,0.828105,2.6645
2018-04-14 13:30:00,6669,193,Anzhi Makhachkala,189,Zenit St. Petersburg,0,1,,,0.275663,2.19696
2018-04-21 16:00:00,6677,193,Anzhi Makhachkala,198,Ural,0,1,,,0.603207,0.997202
2018-04-28 16:30:00,6685,193,Anzhi Makhachkala,200,Arsenal Tula,1,2,,,1.11677,1.97521
2018-05-07 17:30:00,6693,193,Anzhi Makhachkala,188,FK Akhmat,0,2,,,0.566458,0.488953
2018-05-13 12:00:00,6701,193,Anzhi Makhachkala,185,CSKA Moscow,1,2,,,0.328859,2.13603
2018-07-28 16:30:00,8945,193,Anzhi Makhachkala,198,Ural,1,0,,,0.0551835,1.0408
2018-08-06 17:30:00,8960,193,Anzhi Makhachkala,184,FC Ufa,0,3,,,0.0666186,1.10699
2018-08-11 19:00:00,8963,193,Anzhi Makhachkala,183,Spartak Moscow,0,1,,,0.0220797,1.77821
2018-08-17 19:30:00,8969,193,Anzhi Makhachkala,199,FC Orenburg,1,3,,,0.886545,1.22131
2018-08-26 19:00:00,8983,193,Anzhi Makhachkala,192,Lokomotiv Moscow,1,2,,,0.86284,0.71144
2018-09-01 11:00:00,8986,193,Anzhi Makhachkala,194,Krylya Sovetov Samara,0,1,,,0.482191,0.979388
2018-09-16 13:30:00,8993,193,Anzhi Makhachkala,196,FC Krasnodar,0,4,,,0.50198,1.82009
2018-09-22 11:00:00,9008,193,Anzhi Makhachkala,190,Dinamo Moscow,1,0,,,0.23284,2.57615
2018-09-30 11:00:00,9010,193,Anzhi Makhachkala,189,Zenit St. Petersburg,2,1,,,0.935851,1.11558
