Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2018-08-19 19:15:00,9962,SD Huesca,Eibar,2,1,10,10.3750,10,10.1296,10,10.3704
2018-08-27 23:00:00,9976,SD Huesca,Athletic Club,2,2,10.375,10.5400,10.1296,10.1359,10.3704,10.6940
2018-09-02 16:30:00,9985,SD Huesca,Barcelona,2,8,10.54,9.6028,10.1359,9.5973,10.694,10.8581
2018-09-14 19:00:00,9987,SD Huesca,Rayo Vallecano,0,1,9.6028,8.9632,9.5973,9.3233,10.8581,10.1029
2018-09-21 19:00:00,10003,SD Huesca,Real Sociedad,0,1,8.9632,8.8238,9.3233,9.5251,10.1029,9.8722
2018-09-25 20:00:00,10014,SD Huesca,Atletico Madrid,0,3,8.8238,8.3526,9.5251,9.6399,9.8722,9.5650
2018-09-30 10:00:00,10018,SD Huesca,Girona,1,1,8.3526,8.8170,9.6399,10.0560,9.565,10.0777
2018-10-07 10:00:00,10036,SD Huesca,Real Valladolid,0,1,8.817,9.2174,10.056,10.6747,10.0777,10.5099
2018-10-21 16:30:00,10041,SD Huesca,Espanyol,0,2,9.2174,9.0678,10.6747,10.6288,10.5099,10.7565
2018-10-28 18:45:00,10048,SD Huesca,Sevilla,1,2,9.0678,9.7000,10.6288,11.2932,10.7565,11.6065
2018-11-04 17:30:00,10059,SD Huesca,Getafe,1,1,9.7,9.8205,11.2932,11.6246,11.6065,11.5162
2018-11-11 11:00:00,10067,SD Huesca,Alaves,1,2,9.8205,10.0348,11.6246,11.9734,11.5162,11.8460
2018-11-24 17:30:00,10082,SD Huesca,Levante,2,2,10.0348,10.2908,11.9734,12.8283,11.846,11.5031
2018-12-01 12:00:00,10093,SD Huesca,Celta Vigo,0,2,10.2908,9.9379,12.8283,12.6883,11.5031,11.4372
2018-12-09 15:15:00,10103,SD Huesca,Real Madrid,0,1,9.9379,9.5492,12.6883,12.6949,11.4372,10.9032
2018-12-16 17:30:00,10112,SD Huesca,Villarreal,2,2,9.5492,9.4560,12.6949,13.1877,10.9032,10.2240
