Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-PR,Ellenfél-PR,Hazai-xgPR,Ellenfél-xg-PR,Hazai-Mixed-PR,Ellenfél-Mixed-PR
2015-07-19 22:00:00,2354,Krylya Sovetov Samara,Anzhi Makhachkala,1,0,,,,,,
2015-07-24 20:00:00,2357,Krylya Sovetov Samara,CSKA Moscow,0,2,,,,,,
2015-08-01 15:00:00,2366,Krylya Sovetov Samara,Amkar,0,1,,,,,,
2015-08-09 20:00:00,2378,Krylya Sovetov Samara,Spartak Moscow,0,2,,,,,,
2015-08-16 21:00:00,2387,Krylya Sovetov Samara,FC Rostov,1,1,,,,,,
2015-08-24 20:00:00,2396,Krylya Sovetov Samara,Kuban Krasnodar,3,0,,,,,,
2015-08-29 18:00:00,2400,Krylya Sovetov Samara,Zenit St. Petersburg,3,1,,,,,,
2015-09-14 19:30:00,2412,Krylya Sovetov Samara,Mordovya,1,0,,,,,,
2015-09-20 20:30:00,2418,Krylya Sovetov Samara,Lokomotiv Moscow,0,2,,,,,,
2015-09-27 14:30:00,2424,Krylya Sovetov Samara,Dinamo Moscow,0,0,,,,,,
2015-10-02 18:00:00,2429,Krylya Sovetov Samara,Ural,1,1,,,,,,
2015-10-18 17:00:00,2442,Krylya Sovetov Samara,FK Akhmat,0,2,,,,,,
2015-10-23 18:00:00,2445,Krylya Sovetov Samara,FC Ufa,0,1,,,,,,
2015-11-01 15:00:00,2455,Krylya Sovetov Samara,FC Krasnodar,0,4,,,,,,
2015-11-08 15:30:00,2466,Krylya Sovetov Samara,Rubin Kazan,0,2,,,,,,
2015-11-21 15:00:00,2470,Krylya Sovetov Samara,CSKA Moscow,2,0,,,,,,
2015-11-28 16:00:00,2479,Krylya Sovetov Samara,Amkar,0,0,,,,,,
2015-12-04 20:00:00,2490,Krylya Sovetov Samara,Spartak Moscow,0,1,,,,,,
2016-03-05 15:30:00,2493,Krylya Sovetov Samara,FC Rostov,0,1,,,,,,
2016-03-11 20:00:00,2501,Krylya Sovetov Samara,Kuban Krasnodar,0,2,,,,,,
2016-03-20 15:30:00,2514,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,,,,,,
2016-04-04 20:00:00,2523,Krylya Sovetov Samara,Mordovya,2,1,,,,,,
2016-04-11 19:00:00,2532,Krylya Sovetov Samara,Lokomotiv Moscow,0,0,,,,,,
2016-04-17 18:00:00,2538,Krylya Sovetov Samara,Dinamo Moscow,1,0,,,,,,
2016-04-23 15:30:00,2541,Krylya Sovetov Samara,Ural,1,1,,,,,,
2016-05-01 18:00:00,2555,Krylya Sovetov Samara,FK Akhmat,1,0,,,,,,
2016-05-06 19:00:00,2557,Krylya Sovetov Samara,FC Ufa,1,0,,,,,,
2016-05-11 20:30:00,2567,Krylya Sovetov Samara,FC Krasnodar,0,3,,,,,,
2016-05-15 15:30:00,2573,Krylya Sovetov Samara,Rubin Kazan,1,1,,,,,,
2016-05-21 14:30:00,2581,Krylya Sovetov Samara,Anzhi Makhachkala,0,0,,,,,,
2016-07-31 21:30:00,2594,Krylya Sovetov Samara,FK Akhmat,0,1,,,,,,
2016-08-08 20:30:00,2604,Krylya Sovetov Samara,Spartak Moscow,0,1,,,,,,
2016-08-13 19:00:00,2607,Krylya Sovetov Samara,FC Krasnodar,1,1,,,,,,
2016-08-21 21:30:00,2619,Krylya Sovetov Samara,Lokomotiv Moscow,0,0,,,,,,
2016-08-26 19:30:00,2621,Krylya Sovetov Samara,FC Ufa,0,1,,,,,,
2016-09-09 21:00:00,2629,Krylya Sovetov Samara,FC Rostov,1,2,,,,,,
2016-09-18 18:15:00,2642,Krylya Sovetov Samara,CSKA Moscow,1,2,,,,,,
2016-09-26 18:00:00,2651,Krylya Sovetov Samara,Amkar,0,0,,,,,,
2016-10-01 15:30:00,2654,Krylya Sovetov Samara,Anzhi Makhachkala,2,1,,,,,,
2016-10-15 18:00:00,2663,Krylya Sovetov Samara,Rubin Kazan,0,3,,,,,,
2016-10-21 19:00:00,2669,Krylya Sovetov Samara,Arsenal Tula,1,1,,,,,,
2016-10-31 18:00:00,2967,Krylya Sovetov Samara,FC Orenburg,0,1,,,,,,
2016-11-05 17:00:00,2719,Krylya Sovetov Samara,Ural,2,2,,,,,,
2016-11-20 20:30:00,2731,Krylya Sovetov Samara,Zenit St. Petersburg,1,3,,,,,,
2016-11-27 15:00:00,2738,Krylya Sovetov Samara,Tom Tomsk,3,0,,,,,,
2016-12-01 19:00:00,3270,Krylya Sovetov Samara,Spartak Moscow,4,0,,,,,,
2016-12-05 20:00:00,3278,Krylya Sovetov Samara,FC Krasnodar,1,1,,,,,,
2017-03-05 11:00:00,4300,Krylya Sovetov Samara,Lokomotiv Moscow,0,3,,,,,,
2017-03-11 08:30:00,4309,Krylya Sovetov Samara,FC Ufa,0,1,,,,,,
2017-03-19 11:00:00,4316,Krylya Sovetov Samara,FC Rostov,0,0,,,,,,
2017-04-02 14:30:00,4321,Krylya Sovetov Samara,CSKA Moscow,1,2,,,,,,
2017-04-08 12:00:00,4332,Krylya Sovetov Samara,Amkar,2,2,,,,,,
2017-04-15 15:00:00,4338,Krylya Sovetov Samara,Anzhi Makhachkala,3,1,,,,,,
2017-04-23 12:30:00,4345,Krylya Sovetov Samara,Rubin Kazan,0,0,,,,,,
2017-04-26 17:30:00,4355,Krylya Sovetov Samara,Arsenal Tula,0,2,,,,,,
2017-05-01 13:30:00,4364,Krylya Sovetov Samara,FC Orenburg,1,1,,,,,,
2017-05-08 12:30:00,4374,Krylya Sovetov Samara,Ural,3,1,,,,,,
2017-05-13 14:00:00,4375,Krylya Sovetov Samara,Zenit St. Petersburg,1,3,,,,,,
2017-05-17 13:00:00,4387,Krylya Sovetov Samara,Tom Tomsk,2,0,,,,,,
2017-05-21 13:00:00,4397,Krylya Sovetov Samara,FK Akhmat,1,3,,,,,,
2018-07-31 19:00:00,8952,Krylya Sovetov Samara,CSKA Moscow,0,0,,,,,,
2018-08-05 16:30:00,8957,Krylya Sovetov Samara,FC Orenburg,0,3,,,,,,
2018-08-11 21:30:00,8964,Krylya Sovetov Samara,FC Rostov,1,0,,,,,,
2018-08-19 16:30:00,8973,Krylya Sovetov Samara,Lokomotiv Moscow,0,1,,,,,,
2018-08-27 17:30:00,8984,Krylya Sovetov Samara,FC Yenisey Krasnoyarsk,0,1,,,,,,
2018-09-01 11:00:00,8986,Krylya Sovetov Samara,Anzhi Makhachkala,1,0,,,,,,
2018-09-15 16:00:00,8994,Krylya Sovetov Samara,Arsenal Tula,0,4,,,,,,
2018-09-24 15:30:00,9001,Krylya Sovetov Samara,FC Krasnodar,0,3,,,,,,
2018-10-01 16:30:00,9016,Krylya Sovetov Samara,Rubin Kazan,1,2,,,,,,
2018-10-06 11:00:00,9017,Krylya Sovetov Samara,Dinamo Moscow,1,0,,,,,,
2018-10-20 11:00:00,9025,Krylya Sovetov Samara,Ural,1,1,,,,,,
2018-10-29 14:00:00,9033,Krylya Sovetov Samara,Zenit St. Petersburg,0,1,,,,,,
2018-11-05 13:30:00,9041,Krylya Sovetov Samara,FC Ufa,2,1,,,,,,
2018-11-10 13:30:00,9054,Krylya Sovetov Samara,FK Akhmat,1,2,,,,,,
2018-11-25 11:00:00,9057,Krylya Sovetov Samara,Spartak Moscow,1,3,,,,,,
2018-12-08 09:30:00,9074,Krylya Sovetov Samara,FC Rostov,1,0,,,,,,
2019-03-02 13:30:00,9081,Krylya Sovetov Samara,Lokomotiv Moscow,2,2,,,,,,
2019-03-09 11:00:00,9089,Krylya Sovetov Samara,FC Yenisey Krasnoyarsk,4,0,,,,,,
