Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-23 14:30:00,5448,Hoffenheim,Augsburg,2,0,10,10.3750,10,10.1870,10,10.0630
2014-08-30 14:30:00,5457,Hoffenheim,Werder Bremen,1,1,10.375,10.5000,10.187,10.0083,10.063,10.4917
2014-09-13 14:30:00,5412,Hoffenheim,Wolfsburg,1,1,10.5,10.2500,10.0083,9.6390,10.4917,10.3610
2014-09-20 14:30:00,5421,Hoffenheim,VfB Stuttgart,2,0,10.25,10.6250,9.639,9.4691,10.361,10.7809
2014-09-23 19:00:00,5429,Hoffenheim,Freiburg,3,3,10.625,10.2500,9.4691,8.9357,10.7809,10.5643
2014-09-26 19:30:00,5438,Hoffenheim,Mainz 05,0,0,10.25,10.4375,8.9357,9.2413,10.5643,10.6337
2014-10-04 14:30:00,5388,Hoffenheim,Schalke 04,2,1,10.4375,10.5703,9.2413,9.7194,10.6337,10.1712
2014-10-19 14:30:00,5399,Hoffenheim,Hamburger SV,1,1,10.5703,10.3672,9.7194,9.4500,10.1712,10.0343
2014-10-25 14:30:00,5404,Hoffenheim,Paderborn,1,0,10.3672,10.2676,9.45,9.3080,10.0343,9.7271
2014-11-02 14:30:00,5353,Hoffenheim,Borussia M.Gladbach,1,3,10.2676,10.1768,9.308,9.2631,9.7271,10.0903
2014-11-08 14:30:00,5358,Hoffenheim,FC Cologne,3,4,10.1768,9.6502,9.2631,8.9597,10.0903,9.5904
2014-11-22 14:30:00,5365,Hoffenheim,Bayern Munich,0,4,9.6502,9.2041,8.9597,9.3370,9.5904,9.3209
2014-11-29 17:30:00,5380,Hoffenheim,Hannover 96,4,3,9.2041,9.4800,9.337,9.4091,9.3209,9.5505
2014-12-05 19:30:00,5312,Hoffenheim,Borussia Dortmund,0,1,9.48,9.7591,9.4091,9.5937,9.5505,10.1741
2014-12-12 19:30:00,5321,Hoffenheim,Eintracht Frankfurt,3,2,9.7591,10.2270,9.5937,10.0370,10.1741,10.4166
2014-12-17 19:00:00,5337,Hoffenheim,Bayer Leverkusen,0,1,10.227,10.3097,10.037,9.9357,10.4166,10.9332
2014-12-21 14:30:00,5346,Hoffenheim,Hertha Berlin,5,0,10.3097,11.5757,9.9357,10.6823,10.9332,11.4686
2015-02-01 16:30:00,5261,Hoffenheim,Augsburg,1,3,11.5757,10.9680,10.6823,10.1283,11.4686,11.3073
2015-02-04 19:00:00,5270,Hoffenheim,Werder Bremen,1,2,10.968,9.9503,10.1283,9.5494,11.3073,10.1008
2015-02-07 14:30:00,5276,Hoffenheim,Wolfsburg,0,3,9.9503,9.4092,9.5494,9.7638,10.1008,9.5543
2015-02-14 14:30:00,5283,Hoffenheim,VfB Stuttgart,2,1,9.4092,9.4457,9.7638,9.8032,9.5543,9.3379
2015-02-21 14:30:00,5290,Hoffenheim,Freiburg,1,1,9.4457,9.6063,9.8032,9.9551,9.3379,9.5073
2015-02-28 14:30:00,5301,Hoffenheim,Mainz 05,2,0,9.6063,9.9171,9.9551,9.7864,9.5073,9.7976
2015-03-07 14:30:00,5238,Hoffenheim,Schalke 04,1,3,9.9171,9.7409,9.7864,10.0655,9.7976,9.6660
2015-03-14 14:30:00,5244,Hoffenheim,Hamburger SV,3,0,9.7409,10.0338,10.0655,10.1659,9.666,9.4014
2015-03-21 14:30:00,5253,Hoffenheim,Paderborn,0,0,10.0338,9.6086,10.1659,9.5396,9.4014,9.1772
2015-04-04 14:30:00,5198,Hoffenheim,Borussia M.Gladbach,1,4,9.6086,8.7865,9.5396,9.2470,9.1772,8.5756
2015-04-12 14:30:00,5211,Hoffenheim,FC Cologne,2,3,8.7865,8.9323,9.247,9.5841,8.5756,8.7802
2015-04-18 14:30:00,5215,Hoffenheim,Bayern Munich,0,2,8.9323,9.0213,9.5841,9.9592,8.7802,9.0832
2015-04-25 14:30:00,5223,Hoffenheim,Hannover 96,2,1,9.0213,9.5648,9.9592,10.2431,9.0832,9.6363
2015-05-02 14:30:00,5162,Hoffenheim,Borussia Dortmund,1,1,9.5648,9.7967,10.2431,10.5859,9.6363,9.7573
2015-05-09 14:30:00,5173,Hoffenheim,Eintracht Frankfurt,1,3,9.7967,9.4619,10.5859,10.7216,9.7573,9.4521
2015-05-16 14:30:00,5178,Hoffenheim,Bayer Leverkusen,0,2,9.4619,9.6601,10.7216,11.2995,9.4521,9.7706
2015-05-23 14:30:00,5190,Hoffenheim,Hertha Berlin,2,1,9.6601,9.8911,11.2995,11.3824,9.7706,9.8997
2015-08-15 17:30:00,1022,Hoffenheim,Bayer Leverkusen,1,2,9.8911,10.1350,11.3824,11.1154,9.8997,10.9045
