Dátum
2021-10-23 13:00:00,16842,(H) Salernitana,(V) Empoli,2,4,2.83049,1.37213,9.186,9.493,10.041,9.530,8.891,9.540,9.661,10.497,10.548
2021-10-27 18:45:00,16847,(H) Empoli,(V) Inter,0,2,0.542985,3.07924,11.122,10.041,9.686,10.872,9.540,9.114,10.236,10.548,10.479
2021-10-31 14:00:00,16864,(H) Sassuolo,(V) Empoli,1,2,1.4834,1.24312,11.210,9.686,10.442,11.006,9.114,9.772,10.236,10.479,10.733
2021-11-05 19:45:00,16867,(H) Empoli,(V) Genoa,2,2,0.745284,1.69731,9.589,10.442,10.104,9.604,9.772,9.367,9.971,10.733,10.656
2021-11-22 17:30:00,16880,(H) Verona,(V) Empoli,2,1,1.56263,1.30231,11.759,10.104,10.393,11.087,9.367,9.987,10.775,10.656,10.496
2021-11-27 14:00:00,16887,(H) Empoli,(V) Fiorentina,2,1,2.14107,2.39546,11.340,10.393,10.755,10.888,9.987,10.024,10.396,10.496,10.660
2021-12-02 17:30:00,16905,(H) Torino,(V) Empoli,2,2,0.972492,1.37796,10.667,10.755,10.858,10.840,10.024,10.252,9.944,10.660,10.707
2021-12-06 17:30:00,16908,(H) Empoli,(V) Udinese,3,1,2.02523,2.08721,10.223,10.858,11.074,10.361,10.252,10.139,9.941,10.707,10.906
2021-12-12 17:00:00,16920,(H) Napoli,(V) Empoli,0,1,0.644488,1.61708,11.770,11.074,11.623,10.925,10.139,10.217,10.750,10.906,11.485
2021-12-19 14:00:00,16934,(H) Spezia,(V) Empoli,1,1,1.224,1.36967,9.582,11.623,11.238,9.764,10.217,10.192,9.876,11.485,11.244

18:10
