Dátum
2021-03-07 13:30:00,14391,(H) Dinamo Moscow,(V) FC Tambov,2,0,0.247707,2.95017,10.672,8.410,8.601,10.897,8.730,8.721,9.988,9.464,9.896
2021-03-14 13:30:00,14400,(H) FC Tambov,(V) FC Krasnodar,0,4,0.790648,3.1852,9.846,8.601,7.787,10.421,8.721,8.422,9.353,9.896,9.234
2021-03-19 16:00:00,14408,(H) PFC Sochi,(V) FC Tambov,5,0,0.816509,2.57127,11.226,7.787,7.522,11.053,8.422,8.766,10.271,9.234,8.807
2021-04-04 13:30:00,14412,(H) FC Tambov,(V) CSKA Moscow,1,2,0.991934,3.84893,10.113,7.522,7.795,11.196,8.766,8.534,8.792,8.807,9.142
2021-04-10 11:00:00,14417,(H) Khimki,(V) FC Tambov,1,0,0.239934,1.34649,11.447,7.795,8.583,10.292,8.534,8.822,11.301,9.142,9.833
2021-04-18 11:00:00,14427,(H) Arsenal Tula,(V) FC Tambov,4,0,0.247377,3.20169,8.876,8.583,7.781,9.776,8.822,8.447,9.062,9.833,9.504
2021-04-24 16:00:00,14436,(H) FC Tambov,(V) Lokomotiv Moscow,2,5,2.11607,2.32545,12.566,7.781,8.102,10.912,8.447,8.886,11.490,9.504,9.178
2021-05-02 13:30:00,14442,(H) FC Rostov,(V) FC Tambov,2,0,0.489189,1.99574,10.625,8.102,8.358,9.811,8.886,8.866,10.620,9.178,9.540
2021-05-07 15:00:00,14455,(H) FK Akhmat,(V) FC Tambov,3,1,0.618884,2.34455,9.846,8.358,8.355,10.620,8.866,8.998,9.431,9.540,9.569
2021-05-16 11:00:00,14457,(H) FC Tambov,(V) Zenit St. Petersburg,1,5,0.440336,2.3927,12.839,8.355,8.351,12.013,8.998,9.139,10.863,9.569,9.256

5:10
